"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"01/01/2016 22:00:00 - 01/01/2016 23:00:00","BZN|SE3","10561.00","10310.00"
"01/01/2016 23:00:00 - 02/01/2016 00:00:00","BZN|SE3","10268.00","9950.00"
"02/01/2016 00:00:00 - 02/01/2016 01:00:00","BZN|SE3","10115.00","9600.00"
"02/01/2016 01:00:00 - 02/01/2016 02:00:00","BZN|SE3","9957.00","9383.00"
"02/01/2016 02:00:00 - 02/01/2016 03:00:00","BZN|SE3","9904.00","9357.00"
"02/01/2016 03:00:00 - 02/01/2016 04:00:00","BZN|SE3","9943.00","9417.00"
"02/01/2016 04:00:00 - 02/01/2016 05:00:00","BZN|SE3","10039.00","9582.00"
"02/01/2016 05:00:00 - 02/01/2016 06:00:00","BZN|SE3","10151.00","9798.00"
"02/01/2016 06:00:00 - 02/01/2016 07:00:00","BZN|SE3","10448.00","9982.00"
"02/01/2016 07:00:00 - 02/01/2016 08:00:00","BZN|SE3","10827.00","10389.00"
"02/01/2016 08:00:00 - 02/01/2016 09:00:00","BZN|SE3","11226.00","10831.00"
"02/01/2016 09:00:00 - 02/01/2016 10:00:00","BZN|SE3","11617.00","11275.00"
"02/01/2016 10:00:00 - 02/01/2016 11:00:00","BZN|SE3","11935.00","11773.00"
"02/01/2016 11:00:00 - 02/01/2016 12:00:00","BZN|SE3","12073.00","12077.00"
"02/01/2016 12:00:00 - 02/01/2016 13:00:00","BZN|SE3","12101.00","12331.00"
"02/01/2016 13:00:00 - 02/01/2016 14:00:00","BZN|SE3","12010.00","12354.00"
"02/01/2016 14:00:00 - 02/01/2016 15:00:00","BZN|SE3","12069.00","12407.00"
"02/01/2016 15:00:00 - 02/01/2016 16:00:00","BZN|SE3","12365.00","12748.00"
"02/01/2016 16:00:00 - 02/01/2016 17:00:00","BZN|SE3","12695.00","13144.00"
"02/01/2016 17:00:00 - 02/01/2016 18:00:00","BZN|SE3","12793.00","13239.00"
"02/01/2016 18:00:00 - 02/01/2016 19:00:00","BZN|SE3","12631.00","13119.00"
"02/01/2016 19:00:00 - 02/01/2016 20:00:00","BZN|SE3","12350.00","12786.00"
"02/01/2016 20:00:00 - 02/01/2016 21:00:00","BZN|SE3","11998.00","12365.00"
"02/01/2016 21:00:00 - 02/01/2016 22:00:00","BZN|SE3","11637.00","11964.00"
"02/01/2016 22:00:00 - 02/01/2016 23:00:00","BZN|SE3","11284.00","11539.00"
"02/01/2016 23:00:00 - 03/01/2016 00:00:00","BZN|SE3","10950.00","11184.00"
"03/01/2016 00:00:00 - 03/01/2016 01:00:00","BZN|SE3","10594.00","10861.00"
"03/01/2016 01:00:00 - 03/01/2016 02:00:00","BZN|SE3","10399.00","10585.00"
"03/01/2016 02:00:00 - 03/01/2016 03:00:00","BZN|SE3","10314.00","10399.00"
"03/01/2016 03:00:00 - 03/01/2016 04:00:00","BZN|SE3","10310.00","10313.00"
"03/01/2016 04:00:00 - 03/01/2016 05:00:00","BZN|SE3","10350.00","10453.00"
"03/01/2016 05:00:00 - 03/01/2016 06:00:00","BZN|SE3","10461.00","10559.00"
"03/01/2016 06:00:00 - 03/01/2016 07:00:00","BZN|SE3","10684.00","10690.00"
"03/01/2016 07:00:00 - 03/01/2016 08:00:00","BZN|SE3","10981.00","11065.00"
"03/01/2016 08:00:00 - 03/01/2016 09:00:00","BZN|SE3","11307.00","11521.00"
"03/01/2016 09:00:00 - 03/01/2016 10:00:00","BZN|SE3","11655.00","11847.00"
"03/01/2016 10:00:00 - 03/01/2016 11:00:00","BZN|SE3","12019.00","12280.00"
"03/01/2016 11:00:00 - 03/01/2016 12:00:00","BZN|SE3","12242.00","12432.00"
"03/01/2016 12:00:00 - 03/01/2016 13:00:00","BZN|SE3","12280.00","12502.00"
"03/01/2016 13:00:00 - 03/01/2016 14:00:00","BZN|SE3","12249.00","12538.00"
"03/01/2016 14:00:00 - 03/01/2016 15:00:00","BZN|SE3","12295.00","12755.00"
"03/01/2016 15:00:00 - 03/01/2016 16:00:00","BZN|SE3","12611.00","13200.00"
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|SE3","13000.00","13681.00"
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|SE3","13150.00","13884.00"
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|SE3","13086.00","13696.00"
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|SE3","12911.00","13431.00"
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|SE3","12648.00","13082.00"
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|SE3","12267.00","12563.00"
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|SE3","11799.00","12092.00"
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|SE3","11352.00","11814.00"
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|SE3","11284.00","11517.00"
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|SE3","11094.00","11319.00"
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|SE3","10993.00","11287.00"
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|SE3","10989.00","11353.00"
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|SE3","11090.00","11579.00"
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|SE3","11466.00","12117.00"
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|SE3","12299.00","13217.00"
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|SE3","13196.00","14229.00"
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|SE3","13655.00","14765.00"
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|SE3","13779.00","14976.00"
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|SE3","13951.00","15127.00"
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|SE3","14042.00","15016.00"
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|SE3","14012.00","14931.00"
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|SE3","13955.00","14929.00"
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|SE3","13964.00","15021.00"
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|SE3","14261.00","15277.00"
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|SE3","14506.00","15432.00"
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|SE3","14556.00","15259.00"
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|SE3","14333.00","15060.00"
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|SE3","13989.00","14800.00"
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|SE3","13525.00","14447.00"
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|SE3","12979.00","13857.00"
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|SE3","12401.00","13155.00"
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|SE3","11863.00","12477.00"
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|SE3","11942.00","11914.00"
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|SE3","11738.00","11730.00"
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|SE3","11644.00","11688.00"
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|SE3","11642.00","11648.00"
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|SE3","11826.00","11835.00"
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|SE3","12212.00","12230.00"
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|SE3","13485.00","13108.00"
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|SE3","14563.00","14127.00"
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|SE3","15033.00","14483.00"
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|SE3","15121.00","14749.00"
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|SE3","15256.00","14945.00"
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|SE3","15054.00","15036.00"
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|SE3","14936.00","14896.00"
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|SE3","14859.00","14786.00"
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|SE3","14830.00","14895.00"
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|SE3","15359.00","15205.00"
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|SE3","15698.00","15742.00"
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|SE3","15697.00","15778.00"
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|SE3","15383.00","15593.00"
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|SE3","14870.00","15194.00"
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|SE3","14518.00","14741.00"
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|SE3","14126.00","14169.00"
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|SE3","13688.00","13625.00"
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|SE3","13221.00","13036.00"
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|SE3","12497.00","12567.00"
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|SE3","12240.00","12402.00"
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|SE3","12123.00","12428.00"
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|SE3","12054.00","12438.00"
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|SE3","12118.00","12559.00"
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|SE3","12209.00","12804.00"
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|SE3","12853.00","13330.00"
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|SE3","13327.00","13924.00"
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|SE3","13688.00","14329.00"
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|SE3","14011.00","14607.00"
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|SE3","14438.00","14941.00"
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|SE3","14694.00","15139.00"
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|SE3","14695.00","15099.00"
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|SE3","14692.00","15023.00"
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|SE3","14750.00","15019.00"
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|SE3","15180.00","15464.00"
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|SE3","15668.00","15947.00"
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|SE3","15803.00","16040.00"
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|SE3","15612.00","15888.00"
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|SE3","15289.00","15797.00"
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|SE3","14897.00","15532.00"
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|SE3","14460.00","15009.00"
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|SE3","13945.00","14376.00"
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|SE3","13452.00","13968.00"
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|SE3","13054.00","13616.00"
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|SE3","12865.00","13308.00"
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|SE3","12820.00","13150.00"
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|SE3","12870.00","13229.00"
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|SE3","13051.00","13495.00"
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|SE3","13530.00","13928.00"
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|SE3","15270.00","15003.00"
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|SE3","16419.00","16124.00"
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|SE3","16634.00","16460.00"
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|SE3","16339.00","16505.00"
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|SE3","16375.00","16592.00"
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|SE3","16302.00","16540.00"
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|SE3","16166.00","16414.00"
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|SE3","16046.00","16294.00"
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|SE3","16066.00","16187.00"
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|SE3","16501.00","16528.00"
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|SE3","16738.00","16690.00"
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|SE3","16822.00","16755.00"
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|SE3","16573.00","16334.00"
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|SE3","16036.00","15748.00"
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|SE3","15528.00","15267.00"
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|SE3","14912.00","14594.00"
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|SE3","14122.00","13908.00"
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|SE3","13372.00","13260.00"
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|SE3","12588.00","12724.00"
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|SE3","12363.00","12536.00"
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|SE3","12264.00","12446.00"
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|SE3","12278.00","12369.00"
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|SE3","12350.00","12545.00"
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|SE3","12847.00","12978.00"
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|SE3","14054.00","14181.00"
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|SE3","15181.00","15180.00"
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|SE3","15414.00","15499.00"
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|SE3","15401.00","15532.00"
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|SE3","15435.00","15571.00"
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|SE3","15364.00","15601.00"
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|SE3","15207.00","15504.00"
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|SE3","14987.00","15373.00"
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|SE3","14850.00","15195.00"
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|SE3","14928.00","15315.00"
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|SE3","15184.00","15411.00"
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|SE3","15274.00","15403.00"
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|SE3","14959.00","15171.00"
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|SE3","14497.00","14702.00"
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|SE3","13927.00","14098.00"
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|SE3","13410.00","13621.00"
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|SE3","12864.00","13036.00"
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|SE3","12324.00","12493.00"
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|SE3","11821.00","12001.00"
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|SE3","11566.00","11685.00"
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|SE3","11433.00","11526.00"
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|SE3","11374.00","11462.00"
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|SE3","11407.00","11559.00"
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|SE3","11505.00","11748.00"
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|SE3","11779.00","12290.00"
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|SE3","12160.00","12841.00"
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|SE3","12555.00","13162.00"
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|SE3","12967.00","13542.00"
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|SE3","13315.00","14078.00"
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|SE3","13442.00","14154.00"
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|SE3","13425.00","14146.00"
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|SE3","13337.00","14153.00"
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|SE3","13337.00","14132.00"
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|SE3","13541.00","14414.00"
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|SE3","13927.00","14801.00"
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|SE3","14045.00","14846.00"
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|SE3","13871.00","14683.00"
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|SE3","13535.00","14186.00"
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|SE3","13108.00","13779.00"
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|SE3","12681.00","13347.00"
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|SE3","12257.00","12757.00"
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|SE3","11858.00","12281.00"
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|SE3","11738.00","11885.00"
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|SE3","11472.00","11621.00"
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|SE3","11308.00","11406.00"
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|SE3","11232.00","11282.00"
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|SE3","11214.00","11230.00"
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|SE3","11262.00","11218.00"
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|SE3","11460.00","11366.00"
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|SE3","11723.00","11798.00"
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|SE3","11993.00","12232.00"
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|SE3","12361.00","12470.00"
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|SE3","12701.00","12724.00"
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|SE3","12902.00","12907.00"
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|SE3","12952.00","13112.00"
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|SE3","12911.00","13275.00"
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|SE3","12916.00","13275.00"
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|SE3","13121.00","13488.00"
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|SE3","13489.00","13807.00"
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|SE3","13641.00","13930.00"
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|SE3","13526.00","13948.00"
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|SE3","13290.00","13746.00"
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|SE3","12946.00","13294.00"
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|SE3","12485.00","12824.00"
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|SE3","11936.00","12248.00"
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|SE3","11430.00","11688.00"
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|SE3","11211.00","11364.00"
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|SE3","11035.00","11130.00"
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|SE3","10973.00","10901.00"
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|SE3","10987.00","10918.00"
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|SE3","11154.00","11139.00"
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|SE3","11792.00","11769.00"
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|SE3","13156.00","13067.00"
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|SE3","14046.00","14205.00"
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|SE3","14170.00","14443.00"
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|SE3","14162.00","14317.00"
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|SE3","14321.00","14532.00"
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|SE3","14332.00","14437.00"
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|SE3","14208.00","14329.00"
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|SE3","14103.00","14317.00"
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|SE3","14070.00","14342.00"
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|SE3","14328.00","14470.00"
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|SE3","14506.00","14537.00"
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|SE3","14513.00","14574.00"
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|SE3","14279.00","14344.00"
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|SE3","13960.00","13948.00"
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|SE3","13518.00","13447.00"
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|SE3","12961.00","12944.00"
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|SE3","12271.00","12121.00"
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|SE3","11615.00","11479.00"
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|SE3","11145.00","10959.00"
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|SE3","10933.00","10753.00"
"12/01/2016 02:00:00 - 12/01/2016 03:00:00","BZN|SE3","10859.00","10655.00"
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|SE3","10895.00","10750.00"
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|SE3","11052.00","10985.00"
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|SE3","11657.00","11479.00"
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|SE3","12999.00","12677.00"
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|SE3","14074.00","14153.00"
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|SE3","14091.00","14398.00"
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|SE3","13988.00","13955.00"
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|SE3","14134.00","14482.00"
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|SE3","14195.00","14541.00"
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|SE3","14211.00","14613.00"
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|SE3","14217.00","14553.00"
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|SE3","14261.00","14625.00"
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|SE3","14416.00","14712.00"
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|SE3","14609.00","15162.00"
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|SE3","14772.00","15144.00"
"12/01/2016 18:00:00 - 12/01/2016 19:00:00","BZN|SE3","14602.00","15044.00"
"12/01/2016 19:00:00 - 12/01/2016 20:00:00","BZN|SE3","14332.00","14730.00"
"12/01/2016 20:00:00 - 12/01/2016 21:00:00","BZN|SE3","13965.00","14400.00"
"12/01/2016 21:00:00 - 12/01/2016 22:00:00","BZN|SE3","13463.00","13800.00"
"12/01/2016 22:00:00 - 12/01/2016 23:00:00","BZN|SE3","12829.00","13018.00"
"12/01/2016 23:00:00 - 13/01/2016 00:00:00","BZN|SE3","12220.00","12387.00"
"13/01/2016 00:00:00 - 13/01/2016 01:00:00","BZN|SE3","11588.00","11832.00"
"13/01/2016 01:00:00 - 13/01/2016 02:00:00","BZN|SE3","11429.00","11582.00"
