"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"11/02/2015 22:00:00 - 11/02/2015 23:00:00","BZN|SE3","Without sequence","28.22",""
"11/02/2015 23:00:00 - 12/02/2015 00:00:00","BZN|SE3","Without sequence","27.6",""
"12/02/2015 00:00:00 - 12/02/2015 01:00:00","BZN|SE3","Without sequence","26.81",""
"12/02/2015 01:00:00 - 12/02/2015 02:00:00","BZN|SE3","Without sequence","26.51",""
"12/02/2015 02:00:00 - 12/02/2015 03:00:00","BZN|SE3","Without sequence","26.26",""
"12/02/2015 03:00:00 - 12/02/2015 04:00:00","BZN|SE3","Without sequence","26.31",""
"12/02/2015 04:00:00 - 12/02/2015 05:00:00","BZN|SE3","Without sequence","26.75",""
"12/02/2015 05:00:00 - 12/02/2015 06:00:00","BZN|SE3","Without sequence","27.31",""
"12/02/2015 06:00:00 - 12/02/2015 07:00:00","BZN|SE3","Without sequence","28.3",""
"12/02/2015 07:00:00 - 12/02/2015 08:00:00","BZN|SE3","Without sequence","36.04",""
"12/02/2015 08:00:00 - 12/02/2015 09:00:00","BZN|SE3","Without sequence","44.16",""
"12/02/2015 09:00:00 - 12/02/2015 10:00:00","BZN|SE3","Without sequence","42.23",""
"12/02/2015 10:00:00 - 12/02/2015 11:00:00","BZN|SE3","Without sequence","42.14",""
"12/02/2015 11:00:00 - 12/02/2015 12:00:00","BZN|SE3","Without sequence","34.93",""
"12/02/2015 12:00:00 - 12/02/2015 13:00:00","BZN|SE3","Without sequence","32.87",""
"12/02/2015 13:00:00 - 12/02/2015 14:00:00","BZN|SE3","Without sequence","39.22",""
"12/02/2015 14:00:00 - 12/02/2015 15:00:00","BZN|SE3","Without sequence","39.28",""
"12/02/2015 15:00:00 - 12/02/2015 16:00:00","BZN|SE3","Without sequence","44.08",""
"12/02/2015 16:00:00 - 12/02/2015 17:00:00","BZN|SE3","Without sequence","48.76",""
"12/02/2015 17:00:00 - 12/02/2015 18:00:00","BZN|SE3","Without sequence","57.58",""
"12/02/2015 18:00:00 - 12/02/2015 19:00:00","BZN|SE3","Without sequence","70.27",""
"12/02/2015 19:00:00 - 12/02/2015 20:00:00","BZN|SE3","Without sequence","44.05",""
"12/02/2015 20:00:00 - 12/02/2015 21:00:00","BZN|SE3","Without sequence","32.83",""
"12/02/2015 21:00:00 - 12/02/2015 22:00:00","BZN|SE3","Without sequence","29.81",""
"12/02/2015 22:00:00 - 12/02/2015 23:00:00","BZN|SE3","Without sequence","29.15",""
"12/02/2015 23:00:00 - 13/02/2015 00:00:00","BZN|SE3","Without sequence","28.19",""
"13/02/2015 00:00:00 - 13/02/2015 01:00:00","BZN|SE3","Without sequence","27.75",""
"13/02/2015 01:00:00 - 13/02/2015 02:00:00","BZN|SE3","Without sequence","27.36",""
"13/02/2015 02:00:00 - 13/02/2015 03:00:00","BZN|SE3","Without sequence","26.96",""
"13/02/2015 03:00:00 - 13/02/2015 04:00:00","BZN|SE3","Without sequence","27.01",""
"13/02/2015 04:00:00 - 13/02/2015 05:00:00","BZN|SE3","Without sequence","27.44",""
"13/02/2015 05:00:00 - 13/02/2015 06:00:00","BZN|SE3","Without sequence","27.79",""
"13/02/2015 06:00:00 - 13/02/2015 07:00:00","BZN|SE3","Without sequence","29.05",""
"13/02/2015 07:00:00 - 13/02/2015 08:00:00","BZN|SE3","Without sequence","58.25",""
"13/02/2015 08:00:00 - 13/02/2015 09:00:00","BZN|SE3","Without sequence","57.84",""
"13/02/2015 09:00:00 - 13/02/2015 10:00:00","BZN|SE3","Without sequence","50.76",""
"13/02/2015 10:00:00 - 13/02/2015 11:00:00","BZN|SE3","Without sequence","45.49",""
"13/02/2015 11:00:00 - 13/02/2015 12:00:00","BZN|SE3","Without sequence","42.97",""
"13/02/2015 12:00:00 - 13/02/2015 13:00:00","BZN|SE3","Without sequence","38.05",""
"13/02/2015 13:00:00 - 13/02/2015 14:00:00","BZN|SE3","Without sequence","33.45",""
"13/02/2015 14:00:00 - 13/02/2015 15:00:00","BZN|SE3","Without sequence","32.06",""
"13/02/2015 15:00:00 - 13/02/2015 16:00:00","BZN|SE3","Without sequence","32.41",""
"13/02/2015 16:00:00 - 13/02/2015 17:00:00","BZN|SE3","Without sequence","35.32",""
"13/02/2015 17:00:00 - 13/02/2015 18:00:00","BZN|SE3","Without sequence","45.75",""
"13/02/2015 18:00:00 - 13/02/2015 19:00:00","BZN|SE3","Without sequence","46.31",""
"13/02/2015 19:00:00 - 13/02/2015 20:00:00","BZN|SE3","Without sequence","40.09",""
"13/02/2015 20:00:00 - 13/02/2015 21:00:00","BZN|SE3","Without sequence","28.33",""
"13/02/2015 21:00:00 - 13/02/2015 22:00:00","BZN|SE3","Without sequence","27.8",""
"13/02/2015 22:00:00 - 13/02/2015 23:00:00","BZN|SE3","Without sequence","27.59",""
"13/02/2015 23:00:00 - 14/02/2015 00:00:00","BZN|SE3","Without sequence","27.15",""
"14/02/2015 00:00:00 - 14/02/2015 01:00:00","BZN|SE3","Without sequence","27.5",""
"14/02/2015 01:00:00 - 14/02/2015 02:00:00","BZN|SE3","Without sequence","27.2",""
"14/02/2015 02:00:00 - 14/02/2015 03:00:00","BZN|SE3","Without sequence","27.09",""
"14/02/2015 03:00:00 - 14/02/2015 04:00:00","BZN|SE3","Without sequence","27.01",""
"14/02/2015 04:00:00 - 14/02/2015 05:00:00","BZN|SE3","Without sequence","27.02",""
"14/02/2015 05:00:00 - 14/02/2015 06:00:00","BZN|SE3","Without sequence","27.31",""
"14/02/2015 06:00:00 - 14/02/2015 07:00:00","BZN|SE3","Without sequence","27.17",""
"14/02/2015 07:00:00 - 14/02/2015 08:00:00","BZN|SE3","Without sequence","26.95",""
"14/02/2015 08:00:00 - 14/02/2015 09:00:00","BZN|SE3","Without sequence","27.24",""
"14/02/2015 09:00:00 - 14/02/2015 10:00:00","BZN|SE3","Without sequence","27.61",""
"14/02/2015 10:00:00 - 14/02/2015 11:00:00","BZN|SE3","Without sequence","27.76",""
"14/02/2015 11:00:00 - 14/02/2015 12:00:00","BZN|SE3","Without sequence","27.86",""
"14/02/2015 12:00:00 - 14/02/2015 13:00:00","BZN|SE3","Without sequence","27.7",""
"14/02/2015 13:00:00 - 14/02/2015 14:00:00","BZN|SE3","Without sequence","27.65",""
"14/02/2015 14:00:00 - 14/02/2015 15:00:00","BZN|SE3","Without sequence","27.48",""
"14/02/2015 15:00:00 - 14/02/2015 16:00:00","BZN|SE3","Without sequence","27.46",""
"14/02/2015 16:00:00 - 14/02/2015 17:00:00","BZN|SE3","Without sequence","27.65",""
"14/02/2015 17:00:00 - 14/02/2015 18:00:00","BZN|SE3","Without sequence","28.23",""
"14/02/2015 18:00:00 - 14/02/2015 19:00:00","BZN|SE3","Without sequence","28.33",""
"14/02/2015 19:00:00 - 14/02/2015 20:00:00","BZN|SE3","Without sequence","27.79",""
"14/02/2015 20:00:00 - 14/02/2015 21:00:00","BZN|SE3","Without sequence","27.43",""
"14/02/2015 21:00:00 - 14/02/2015 22:00:00","BZN|SE3","Without sequence","26.94",""
"14/02/2015 22:00:00 - 14/02/2015 23:00:00","BZN|SE3","Without sequence","26.59",""
"14/02/2015 23:00:00 - 15/02/2015 00:00:00","BZN|SE3","Without sequence","26.52",""
"15/02/2015 00:00:00 - 15/02/2015 01:00:00","BZN|SE3","Without sequence","26.87",""
"15/02/2015 01:00:00 - 15/02/2015 02:00:00","BZN|SE3","Without sequence","26.39",""
"15/02/2015 02:00:00 - 15/02/2015 03:00:00","BZN|SE3","Without sequence","26.18",""
"15/02/2015 03:00:00 - 15/02/2015 04:00:00","BZN|SE3","Without sequence","26.1",""
"15/02/2015 04:00:00 - 15/02/2015 05:00:00","BZN|SE3","Without sequence","26.01",""
"15/02/2015 05:00:00 - 15/02/2015 06:00:00","BZN|SE3","Without sequence","26.08",""
"15/02/2015 06:00:00 - 15/02/2015 07:00:00","BZN|SE3","Without sequence","26.17",""
"15/02/2015 07:00:00 - 15/02/2015 08:00:00","BZN|SE3","Without sequence","26.29",""
"15/02/2015 08:00:00 - 15/02/2015 09:00:00","BZN|SE3","Without sequence","26.55",""
"15/02/2015 09:00:00 - 15/02/2015 10:00:00","BZN|SE3","Without sequence","26.67",""
"15/02/2015 10:00:00 - 15/02/2015 11:00:00","BZN|SE3","Without sequence","26.38",""
"15/02/2015 11:00:00 - 15/02/2015 12:00:00","BZN|SE3","Without sequence","26.39",""
"15/02/2015 12:00:00 - 15/02/2015 13:00:00","BZN|SE3","Without sequence","25.93",""
"15/02/2015 13:00:00 - 15/02/2015 14:00:00","BZN|SE3","Without sequence","25.45",""
"15/02/2015 14:00:00 - 15/02/2015 15:00:00","BZN|SE3","Without sequence","25.35",""
"15/02/2015 15:00:00 - 15/02/2015 16:00:00","BZN|SE3","Without sequence","25.66",""
"15/02/2015 16:00:00 - 15/02/2015 17:00:00","BZN|SE3","Without sequence","26.56",""
"15/02/2015 17:00:00 - 15/02/2015 18:00:00","BZN|SE3","Without sequence","27.39",""
"15/02/2015 18:00:00 - 15/02/2015 19:00:00","BZN|SE3","Without sequence","27.51",""
"15/02/2015 19:00:00 - 15/02/2015 20:00:00","BZN|SE3","Without sequence","27.24",""
"15/02/2015 20:00:00 - 15/02/2015 21:00:00","BZN|SE3","Without sequence","26.86",""
"15/02/2015 21:00:00 - 15/02/2015 22:00:00","BZN|SE3","Without sequence","26.5",""
"15/02/2015 22:00:00 - 15/02/2015 23:00:00","BZN|SE3","Without sequence","26.34",""
"15/02/2015 23:00:00 - 16/02/2015 00:00:00","BZN|SE3","Without sequence","25.95",""
"16/02/2015 00:00:00 - 16/02/2015 01:00:00","BZN|SE3","Without sequence","26.08",""
"16/02/2015 01:00:00 - 16/02/2015 02:00:00","BZN|SE3","Without sequence","25.53",""
"16/02/2015 02:00:00 - 16/02/2015 03:00:00","BZN|SE3","Without sequence","25.35",""
"16/02/2015 03:00:00 - 16/02/2015 04:00:00","BZN|SE3","Without sequence","25.63",""
"16/02/2015 04:00:00 - 16/02/2015 05:00:00","BZN|SE3","Without sequence","25.89",""
"16/02/2015 05:00:00 - 16/02/2015 06:00:00","BZN|SE3","Without sequence","26.49",""
"16/02/2015 06:00:00 - 16/02/2015 07:00:00","BZN|SE3","Without sequence","27.5",""
"16/02/2015 07:00:00 - 16/02/2015 08:00:00","BZN|SE3","Without sequence","28.0",""
"16/02/2015 08:00:00 - 16/02/2015 09:00:00","BZN|SE3","Without sequence","28.28",""
"16/02/2015 09:00:00 - 16/02/2015 10:00:00","BZN|SE3","Without sequence","28.51",""
"16/02/2015 10:00:00 - 16/02/2015 11:00:00","BZN|SE3","Without sequence","28.52",""
"16/02/2015 11:00:00 - 16/02/2015 12:00:00","BZN|SE3","Without sequence","28.42",""
"16/02/2015 12:00:00 - 16/02/2015 13:00:00","BZN|SE3","Without sequence","28.22",""
"16/02/2015 13:00:00 - 16/02/2015 14:00:00","BZN|SE3","Without sequence","28.16",""
"16/02/2015 14:00:00 - 16/02/2015 15:00:00","BZN|SE3","Without sequence","28.13",""
"16/02/2015 15:00:00 - 16/02/2015 16:00:00","BZN|SE3","Without sequence","28.27",""
"16/02/2015 16:00:00 - 16/02/2015 17:00:00","BZN|SE3","Without sequence","28.49",""
"16/02/2015 17:00:00 - 16/02/2015 18:00:00","BZN|SE3","Without sequence","29.31",""
"16/02/2015 18:00:00 - 16/02/2015 19:00:00","BZN|SE3","Without sequence","29.18",""
"16/02/2015 19:00:00 - 16/02/2015 20:00:00","BZN|SE3","Without sequence","28.63",""
"16/02/2015 20:00:00 - 16/02/2015 21:00:00","BZN|SE3","Without sequence","27.99",""
"16/02/2015 21:00:00 - 16/02/2015 22:00:00","BZN|SE3","Without sequence","27.7",""
"16/02/2015 22:00:00 - 16/02/2015 23:00:00","BZN|SE3","Without sequence","27.48",""
"16/02/2015 23:00:00 - 17/02/2015 00:00:00","BZN|SE3","Without sequence","27.21",""
"17/02/2015 00:00:00 - 17/02/2015 01:00:00","BZN|SE3","Without sequence","26.34",""
"17/02/2015 01:00:00 - 17/02/2015 02:00:00","BZN|SE3","Without sequence","26.14",""
"17/02/2015 02:00:00 - 17/02/2015 03:00:00","BZN|SE3","Without sequence","26.09",""
"17/02/2015 03:00:00 - 17/02/2015 04:00:00","BZN|SE3","Without sequence","26.17",""
"17/02/2015 04:00:00 - 17/02/2015 05:00:00","BZN|SE3","Without sequence","26.72",""
"17/02/2015 05:00:00 - 17/02/2015 06:00:00","BZN|SE3","Without sequence","27.5",""
"17/02/2015 06:00:00 - 17/02/2015 07:00:00","BZN|SE3","Without sequence","28.04",""
"17/02/2015 07:00:00 - 17/02/2015 08:00:00","BZN|SE3","Without sequence","48.16",""
"17/02/2015 08:00:00 - 17/02/2015 09:00:00","BZN|SE3","Without sequence","54.22",""
"17/02/2015 09:00:00 - 17/02/2015 10:00:00","BZN|SE3","Without sequence","48.78",""
"17/02/2015 10:00:00 - 17/02/2015 11:00:00","BZN|SE3","Without sequence","46.76",""
"17/02/2015 11:00:00 - 17/02/2015 12:00:00","BZN|SE3","Without sequence","34.53",""
"17/02/2015 12:00:00 - 17/02/2015 13:00:00","BZN|SE3","Without sequence","28.93",""
"17/02/2015 13:00:00 - 17/02/2015 14:00:00","BZN|SE3","Without sequence","28.72",""
"17/02/2015 14:00:00 - 17/02/2015 15:00:00","BZN|SE3","Without sequence","28.57",""
"17/02/2015 15:00:00 - 17/02/2015 16:00:00","BZN|SE3","Without sequence","28.52",""
"17/02/2015 16:00:00 - 17/02/2015 17:00:00","BZN|SE3","Without sequence","28.32",""
"17/02/2015 17:00:00 - 17/02/2015 18:00:00","BZN|SE3","Without sequence","28.74",""
"17/02/2015 18:00:00 - 17/02/2015 19:00:00","BZN|SE3","Without sequence","28.57",""
"17/02/2015 19:00:00 - 17/02/2015 20:00:00","BZN|SE3","Without sequence","28.09",""
"17/02/2015 20:00:00 - 17/02/2015 21:00:00","BZN|SE3","Without sequence","27.68",""
"17/02/2015 21:00:00 - 17/02/2015 22:00:00","BZN|SE3","Without sequence","27.32",""
"17/02/2015 22:00:00 - 17/02/2015 23:00:00","BZN|SE3","Without sequence","26.83",""
"17/02/2015 23:00:00 - 18/02/2015 00:00:00","BZN|SE3","Without sequence","26.01",""
"18/02/2015 00:00:00 - 18/02/2015 01:00:00","BZN|SE3","Without sequence","25.41",""
"18/02/2015 01:00:00 - 18/02/2015 02:00:00","BZN|SE3","Without sequence","24.91",""
"18/02/2015 02:00:00 - 18/02/2015 03:00:00","BZN|SE3","Without sequence","24.66",""
"18/02/2015 03:00:00 - 18/02/2015 04:00:00","BZN|SE3","Without sequence","24.76",""
"18/02/2015 04:00:00 - 18/02/2015 05:00:00","BZN|SE3","Without sequence","25.57",""
"18/02/2015 05:00:00 - 18/02/2015 06:00:00","BZN|SE3","Without sequence","26.29",""
"18/02/2015 06:00:00 - 18/02/2015 07:00:00","BZN|SE3","Without sequence","27.52",""
"18/02/2015 07:00:00 - 18/02/2015 08:00:00","BZN|SE3","Without sequence","28.51",""
"18/02/2015 08:00:00 - 18/02/2015 09:00:00","BZN|SE3","Without sequence","29.61",""
"18/02/2015 09:00:00 - 18/02/2015 10:00:00","BZN|SE3","Without sequence","29.82",""
"18/02/2015 10:00:00 - 18/02/2015 11:00:00","BZN|SE3","Without sequence","29.8",""
"18/02/2015 11:00:00 - 18/02/2015 12:00:00","BZN|SE3","Without sequence","29.53",""
"18/02/2015 12:00:00 - 18/02/2015 13:00:00","BZN|SE3","Without sequence","28.44",""
"18/02/2015 13:00:00 - 18/02/2015 14:00:00","BZN|SE3","Without sequence","27.97",""
"18/02/2015 14:00:00 - 18/02/2015 15:00:00","BZN|SE3","Without sequence","27.78",""
"18/02/2015 15:00:00 - 18/02/2015 16:00:00","BZN|SE3","Without sequence","27.71",""
"18/02/2015 16:00:00 - 18/02/2015 17:00:00","BZN|SE3","Without sequence","27.75",""
"18/02/2015 17:00:00 - 18/02/2015 18:00:00","BZN|SE3","Without sequence","28.53",""
"18/02/2015 18:00:00 - 18/02/2015 19:00:00","BZN|SE3","Without sequence","28.53",""
"18/02/2015 19:00:00 - 18/02/2015 20:00:00","BZN|SE3","Without sequence","27.71",""
"18/02/2015 20:00:00 - 18/02/2015 21:00:00","BZN|SE3","Without sequence","27.25",""
"18/02/2015 21:00:00 - 18/02/2015 22:00:00","BZN|SE3","Without sequence","26.84",""
"18/02/2015 22:00:00 - 18/02/2015 23:00:00","BZN|SE3","Without sequence","26.08",""
"18/02/2015 23:00:00 - 19/02/2015 00:00:00","BZN|SE3","Without sequence","25.0",""
"19/02/2015 00:00:00 - 19/02/2015 01:00:00","BZN|SE3","Without sequence","23.86",""
"19/02/2015 01:00:00 - 19/02/2015 02:00:00","BZN|SE3","Without sequence","23.0",""
"19/02/2015 02:00:00 - 19/02/2015 03:00:00","BZN|SE3","Without sequence","22.69",""
"19/02/2015 03:00:00 - 19/02/2015 04:00:00","BZN|SE3","Without sequence","22.9",""
"19/02/2015 04:00:00 - 19/02/2015 05:00:00","BZN|SE3","Without sequence","23.95",""
"19/02/2015 05:00:00 - 19/02/2015 06:00:00","BZN|SE3","Without sequence","25.0",""
"19/02/2015 06:00:00 - 19/02/2015 07:00:00","BZN|SE3","Without sequence","26.29",""
"19/02/2015 07:00:00 - 19/02/2015 08:00:00","BZN|SE3","Without sequence","27.16",""
"19/02/2015 08:00:00 - 19/02/2015 09:00:00","BZN|SE3","Without sequence","27.38",""
"19/02/2015 09:00:00 - 19/02/2015 10:00:00","BZN|SE3","Without sequence","27.26",""
"19/02/2015 10:00:00 - 19/02/2015 11:00:00","BZN|SE3","Without sequence","27.24",""
"19/02/2015 11:00:00 - 19/02/2015 12:00:00","BZN|SE3","Without sequence","27.12",""
"19/02/2015 12:00:00 - 19/02/2015 13:00:00","BZN|SE3","Without sequence","26.96",""
"19/02/2015 13:00:00 - 19/02/2015 14:00:00","BZN|SE3","Without sequence","26.89",""
"19/02/2015 14:00:00 - 19/02/2015 15:00:00","BZN|SE3","Without sequence","26.82",""
"19/02/2015 15:00:00 - 19/02/2015 16:00:00","BZN|SE3","Without sequence","26.79",""
"19/02/2015 16:00:00 - 19/02/2015 17:00:00","BZN|SE3","Without sequence","26.87",""
"19/02/2015 17:00:00 - 19/02/2015 18:00:00","BZN|SE3","Without sequence","27.24",""
"19/02/2015 18:00:00 - 19/02/2015 19:00:00","BZN|SE3","Without sequence","27.29",""
"19/02/2015 19:00:00 - 19/02/2015 20:00:00","BZN|SE3","Without sequence","27.11",""
"19/02/2015 20:00:00 - 19/02/2015 21:00:00","BZN|SE3","Without sequence","26.61",""
"19/02/2015 21:00:00 - 19/02/2015 22:00:00","BZN|SE3","Without sequence","26.31",""
"19/02/2015 22:00:00 - 19/02/2015 23:00:00","BZN|SE3","Without sequence","25.78",""
"19/02/2015 23:00:00 - 20/02/2015 00:00:00","BZN|SE3","Without sequence","24.63",""
"20/02/2015 00:00:00 - 20/02/2015 01:00:00","BZN|SE3","Without sequence","22.61",""
"20/02/2015 01:00:00 - 20/02/2015 02:00:00","BZN|SE3","Without sequence","22.15",""
"20/02/2015 02:00:00 - 20/02/2015 03:00:00","BZN|SE3","Without sequence","22.09",""
"20/02/2015 03:00:00 - 20/02/2015 04:00:00","BZN|SE3","Without sequence","22.52",""
"20/02/2015 04:00:00 - 20/02/2015 05:00:00","BZN|SE3","Without sequence","23.48",""
"20/02/2015 05:00:00 - 20/02/2015 06:00:00","BZN|SE3","Without sequence","24.6",""
"20/02/2015 06:00:00 - 20/02/2015 07:00:00","BZN|SE3","Without sequence","25.81",""
"20/02/2015 07:00:00 - 20/02/2015 08:00:00","BZN|SE3","Without sequence","26.85",""
"20/02/2015 08:00:00 - 20/02/2015 09:00:00","BZN|SE3","Without sequence","27.02",""
"20/02/2015 09:00:00 - 20/02/2015 10:00:00","BZN|SE3","Without sequence","26.99",""
"20/02/2015 10:00:00 - 20/02/2015 11:00:00","BZN|SE3","Without sequence","27.01",""
"20/02/2015 11:00:00 - 20/02/2015 12:00:00","BZN|SE3","Without sequence","26.88",""
"20/02/2015 12:00:00 - 20/02/2015 13:00:00","BZN|SE3","Without sequence","26.66",""
"20/02/2015 13:00:00 - 20/02/2015 14:00:00","BZN|SE3","Without sequence","26.5",""
"20/02/2015 14:00:00 - 20/02/2015 15:00:00","BZN|SE3","Without sequence","26.51",""
"20/02/2015 15:00:00 - 20/02/2015 16:00:00","BZN|SE3","Without sequence","26.49",""
"20/02/2015 16:00:00 - 20/02/2015 17:00:00","BZN|SE3","Without sequence","26.63",""
"20/02/2015 17:00:00 - 20/02/2015 18:00:00","BZN|SE3","Without sequence","27.07",""
"20/02/2015 18:00:00 - 20/02/2015 19:00:00","BZN|SE3","Without sequence","27.18",""
"20/02/2015 19:00:00 - 20/02/2015 20:00:00","BZN|SE3","Without sequence","26.91",""
"20/02/2015 20:00:00 - 20/02/2015 21:00:00","BZN|SE3","Without sequence","26.39",""
"20/02/2015 21:00:00 - 20/02/2015 22:00:00","BZN|SE3","Without sequence","26.2",""
"20/02/2015 22:00:00 - 20/02/2015 23:00:00","BZN|SE3","Without sequence","25.98",""
"20/02/2015 23:00:00 - 21/02/2015 00:00:00","BZN|SE3","Without sequence","25.55",""
"21/02/2015 00:00:00 - 21/02/2015 01:00:00","BZN|SE3","Without sequence","25.46",""
"21/02/2015 01:00:00 - 21/02/2015 02:00:00","BZN|SE3","Without sequence","25.11",""
"21/02/2015 02:00:00 - 21/02/2015 03:00:00","BZN|SE3","Without sequence","25.09",""
"21/02/2015 03:00:00 - 21/02/2015 04:00:00","BZN|SE3","Without sequence","24.94",""
"21/02/2015 04:00:00 - 21/02/2015 05:00:00","BZN|SE3","Without sequence","24.96",""
"21/02/2015 05:00:00 - 21/02/2015 06:00:00","BZN|SE3","Without sequence","24.88",""
"21/02/2015 06:00:00 - 21/02/2015 07:00:00","BZN|SE3","Without sequence","25.08",""
"21/02/2015 07:00:00 - 21/02/2015 08:00:00","BZN|SE3","Without sequence","25.69",""
"21/02/2015 08:00:00 - 21/02/2015 09:00:00","BZN|SE3","Without sequence","26.06",""
"21/02/2015 09:00:00 - 21/02/2015 10:00:00","BZN|SE3","Without sequence","26.38",""
"21/02/2015 10:00:00 - 21/02/2015 11:00:00","BZN|SE3","Without sequence","26.7",""
"21/02/2015 11:00:00 - 21/02/2015 12:00:00","BZN|SE3","Without sequence","26.67",""
"21/02/2015 12:00:00 - 21/02/2015 13:00:00","BZN|SE3","Without sequence","26.17",""
"21/02/2015 13:00:00 - 21/02/2015 14:00:00","BZN|SE3","Without sequence","25.98",""
"21/02/2015 14:00:00 - 21/02/2015 15:00:00","BZN|SE3","Without sequence","25.97",""
"21/02/2015 15:00:00 - 21/02/2015 16:00:00","BZN|SE3","Without sequence","26.18",""
"21/02/2015 16:00:00 - 21/02/2015 17:00:00","BZN|SE3","Without sequence","26.36",""
"21/02/2015 17:00:00 - 21/02/2015 18:00:00","BZN|SE3","Without sequence","26.82",""
"21/02/2015 18:00:00 - 21/02/2015 19:00:00","BZN|SE3","Without sequence","26.91",""
"21/02/2015 19:00:00 - 21/02/2015 20:00:00","BZN|SE3","Without sequence","26.64",""
"21/02/2015 20:00:00 - 21/02/2015 21:00:00","BZN|SE3","Without sequence","26.25",""
"21/02/2015 21:00:00 - 21/02/2015 22:00:00","BZN|SE3","Without sequence","26.03",""
"21/02/2015 22:00:00 - 21/02/2015 23:00:00","BZN|SE3","Without sequence","25.86",""
"21/02/2015 23:00:00 - 22/02/2015 00:00:00","BZN|SE3","Without sequence","25.35",""
"22/02/2015 00:00:00 - 22/02/2015 01:00:00","BZN|SE3","Without sequence","25.32",""
"22/02/2015 01:00:00 - 22/02/2015 02:00:00","BZN|SE3","Without sequence","25.03",""
"22/02/2015 02:00:00 - 22/02/2015 03:00:00","BZN|SE3","Without sequence","24.81",""
"22/02/2015 03:00:00 - 22/02/2015 04:00:00","BZN|SE3","Without sequence","24.72",""
"22/02/2015 04:00:00 - 22/02/2015 05:00:00","BZN|SE3","Without sequence","24.76",""
"22/02/2015 05:00:00 - 22/02/2015 06:00:00","BZN|SE3","Without sequence","24.98",""
"22/02/2015 06:00:00 - 22/02/2015 07:00:00","BZN|SE3","Without sequence","25.13",""
"22/02/2015 07:00:00 - 22/02/2015 08:00:00","BZN|SE3","Without sequence","25.33",""
"22/02/2015 08:00:00 - 22/02/2015 09:00:00","BZN|SE3","Without sequence","25.88",""
"22/02/2015 09:00:00 - 22/02/2015 10:00:00","BZN|SE3","Without sequence","26.11",""
"22/02/2015 10:00:00 - 22/02/2015 11:00:00","BZN|SE3","Without sequence","26.22",""
"22/02/2015 11:00:00 - 22/02/2015 12:00:00","BZN|SE3","Without sequence","26.18",""
"22/02/2015 12:00:00 - 22/02/2015 13:00:00","BZN|SE3","Without sequence","25.84",""
"22/02/2015 13:00:00 - 22/02/2015 14:00:00","BZN|SE3","Without sequence","25.52",""
"22/02/2015 14:00:00 - 22/02/2015 15:00:00","BZN|SE3","Without sequence","25.31",""
"22/02/2015 15:00:00 - 22/02/2015 16:00:00","BZN|SE3","Without sequence","25.05",""
"22/02/2015 16:00:00 - 22/02/2015 17:00:00","BZN|SE3","Without sequence","25.87",""
"22/02/2015 17:00:00 - 22/02/2015 18:00:00","BZN|SE3","Without sequence","26.51",""
"22/02/2015 18:00:00 - 22/02/2015 19:00:00","BZN|SE3","Without sequence","26.72",""
"22/02/2015 19:00:00 - 22/02/2015 20:00:00","BZN|SE3","Without sequence","26.52",""
"22/02/2015 20:00:00 - 22/02/2015 21:00:00","BZN|SE3","Without sequence","26.07",""
"22/02/2015 21:00:00 - 22/02/2015 22:00:00","BZN|SE3","Without sequence","26.02",""
"22/02/2015 22:00:00 - 22/02/2015 23:00:00","BZN|SE3","Without sequence","25.54",""
"22/02/2015 23:00:00 - 23/02/2015 00:00:00","BZN|SE3","Without sequence","25.07",""
"23/02/2015 00:00:00 - 23/02/2015 01:00:00","BZN|SE3","Without sequence","23.66",""
"23/02/2015 01:00:00 - 23/02/2015 02:00:00","BZN|SE3","Without sequence","22.35",""
"23/02/2015 02:00:00 - 23/02/2015 03:00:00","BZN|SE3","Without sequence","22.13",""
"23/02/2015 03:00:00 - 23/02/2015 04:00:00","BZN|SE3","Without sequence","22.2",""
"23/02/2015 04:00:00 - 23/02/2015 05:00:00","BZN|SE3","Without sequence","22.58",""
"23/02/2015 05:00:00 - 23/02/2015 06:00:00","BZN|SE3","Without sequence","23.2",""
"23/02/2015 06:00:00 - 23/02/2015 07:00:00","BZN|SE3","Without sequence","25.64",""
"23/02/2015 07:00:00 - 23/02/2015 08:00:00","BZN|SE3","Without sequence","26.61",""
"23/02/2015 08:00:00 - 23/02/2015 09:00:00","BZN|SE3","Without sequence","26.73",""
"23/02/2015 09:00:00 - 23/02/2015 10:00:00","BZN|SE3","Without sequence","26.71",""
"23/02/2015 10:00:00 - 23/02/2015 11:00:00","BZN|SE3","Without sequence","26.69",""
"23/02/2015 11:00:00 - 23/02/2015 12:00:00","BZN|SE3","Without sequence","26.65",""
"23/02/2015 12:00:00 - 23/02/2015 13:00:00","BZN|SE3","Without sequence","26.61",""
"23/02/2015 13:00:00 - 23/02/2015 14:00:00","BZN|SE3","Without sequence","26.59",""
"23/02/2015 14:00:00 - 23/02/2015 15:00:00","BZN|SE3","Without sequence","26.63",""
"23/02/2015 15:00:00 - 23/02/2015 16:00:00","BZN|SE3","Without sequence","26.64",""
"23/02/2015 16:00:00 - 23/02/2015 17:00:00","BZN|SE3","Without sequence","26.7",""
"23/02/2015 17:00:00 - 23/02/2015 18:00:00","BZN|SE3","Without sequence","27.13",""
