"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"02/01/2015 17:00:00 - 02/01/2015 18:00:00","BZN|SE3","11666.00","12011.00"
"02/01/2015 18:00:00 - 02/01/2015 19:00:00","BZN|SE3","11542.00","11808.00"
"02/01/2015 19:00:00 - 02/01/2015 20:00:00","BZN|SE3","11198.00","11545.00"
"02/01/2015 20:00:00 - 02/01/2015 21:00:00","BZN|SE3","10772.00","11223.00"
"02/01/2015 21:00:00 - 02/01/2015 22:00:00","BZN|SE3","10248.00","10857.00"
"02/01/2015 22:00:00 - 02/01/2015 23:00:00","BZN|SE3","9682.00","10390.00"
"02/01/2015 23:00:00 - 03/01/2015 00:00:00","BZN|SE3","9214.00","10113.00"
"03/01/2015 00:00:00 - 03/01/2015 01:00:00","BZN|SE3","9706.00","9788.00"
"03/01/2015 01:00:00 - 03/01/2015 02:00:00","BZN|SE3","9510.00","9590.00"
"03/01/2015 02:00:00 - 03/01/2015 03:00:00","BZN|SE3","9410.00","9878.00"
"03/01/2015 03:00:00 - 03/01/2015 04:00:00","BZN|SE3","9369.00","10058.00"
"03/01/2015 04:00:00 - 03/01/2015 05:00:00","BZN|SE3","9423.00","10056.00"
"03/01/2015 05:00:00 - 03/01/2015 06:00:00","BZN|SE3","9576.00","9713.00"
"03/01/2015 06:00:00 - 03/01/2015 07:00:00","BZN|SE3","9903.00","10042.00"
"03/01/2015 07:00:00 - 03/01/2015 08:00:00","BZN|SE3","10293.00","10343.00"
"03/01/2015 08:00:00 - 03/01/2015 09:00:00","BZN|SE3","10707.00","10558.00"
"03/01/2015 09:00:00 - 03/01/2015 10:00:00","BZN|SE3","10600.00","10774.00"
"03/01/2015 10:00:00 - 03/01/2015 11:00:00","BZN|SE3","10890.00","11165.00"
"03/01/2015 11:00:00 - 03/01/2015 12:00:00","BZN|SE3","10933.00","11385.00"
"03/01/2015 12:00:00 - 03/01/2015 13:00:00","BZN|SE3","10929.00","11384.00"
"03/01/2015 13:00:00 - 03/01/2015 14:00:00","BZN|SE3","10868.00","11312.00"
"03/01/2015 14:00:00 - 03/01/2015 15:00:00","BZN|SE3","10993.00","11441.00"
"03/01/2015 15:00:00 - 03/01/2015 16:00:00","BZN|SE3","11316.00","11730.00"
"03/01/2015 16:00:00 - 03/01/2015 17:00:00","BZN|SE3","11684.00","12162.00"
"03/01/2015 17:00:00 - 03/01/2015 18:00:00","BZN|SE3","11772.00","12214.00"
"03/01/2015 18:00:00 - 03/01/2015 19:00:00","BZN|SE3","11626.00","12046.00"
"03/01/2015 19:00:00 - 03/01/2015 20:00:00","BZN|SE3","11370.00","11694.00"
"03/01/2015 20:00:00 - 03/01/2015 21:00:00","BZN|SE3","11097.00","11353.00"
"03/01/2015 21:00:00 - 03/01/2015 22:00:00","BZN|SE3","10774.00","10940.00"
"03/01/2015 22:00:00 - 03/01/2015 23:00:00","BZN|SE3","10456.00","10582.00"
"03/01/2015 23:00:00 - 04/01/2015 00:00:00","BZN|SE3","10154.00","10245.00"
"04/01/2015 00:00:00 - 04/01/2015 01:00:00","BZN|SE3","10480.00","10050.00"
"04/01/2015 01:00:00 - 04/01/2015 02:00:00","BZN|SE3","10314.00","9889.00"
"04/01/2015 02:00:00 - 04/01/2015 03:00:00","BZN|SE3","10248.00","9802.00"
"04/01/2015 03:00:00 - 04/01/2015 04:00:00","BZN|SE3","10250.00","9818.00"
"04/01/2015 04:00:00 - 04/01/2015 05:00:00","BZN|SE3","10338.00","9857.00"
"04/01/2015 05:00:00 - 04/01/2015 06:00:00","BZN|SE3","10437.00","9923.00"
"04/01/2015 06:00:00 - 04/01/2015 07:00:00","BZN|SE3","10705.00","10148.00"
"04/01/2015 07:00:00 - 04/01/2015 08:00:00","BZN|SE3","11009.00","10502.00"
"04/01/2015 08:00:00 - 04/01/2015 09:00:00","BZN|SE3","11302.00","10730.00"
"04/01/2015 09:00:00 - 04/01/2015 10:00:00","BZN|SE3","11645.00","11413.00"
"04/01/2015 10:00:00 - 04/01/2015 11:00:00","BZN|SE3","11946.00","12840.00"
"04/01/2015 11:00:00 - 04/01/2015 12:00:00","BZN|SE3","12090.00","11581.00"
"04/01/2015 12:00:00 - 04/01/2015 13:00:00","BZN|SE3","12082.00","11601.00"
"04/01/2015 13:00:00 - 04/01/2015 14:00:00","BZN|SE3","12075.00","11605.00"
"04/01/2015 14:00:00 - 04/01/2015 15:00:00","BZN|SE3","12206.00","11746.00"
"04/01/2015 15:00:00 - 04/01/2015 16:00:00","BZN|SE3","12529.00","12094.00"
"04/01/2015 16:00:00 - 04/01/2015 17:00:00","BZN|SE3","12938.00","12741.00"
"04/01/2015 17:00:00 - 04/01/2015 18:00:00","BZN|SE3","13119.00","12780.00"
"04/01/2015 18:00:00 - 04/01/2015 19:00:00","BZN|SE3","13054.00","12658.00"
"04/01/2015 19:00:00 - 04/01/2015 20:00:00","BZN|SE3","12885.00","12428.00"
"04/01/2015 20:00:00 - 04/01/2015 21:00:00","BZN|SE3","12597.00","11851.00"
"04/01/2015 21:00:00 - 04/01/2015 22:00:00","BZN|SE3","12188.00","11445.00"
"04/01/2015 22:00:00 - 04/01/2015 23:00:00","BZN|SE3","11706.00","11123.00"
"04/01/2015 23:00:00 - 05/01/2015 00:00:00","BZN|SE3","11268.00","10878.00"
"05/01/2015 00:00:00 - 05/01/2015 01:00:00","BZN|SE3","11178.00","10580.00"
"05/01/2015 01:00:00 - 05/01/2015 02:00:00","BZN|SE3","11053.00","10406.00"
"05/01/2015 02:00:00 - 05/01/2015 03:00:00","BZN|SE3","10944.00","10281.00"
"05/01/2015 03:00:00 - 05/01/2015 04:00:00","BZN|SE3","10934.00","10293.00"
"05/01/2015 04:00:00 - 05/01/2015 05:00:00","BZN|SE3","10881.00","10418.00"
"05/01/2015 05:00:00 - 05/01/2015 06:00:00","BZN|SE3","11214.00","10850.00"
"05/01/2015 06:00:00 - 05/01/2015 07:00:00","BZN|SE3","12011.00","11679.00"
"05/01/2015 07:00:00 - 05/01/2015 08:00:00","BZN|SE3","12798.00","12519.00"
"05/01/2015 08:00:00 - 05/01/2015 09:00:00","BZN|SE3","13297.00","12964.00"
"05/01/2015 09:00:00 - 05/01/2015 10:00:00","BZN|SE3","13359.00","12953.00"
"05/01/2015 10:00:00 - 05/01/2015 11:00:00","BZN|SE3","13621.00","13067.00"
"05/01/2015 11:00:00 - 05/01/2015 12:00:00","BZN|SE3","13491.00","13243.00"
"05/01/2015 12:00:00 - 05/01/2015 13:00:00","BZN|SE3","13384.00","13020.00"
"05/01/2015 13:00:00 - 05/01/2015 14:00:00","BZN|SE3","13221.00","12989.00"
"05/01/2015 14:00:00 - 05/01/2015 15:00:00","BZN|SE3","13231.00","13027.00"
"05/01/2015 15:00:00 - 05/01/2015 16:00:00","BZN|SE3","13638.00","13584.00"
"05/01/2015 16:00:00 - 05/01/2015 17:00:00","BZN|SE3","13934.00","13993.00"
"05/01/2015 17:00:00 - 05/01/2015 18:00:00","BZN|SE3","13902.00","13979.00"
"05/01/2015 18:00:00 - 05/01/2015 19:00:00","BZN|SE3","13478.00","13773.00"
"05/01/2015 19:00:00 - 05/01/2015 20:00:00","BZN|SE3","13129.00","13405.00"
"05/01/2015 20:00:00 - 05/01/2015 21:00:00","BZN|SE3","12714.00","12993.00"
"05/01/2015 21:00:00 - 05/01/2015 22:00:00","BZN|SE3","12249.00","12501.00"
"05/01/2015 22:00:00 - 05/01/2015 23:00:00","BZN|SE3","11838.00","11894.00"
"05/01/2015 23:00:00 - 06/01/2015 00:00:00","BZN|SE3","11399.00","11260.00"
"06/01/2015 00:00:00 - 06/01/2015 01:00:00","BZN|SE3","11023.00","10843.00"
"06/01/2015 01:00:00 - 06/01/2015 02:00:00","BZN|SE3","10814.00","10647.00"
"06/01/2015 02:00:00 - 06/01/2015 03:00:00","BZN|SE3","10719.00","10474.00"
"06/01/2015 03:00:00 - 06/01/2015 04:00:00","BZN|SE3","10665.00","10288.00"
"06/01/2015 04:00:00 - 06/01/2015 05:00:00","BZN|SE3","10501.00","10328.00"
"06/01/2015 05:00:00 - 06/01/2015 06:00:00","BZN|SE3","10610.00","10507.00"
"06/01/2015 06:00:00 - 06/01/2015 07:00:00","BZN|SE3","10869.00","11028.00"
"06/01/2015 07:00:00 - 06/01/2015 08:00:00","BZN|SE3","11235.00","11450.00"
"06/01/2015 08:00:00 - 06/01/2015 09:00:00","BZN|SE3","11657.00","11707.00"
"06/01/2015 09:00:00 - 06/01/2015 10:00:00","BZN|SE3","11871.00","11977.00"
"06/01/2015 10:00:00 - 06/01/2015 11:00:00","BZN|SE3","12147.00","12231.00"
"06/01/2015 11:00:00 - 06/01/2015 12:00:00","BZN|SE3","12272.00","12362.00"
"06/01/2015 12:00:00 - 06/01/2015 13:00:00","BZN|SE3","12245.00","12448.00"
"06/01/2015 13:00:00 - 06/01/2015 14:00:00","BZN|SE3","12161.00","12487.00"
"06/01/2015 14:00:00 - 06/01/2015 15:00:00","BZN|SE3","12171.00","12589.00"
"06/01/2015 15:00:00 - 06/01/2015 16:00:00","BZN|SE3","12554.00","12969.00"
"06/01/2015 16:00:00 - 06/01/2015 17:00:00","BZN|SE3","12931.00","13135.00"
"06/01/2015 17:00:00 - 06/01/2015 18:00:00","BZN|SE3","12974.00","13260.00"
"06/01/2015 18:00:00 - 06/01/2015 19:00:00","BZN|SE3","12698.00","12986.00"
"06/01/2015 19:00:00 - 06/01/2015 20:00:00","BZN|SE3","12404.00","12695.00"
"06/01/2015 20:00:00 - 06/01/2015 21:00:00","BZN|SE3","12021.00","12184.00"
"06/01/2015 21:00:00 - 06/01/2015 22:00:00","BZN|SE3","11605.00","11606.00"
"06/01/2015 22:00:00 - 06/01/2015 23:00:00","BZN|SE3","11170.00","11098.00"
"06/01/2015 23:00:00 - 07/01/2015 00:00:00","BZN|SE3","10763.00","10545.00"
"07/01/2015 00:00:00 - 07/01/2015 01:00:00","BZN|SE3","10908.00","10369.00"
"07/01/2015 01:00:00 - 07/01/2015 02:00:00","BZN|SE3","10786.00","10275.00"
"07/01/2015 02:00:00 - 07/01/2015 03:00:00","BZN|SE3","10780.00","10191.00"
"07/01/2015 03:00:00 - 07/01/2015 04:00:00","BZN|SE3","10873.00","10237.00"
"07/01/2015 04:00:00 - 07/01/2015 05:00:00","BZN|SE3","10618.00","10369.00"
"07/01/2015 05:00:00 - 07/01/2015 06:00:00","BZN|SE3","11123.00","10865.00"
"07/01/2015 06:00:00 - 07/01/2015 07:00:00","BZN|SE3","12265.00","12057.00"
"07/01/2015 07:00:00 - 07/01/2015 08:00:00","BZN|SE3","13292.00","13256.00"
"07/01/2015 08:00:00 - 07/01/2015 09:00:00","BZN|SE3","13455.00","13590.00"
"07/01/2015 09:00:00 - 07/01/2015 10:00:00","BZN|SE3","13391.00","13678.00"
"07/01/2015 10:00:00 - 07/01/2015 11:00:00","BZN|SE3","13454.00","13693.00"
"07/01/2015 11:00:00 - 07/01/2015 12:00:00","BZN|SE3","13436.00","13812.00"
"07/01/2015 12:00:00 - 07/01/2015 13:00:00","BZN|SE3","13299.00","13815.00"
"07/01/2015 13:00:00 - 07/01/2015 14:00:00","BZN|SE3","13258.00","13718.00"
"07/01/2015 14:00:00 - 07/01/2015 15:00:00","BZN|SE3","13307.00","13752.00"
"07/01/2015 15:00:00 - 07/01/2015 16:00:00","BZN|SE3","13516.00","13977.00"
"07/01/2015 16:00:00 - 07/01/2015 17:00:00","BZN|SE3","13708.00","14140.00"
"07/01/2015 17:00:00 - 07/01/2015 18:00:00","BZN|SE3","13758.00","14027.00"
"07/01/2015 18:00:00 - 07/01/2015 19:00:00","BZN|SE3","13505.00","13777.00"
"07/01/2015 19:00:00 - 07/01/2015 20:00:00","BZN|SE3","13171.00","13176.00"
"07/01/2015 20:00:00 - 07/01/2015 21:00:00","BZN|SE3","12714.00","12720.00"
"07/01/2015 21:00:00 - 07/01/2015 22:00:00","BZN|SE3","12170.00","12076.00"
"07/01/2015 22:00:00 - 07/01/2015 23:00:00","BZN|SE3","11511.00","11306.00"
"07/01/2015 23:00:00 - 08/01/2015 00:00:00","BZN|SE3","10850.00","10601.00"
"08/01/2015 00:00:00 - 08/01/2015 01:00:00","BZN|SE3","10356.00","10210.00"
"08/01/2015 01:00:00 - 08/01/2015 02:00:00","BZN|SE3","10144.00","9955.00"
"08/01/2015 02:00:00 - 08/01/2015 03:00:00","BZN|SE3","10071.00","9925.00"
"08/01/2015 03:00:00 - 08/01/2015 04:00:00","BZN|SE3","10127.00","9869.00"
"08/01/2015 04:00:00 - 08/01/2015 05:00:00","BZN|SE3","10230.00","9988.00"
"08/01/2015 05:00:00 - 08/01/2015 06:00:00","BZN|SE3","10764.00","10409.00"
"08/01/2015 06:00:00 - 08/01/2015 07:00:00","BZN|SE3","11948.00","11628.00"
"08/01/2015 07:00:00 - 08/01/2015 08:00:00","BZN|SE3","13004.00","12629.00"
"08/01/2015 08:00:00 - 08/01/2015 09:00:00","BZN|SE3","13164.00","12960.00"
"08/01/2015 09:00:00 - 08/01/2015 10:00:00","BZN|SE3","13074.00","12882.00"
"08/01/2015 10:00:00 - 08/01/2015 11:00:00","BZN|SE3","13072.00","12882.00"
"08/01/2015 11:00:00 - 08/01/2015 12:00:00","BZN|SE3","13052.00","12785.00"
"08/01/2015 12:00:00 - 08/01/2015 13:00:00","BZN|SE3","12954.00","12743.00"
"08/01/2015 13:00:00 - 08/01/2015 14:00:00","BZN|SE3","12851.00","12598.00"
"08/01/2015 14:00:00 - 08/01/2015 15:00:00","BZN|SE3","12878.00","12693.00"
"08/01/2015 15:00:00 - 08/01/2015 16:00:00","BZN|SE3","13063.00","13083.00"
"08/01/2015 16:00:00 - 08/01/2015 17:00:00","BZN|SE3","13260.00","13313.00"
"08/01/2015 17:00:00 - 08/01/2015 18:00:00","BZN|SE3","13335.00","13356.00"
"08/01/2015 18:00:00 - 08/01/2015 19:00:00","BZN|SE3","13104.00","13163.00"
"08/01/2015 19:00:00 - 08/01/2015 20:00:00","BZN|SE3","12795.00","12938.00"
"08/01/2015 20:00:00 - 08/01/2015 21:00:00","BZN|SE3","12408.00","12364.00"
"08/01/2015 21:00:00 - 08/01/2015 22:00:00","BZN|SE3","11848.00","11827.00"
"08/01/2015 22:00:00 - 08/01/2015 23:00:00","BZN|SE3","11184.00","11104.00"
"08/01/2015 23:00:00 - 09/01/2015 00:00:00","BZN|SE3","10556.00","10468.00"
"09/01/2015 00:00:00 - 09/01/2015 01:00:00","BZN|SE3","10155.00","9641.00"
"09/01/2015 01:00:00 - 09/01/2015 02:00:00","BZN|SE3","9952.00","9819.00"
"09/01/2015 02:00:00 - 09/01/2015 03:00:00","BZN|SE3","9881.00","9703.00"
"09/01/2015 03:00:00 - 09/01/2015 04:00:00","BZN|SE3","9968.00","9673.00"
"09/01/2015 04:00:00 - 09/01/2015 05:00:00","BZN|SE3","10155.00","9786.00"
"09/01/2015 05:00:00 - 09/01/2015 06:00:00","BZN|SE3","10763.00","10378.00"
"09/01/2015 06:00:00 - 09/01/2015 07:00:00","BZN|SE3","11899.00","11848.00"
"09/01/2015 07:00:00 - 09/01/2015 08:00:00","BZN|SE3","12763.00","13136.00"
"09/01/2015 08:00:00 - 09/01/2015 09:00:00","BZN|SE3","13117.00","13433.00"
"09/01/2015 09:00:00 - 09/01/2015 10:00:00","BZN|SE3","13254.00","13338.00"
"09/01/2015 10:00:00 - 09/01/2015 11:00:00","BZN|SE3","13297.00","13539.00"
"09/01/2015 11:00:00 - 09/01/2015 12:00:00","BZN|SE3","13187.00","13533.00"
"09/01/2015 12:00:00 - 09/01/2015 13:00:00","BZN|SE3","13005.00","13402.00"
"09/01/2015 13:00:00 - 09/01/2015 14:00:00","BZN|SE3","12777.00","13202.00"
"09/01/2015 14:00:00 - 09/01/2015 15:00:00","BZN|SE3","12728.00","13081.00"
"09/01/2015 15:00:00 - 09/01/2015 16:00:00","BZN|SE3","12886.00","13258.00"
"09/01/2015 16:00:00 - 09/01/2015 17:00:00","BZN|SE3","13172.00","13461.00"
"09/01/2015 17:00:00 - 09/01/2015 18:00:00","BZN|SE3","13351.00","13612.00"
"09/01/2015 18:00:00 - 09/01/2015 19:00:00","BZN|SE3","13060.00","13358.00"
"09/01/2015 19:00:00 - 09/01/2015 20:00:00","BZN|SE3","12579.00","12842.00"
"09/01/2015 20:00:00 - 09/01/2015 21:00:00","BZN|SE3","12098.00","12315.00"
"09/01/2015 21:00:00 - 09/01/2015 22:00:00","BZN|SE3","11575.00","11661.00"
"09/01/2015 22:00:00 - 09/01/2015 23:00:00","BZN|SE3","11129.00","11126.00"
"09/01/2015 23:00:00 - 10/01/2015 00:00:00","BZN|SE3","10689.00","10937.00"
"10/01/2015 00:00:00 - 10/01/2015 01:00:00","BZN|SE3","10290.00","10448.00"
"10/01/2015 01:00:00 - 10/01/2015 02:00:00","BZN|SE3","10074.00","10302.00"
"10/01/2015 02:00:00 - 10/01/2015 03:00:00","BZN|SE3","9953.00","10283.00"
"10/01/2015 03:00:00 - 10/01/2015 04:00:00","BZN|SE3","9914.00","10019.00"
"10/01/2015 04:00:00 - 10/01/2015 05:00:00","BZN|SE3","9979.00","9941.00"
"10/01/2015 05:00:00 - 10/01/2015 06:00:00","BZN|SE3","10159.00","9703.00"
"10/01/2015 06:00:00 - 10/01/2015 07:00:00","BZN|SE3","10484.00","9909.00"
"10/01/2015 07:00:00 - 10/01/2015 08:00:00","BZN|SE3","10885.00","10538.00"
"10/01/2015 08:00:00 - 10/01/2015 09:00:00","BZN|SE3","11315.00","10978.00"
"10/01/2015 09:00:00 - 10/01/2015 10:00:00","BZN|SE3","11693.00","11498.00"
"10/01/2015 10:00:00 - 10/01/2015 11:00:00","BZN|SE3","11939.00","11714.00"
"10/01/2015 11:00:00 - 10/01/2015 12:00:00","BZN|SE3","11987.00","11796.00"
"10/01/2015 12:00:00 - 10/01/2015 13:00:00","BZN|SE3","11890.00","12106.00"
"10/01/2015 13:00:00 - 10/01/2015 14:00:00","BZN|SE3","11832.00","12095.00"
"10/01/2015 14:00:00 - 10/01/2015 15:00:00","BZN|SE3","11850.00","12001.00"
"10/01/2015 15:00:00 - 10/01/2015 16:00:00","BZN|SE3","12059.00","12236.00"
"10/01/2015 16:00:00 - 10/01/2015 17:00:00","BZN|SE3","12388.00","12599.00"
"10/01/2015 17:00:00 - 10/01/2015 18:00:00","BZN|SE3","12455.00","12786.00"
"10/01/2015 18:00:00 - 10/01/2015 19:00:00","BZN|SE3","12226.00","12689.00"
"10/01/2015 19:00:00 - 10/01/2015 20:00:00","BZN|SE3","11860.00","12453.00"
"10/01/2015 20:00:00 - 10/01/2015 21:00:00","BZN|SE3","11409.00","12156.00"
"10/01/2015 21:00:00 - 10/01/2015 22:00:00","BZN|SE3","10993.00","11747.00"
"10/01/2015 22:00:00 - 10/01/2015 23:00:00","BZN|SE3","10595.00","11411.00"
"10/01/2015 23:00:00 - 11/01/2015 00:00:00","BZN|SE3","10216.00","11026.00"
"11/01/2015 00:00:00 - 11/01/2015 01:00:00","BZN|SE3","9736.00","10615.00"
"11/01/2015 01:00:00 - 11/01/2015 02:00:00","BZN|SE3","9556.00","10365.00"
"11/01/2015 02:00:00 - 11/01/2015 03:00:00","BZN|SE3","9508.00","10219.00"
"11/01/2015 03:00:00 - 11/01/2015 04:00:00","BZN|SE3","9516.00","10257.00"
"11/01/2015 04:00:00 - 11/01/2015 05:00:00","BZN|SE3","9601.00","10259.00"
"11/01/2015 05:00:00 - 11/01/2015 06:00:00","BZN|SE3","9719.00","10412.00"
"11/01/2015 06:00:00 - 11/01/2015 07:00:00","BZN|SE3","10088.00","10695.00"
"11/01/2015 07:00:00 - 11/01/2015 08:00:00","BZN|SE3","10506.00","11072.00"
"11/01/2015 08:00:00 - 11/01/2015 09:00:00","BZN|SE3","10891.00","11473.00"
"11/01/2015 09:00:00 - 11/01/2015 10:00:00","BZN|SE3","11355.00","12474.00"
"11/01/2015 10:00:00 - 11/01/2015 11:00:00","BZN|SE3","11610.00","12876.00"
"11/01/2015 11:00:00 - 11/01/2015 12:00:00","BZN|SE3","11786.00","12324.00"
"11/01/2015 12:00:00 - 11/01/2015 13:00:00","BZN|SE3","11833.00","12300.00"
"11/01/2015 13:00:00 - 11/01/2015 14:00:00","BZN|SE3","11865.00","12132.00"
"11/01/2015 14:00:00 - 11/01/2015 15:00:00","BZN|SE3","11984.00","12201.00"
"11/01/2015 15:00:00 - 11/01/2015 16:00:00","BZN|SE3","12267.00","12542.00"
"11/01/2015 16:00:00 - 11/01/2015 17:00:00","BZN|SE3","12691.00","13035.00"
"11/01/2015 17:00:00 - 11/01/2015 18:00:00","BZN|SE3","12910.00","12959.00"
"11/01/2015 18:00:00 - 11/01/2015 19:00:00","BZN|SE3","12829.00","13312.00"
"11/01/2015 19:00:00 - 11/01/2015 20:00:00","BZN|SE3","12606.00","13215.00"
"11/01/2015 20:00:00 - 11/01/2015 21:00:00","BZN|SE3","12289.00","12886.00"
"11/01/2015 21:00:00 - 11/01/2015 22:00:00","BZN|SE3","11834.00","12436.00"
"11/01/2015 22:00:00 - 11/01/2015 23:00:00","BZN|SE3","11312.00","11884.00"
"11/01/2015 23:00:00 - 12/01/2015 00:00:00","BZN|SE3","10837.00","11527.00"
"12/01/2015 00:00:00 - 12/01/2015 01:00:00","BZN|SE3","11486.00","11126.00"
"12/01/2015 01:00:00 - 12/01/2015 02:00:00","BZN|SE3","11374.00","10857.00"
"12/01/2015 02:00:00 - 12/01/2015 03:00:00","BZN|SE3","11352.00","10760.00"
"12/01/2015 03:00:00 - 12/01/2015 04:00:00","BZN|SE3","11392.00","10812.00"
"12/01/2015 04:00:00 - 12/01/2015 05:00:00","BZN|SE3","11579.00","10958.00"
"12/01/2015 05:00:00 - 12/01/2015 06:00:00","BZN|SE3","12152.00","11384.00"
"12/01/2015 06:00:00 - 12/01/2015 07:00:00","BZN|SE3","13328.00","12713.00"
"12/01/2015 07:00:00 - 12/01/2015 08:00:00","BZN|SE3","14428.00","14063.00"
"12/01/2015 08:00:00 - 12/01/2015 09:00:00","BZN|SE3","14640.00","14958.00"
"12/01/2015 09:00:00 - 12/01/2015 10:00:00","BZN|SE3","14633.00","15126.00"
"12/01/2015 10:00:00 - 12/01/2015 11:00:00","BZN|SE3","14738.00","14253.00"
"12/01/2015 11:00:00 - 12/01/2015 12:00:00","BZN|SE3","14671.00","14077.00"
"12/01/2015 12:00:00 - 12/01/2015 13:00:00","BZN|SE3","14608.00","13914.00"
"12/01/2015 13:00:00 - 12/01/2015 14:00:00","BZN|SE3","14505.00","13859.00"
"12/01/2015 14:00:00 - 12/01/2015 15:00:00","BZN|SE3","14477.00","13795.00"
"12/01/2015 15:00:00 - 12/01/2015 16:00:00","BZN|SE3","14556.00","14126.00"
"12/01/2015 16:00:00 - 12/01/2015 17:00:00","BZN|SE3","14694.00","14272.00"
"12/01/2015 17:00:00 - 12/01/2015 18:00:00","BZN|SE3","14730.00","14155.00"
"12/01/2015 18:00:00 - 12/01/2015 19:00:00","BZN|SE3","14416.00","13727.00"
"12/01/2015 19:00:00 - 12/01/2015 20:00:00","BZN|SE3","14025.00","13357.00"
"12/01/2015 20:00:00 - 12/01/2015 21:00:00","BZN|SE3","13523.00","12789.00"
"12/01/2015 21:00:00 - 12/01/2015 22:00:00","BZN|SE3","12908.00","12064.00"
"12/01/2015 22:00:00 - 12/01/2015 23:00:00","BZN|SE3","12178.00","11579.00"
"12/01/2015 23:00:00 - 13/01/2015 00:00:00","BZN|SE3","11489.00","10900.00"
"13/01/2015 00:00:00 - 13/01/2015 01:00:00","BZN|SE3","10784.00","10264.00"
"13/01/2015 01:00:00 - 13/01/2015 02:00:00","BZN|SE3","10608.00","9870.00"
