"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"03/01/2016 02:00:00 - 03/01/2016 03:00:00","BZN|SE3","Without sequence","15.76",""
"03/01/2016 03:00:00 - 03/01/2016 04:00:00","BZN|SE3","Without sequence","15.59",""
"03/01/2016 04:00:00 - 03/01/2016 05:00:00","BZN|SE3","Without sequence","15.69",""
"03/01/2016 05:00:00 - 03/01/2016 06:00:00","BZN|SE3","Without sequence","15.83",""
"03/01/2016 06:00:00 - 03/01/2016 07:00:00","BZN|SE3","Without sequence","14.98",""
"03/01/2016 07:00:00 - 03/01/2016 08:00:00","BZN|SE3","Without sequence","15.53",""
"03/01/2016 08:00:00 - 03/01/2016 09:00:00","BZN|SE3","Without sequence","15.79",""
"03/01/2016 09:00:00 - 03/01/2016 10:00:00","BZN|SE3","Without sequence","16.36",""
"03/01/2016 10:00:00 - 03/01/2016 11:00:00","BZN|SE3","Without sequence","17.15",""
"03/01/2016 11:00:00 - 03/01/2016 12:00:00","BZN|SE3","Without sequence","17.94",""
"03/01/2016 12:00:00 - 03/01/2016 13:00:00","BZN|SE3","Without sequence","17.94",""
"03/01/2016 13:00:00 - 03/01/2016 14:00:00","BZN|SE3","Without sequence","17.66",""
"03/01/2016 14:00:00 - 03/01/2016 15:00:00","BZN|SE3","Without sequence","17.66",""
"03/01/2016 15:00:00 - 03/01/2016 16:00:00","BZN|SE3","Without sequence","17.6",""
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|SE3","Without sequence","18.61",""
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|SE3","Without sequence","19.11",""
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|SE3","Without sequence","18.86",""
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|SE3","Without sequence","18.51",""
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|SE3","Without sequence","18.08",""
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|SE3","Without sequence","17.72",""
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|SE3","Without sequence","17.03",""
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|SE3","Without sequence","15.74",""
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|SE3","Without sequence","15.96",""
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|SE3","Without sequence","15.81",""
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|SE3","Without sequence","15.56",""
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|SE3","Without sequence","15.57",""
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|SE3","Without sequence","15.92",""
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|SE3","Without sequence","16.76",""
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|SE3","Without sequence","18.01",""
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|SE3","Without sequence","19.54",""
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|SE3","Without sequence","20.49",""
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|SE3","Without sequence","20.49",""
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|SE3","Without sequence","20.47",""
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|SE3","Without sequence","20.14",""
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|SE3","Without sequence","19.85",""
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|SE3","Without sequence","19.83",""
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|SE3","Without sequence","19.88",""
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|SE3","Without sequence","20.09",""
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|SE3","Without sequence","22.06",""
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|SE3","Without sequence","28.48",""
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|SE3","Without sequence","20.54",""
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|SE3","Without sequence","19.77",""
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|SE3","Without sequence","19.05",""
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|SE3","Without sequence","18.5",""
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|SE3","Without sequence","17.71",""
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|SE3","Without sequence","17.03",""
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|SE3","Without sequence","17.68",""
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|SE3","Without sequence","17.33",""
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|SE3","Without sequence","17.24",""
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|SE3","Without sequence","17.32",""
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|SE3","Without sequence","17.66",""
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|SE3","Without sequence","17.92",""
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|SE3","Without sequence","18.8",""
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|SE3","Without sequence","20.51",""
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|SE3","Without sequence","22.58",""
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|SE3","Without sequence","23.13",""
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|SE3","Without sequence","23.21",""
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|SE3","Without sequence","21.91",""
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|SE3","Without sequence","21.29",""
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|SE3","Without sequence","20.98",""
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|SE3","Without sequence","21.03",""
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|SE3","Without sequence","23.17",""
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|SE3","Without sequence","30.98",""
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|SE3","Without sequence","34.63",""
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|SE3","Without sequence","24.18",""
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|SE3","Without sequence","20.83",""
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|SE3","Without sequence","19.89",""
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|SE3","Without sequence","19.39",""
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|SE3","Without sequence","18.73",""
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|SE3","Without sequence","17.97",""
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|SE3","Without sequence","20.02",""
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|SE3","Without sequence","19.63",""
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|SE3","Without sequence","19.33",""
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|SE3","Without sequence","19.35",""
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|SE3","Without sequence","19.51",""
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|SE3","Without sequence","19.81",""
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|SE3","Without sequence","20.5",""
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|SE3","Without sequence","22.06",""
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|SE3","Without sequence","25.19",""
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|SE3","Without sequence","28.24",""
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|SE3","Without sequence","34.97",""
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|SE3","Without sequence","37.95",""
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|SE3","Without sequence","37.37",""
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|SE3","Without sequence","36.61",""
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|SE3","Without sequence","29.75",""
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|SE3","Without sequence","36.04",""
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|SE3","Without sequence","41.28",""
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|SE3","Without sequence","44.95",""
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|SE3","Without sequence","46.46",""
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|SE3","Without sequence","42.89",""
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|SE3","Without sequence","24.87",""
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|SE3","Without sequence","22.06",""
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|SE3","Without sequence","20.47",""
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|SE3","Without sequence","19.37",""
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|SE3","Without sequence","22.61",""
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|SE3","Without sequence","21.75",""
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|SE3","Without sequence","21.5",""
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|SE3","Without sequence","21.52",""
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|SE3","Without sequence","21.83",""
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|SE3","Without sequence","24.2",""
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|SE3","Without sequence","27.07",""
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|SE3","Without sequence","72.26",""
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|SE3","Without sequence","99.93",""
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|SE3","Without sequence","79.6",""
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|SE3","Without sequence","74.91",""
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|SE3","Without sequence","61.37",""
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|SE3","Without sequence","59.91",""
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|SE3","Without sequence","61.85",""
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|SE3","Without sequence","59.69",""
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|SE3","Without sequence","65.42",""
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|SE3","Without sequence","99.94",""
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|SE3","Without sequence","97.59",""
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|SE3","Without sequence","69.93",""
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|SE3","Without sequence","37.19",""
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|SE3","Without sequence","31.94",""
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|SE3","Without sequence","25.87",""
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|SE3","Without sequence","21.55",""
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|SE3","Without sequence","20.26",""
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|SE3","Without sequence","21.06",""
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|SE3","Without sequence","20.16",""
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|SE3","Without sequence","19.78",""
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|SE3","Without sequence","19.86",""
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|SE3","Without sequence","20.17",""
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|SE3","Without sequence","20.73",""
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|SE3","Without sequence","22.02",""
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|SE3","Without sequence","29.91",""
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|SE3","Without sequence","43.16",""
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|SE3","Without sequence","43.71",""
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|SE3","Without sequence","43.43",""
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|SE3","Without sequence","36.95",""
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|SE3","Without sequence","32.27",""
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|SE3","Without sequence","26.78",""
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|SE3","Without sequence","27.6",""
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|SE3","Without sequence","32.08",""
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|SE3","Without sequence","38.07",""
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|SE3","Without sequence","46.16",""
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|SE3","Without sequence","46.97",""
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|SE3","Without sequence","40.09",""
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|SE3","Without sequence","28.57",""
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|SE3","Without sequence","25.09",""
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|SE3","Without sequence","24.32",""
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|SE3","Without sequence","22.66",""
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|SE3","Without sequence","24.51",""
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|SE3","Without sequence","23.44",""
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|SE3","Without sequence","22.79",""
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|SE3","Without sequence","22.49",""
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|SE3","Without sequence","21.96",""
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|SE3","Without sequence","22.25",""
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|SE3","Without sequence","22.39",""
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|SE3","Without sequence","22.97",""
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|SE3","Without sequence","23.95",""
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|SE3","Without sequence","24.7",""
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|SE3","Without sequence","26.49",""
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|SE3","Without sequence","26.93",""
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|SE3","Without sequence","26.32",""
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|SE3","Without sequence","25.32",""
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|SE3","Without sequence","24.85",""
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|SE3","Without sequence","26.13",""
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|SE3","Without sequence","29.77",""
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|SE3","Without sequence","36.1",""
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|SE3","Without sequence","27.87",""
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|SE3","Without sequence","24.63",""
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|SE3","Without sequence","23.13",""
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|SE3","Without sequence","22.57",""
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|SE3","Without sequence","22.07",""
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|SE3","Without sequence","21.26",""
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|SE3","Without sequence","21.32",""
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|SE3","Without sequence","19.93",""
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|SE3","Without sequence","19.65",""
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|SE3","Without sequence","19.43",""
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|SE3","Without sequence","19.25",""
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|SE3","Without sequence","19.39",""
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|SE3","Without sequence","19.33",""
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|SE3","Without sequence","19.57",""
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|SE3","Without sequence","19.49",""
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|SE3","Without sequence","20.15",""
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|SE3","Without sequence","20.95",""
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|SE3","Without sequence","21.59",""
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|SE3","Without sequence","21.83",""
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|SE3","Without sequence","21.33",""
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|SE3","Without sequence","21.22",""
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|SE3","Without sequence","21.98",""
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|SE3","Without sequence","23.92",""
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|SE3","Without sequence","25.76",""
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|SE3","Without sequence","24.92",""
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|SE3","Without sequence","24.34",""
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|SE3","Without sequence","23.79",""
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|SE3","Without sequence","23.04",""
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|SE3","Without sequence","22.34",""
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|SE3","Without sequence","21.69",""
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|SE3","Without sequence","21.37",""
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|SE3","Without sequence","20.04",""
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|SE3","Without sequence","19.78",""
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|SE3","Without sequence","19.36",""
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|SE3","Without sequence","19.68",""
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|SE3","Without sequence","21.56",""
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|SE3","Without sequence","24.24",""
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|SE3","Without sequence","40.28",""
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|SE3","Without sequence","45.93",""
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|SE3","Without sequence","44.0",""
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|SE3","Without sequence","41.94",""
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|SE3","Without sequence","40.62",""
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|SE3","Without sequence","41.31",""
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|SE3","Without sequence","41.09",""
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|SE3","Without sequence","38.6",""
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|SE3","Without sequence","37.5",""
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|SE3","Without sequence","37.95",""
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|SE3","Without sequence","44.69",""
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|SE3","Without sequence","42.88",""
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|SE3","Without sequence","38.72",""
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|SE3","Without sequence","27.87",""
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|SE3","Without sequence","25.45",""
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|SE3","Without sequence","23.05",""
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|SE3","Without sequence","21.68",""
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|SE3","Without sequence","21.11",""
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|SE3","Without sequence","19.81",""
"12/01/2016 02:00:00 - 12/01/2016 03:00:00","BZN|SE3","Without sequence","19.1",""
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|SE3","Without sequence","18.41",""
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|SE3","Without sequence","19.0",""
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|SE3","Without sequence","20.91",""
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|SE3","Without sequence","22.93",""
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|SE3","Without sequence","34.77",""
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|SE3","Without sequence","39.53",""
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|SE3","Without sequence","41.0",""
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|SE3","Without sequence","38.66",""
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|SE3","Without sequence","36.46",""
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|SE3","Without sequence","35.0",""
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|SE3","Without sequence","33.3",""
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|SE3","Without sequence","32.21",""
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|SE3","Without sequence","33.0",""
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|SE3","Without sequence","47.26",""
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|SE3","Without sequence","55.97",""
"12/01/2016 18:00:00 - 12/01/2016 19:00:00","BZN|SE3","Without sequence","40.33",""
