"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"02/01/2023 07:00:00 - 02/01/2023 08:00:00","BZN|SE3","Without sequence","138.19",""
"02/01/2023 08:00:00 - 02/01/2023 09:00:00","BZN|SE3","Without sequence","145.98",""
"02/01/2023 09:00:00 - 02/01/2023 10:00:00","BZN|SE3","Without sequence","147.05",""
"02/01/2023 10:00:00 - 02/01/2023 11:00:00","BZN|SE3","Without sequence","145.61",""
"02/01/2023 11:00:00 - 02/01/2023 12:00:00","BZN|SE3","Without sequence","143.35",""
"02/01/2023 12:00:00 - 02/01/2023 13:00:00","BZN|SE3","Without sequence","144.38",""
"02/01/2023 13:00:00 - 02/01/2023 14:00:00","BZN|SE3","Without sequence","143.76",""
"02/01/2023 14:00:00 - 02/01/2023 15:00:00","BZN|SE3","Without sequence","148.2",""
"02/01/2023 15:00:00 - 02/01/2023 16:00:00","BZN|SE3","Without sequence","155.34",""
"02/01/2023 16:00:00 - 02/01/2023 17:00:00","BZN|SE3","Without sequence","162.89",""
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|SE3","Without sequence","170.0",""
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|SE3","Without sequence","174.74",""
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|SE3","Without sequence","164.46",""
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|SE3","Without sequence","153.0",""
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|SE3","Without sequence","141.67",""
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|SE3","Without sequence","131.67",""
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|SE3","Without sequence","118.06",""
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|SE3","Without sequence","78.81",""
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|SE3","Without sequence","73.93",""
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|SE3","Without sequence","73.94",""
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|SE3","Without sequence","71.44",""
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|SE3","Without sequence","72.33",""
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|SE3","Without sequence","77.14",""
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|SE3","Without sequence","102.48",""
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|SE3","Without sequence","154.96",""
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|SE3","Without sequence","163.92",""
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|SE3","Without sequence","167.07",""
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|SE3","Without sequence","168.57",""
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|SE3","Without sequence","169.49",""
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|SE3","Without sequence","164.5",""
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|SE3","Without sequence","160.91",""
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|SE3","Without sequence","163.06",""
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|SE3","Without sequence","167.73",""
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|SE3","Without sequence","166.61",""
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|SE3","Without sequence","170.72",""
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|SE3","Without sequence","168.93",""
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|SE3","Without sequence","160.99",""
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|SE3","Without sequence","149.62",""
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|SE3","Without sequence","131.05",""
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|SE3","Without sequence","114.27",""
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|SE3","Without sequence","93.66",""
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|SE3","Without sequence","82.88",""
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|SE3","Without sequence","78.84",""
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|SE3","Without sequence","69.93",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|SE3","Without sequence","69.26",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|SE3","Without sequence","71.75",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|SE3","Without sequence","81.73",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|SE3","Without sequence","80.11",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|SE3","Without sequence","83.33",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|SE3","Without sequence","86.27",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|SE3","Without sequence","85.37",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|SE3","Without sequence","75.95",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|SE3","Without sequence","81.71",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|SE3","Without sequence","80.89",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|SE3","Without sequence","79.72",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|SE3","Without sequence","80.22",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|SE3","Without sequence","79.74",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|SE3","Without sequence","80.82",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|SE3","Without sequence","86.16",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|SE3","Without sequence","72.28",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|SE3","Without sequence","66.61",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|SE3","Without sequence","62.13",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|SE3","Without sequence","57.26",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|SE3","Without sequence","37.94",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|SE3","Without sequence","30.82",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|SE3","Without sequence","30.03",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|SE3","Without sequence","28.15",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|SE3","Without sequence","27.68",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|SE3","Without sequence","27.76",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|SE3","Without sequence","28.63",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|SE3","Without sequence","39.8",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|SE3","Without sequence","62.7",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|SE3","Without sequence","85.53",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|SE3","Without sequence","93.54",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|SE3","Without sequence","107.92",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|SE3","Without sequence","128.75",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|SE3","Without sequence","139.64",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|SE3","Without sequence","139.99",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|SE3","Without sequence","142.58",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|SE3","Without sequence","149.4",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|SE3","Without sequence","155.2",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|SE3","Without sequence","168.59",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|SE3","Without sequence","190.03",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|SE3","Without sequence","190.0",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|SE3","Without sequence","173.71",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|SE3","Without sequence","160.05",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|SE3","Without sequence","148.62",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|SE3","Without sequence","141.17",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|SE3","Without sequence","127.0",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|SE3","Without sequence","107.21",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|SE3","Without sequence","101.1",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|SE3","Without sequence","96.73",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|SE3","Without sequence","82.34",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|SE3","Without sequence","81.93",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|SE3","Without sequence","84.03",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|SE3","Without sequence","97.25",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|SE3","Without sequence","103.95",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|SE3","Without sequence","108.51",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|SE3","Without sequence","109.92",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|SE3","Without sequence","110.14",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|SE3","Without sequence","110.65",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|SE3","Without sequence","109.91",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|SE3","Without sequence","101.09",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|SE3","Without sequence","113.06",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|SE3","Without sequence","122.81",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|SE3","Without sequence","135.62",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|SE3","Without sequence","150.72",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|SE3","Without sequence","142.11",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|SE3","Without sequence","119.92",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|SE3","Without sequence","107.22",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|SE3","Without sequence","101.02",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|SE3","Without sequence","74.25",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|SE3","Without sequence","71.74",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|SE3","Without sequence","71.67",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|SE3","Without sequence","69.93",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|SE3","Without sequence","69.94",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|SE3","Without sequence","70.95",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|SE3","Without sequence","73.83",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|SE3","Without sequence","75.26",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|SE3","Without sequence","77.82",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|SE3","Without sequence","75.97",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|SE3","Without sequence","79.98",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|SE3","Without sequence","97.1",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|SE3","Without sequence","97.6",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|SE3","Without sequence","86.2",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|SE3","Without sequence","85.79",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|SE3","Without sequence","91.79",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|SE3","Without sequence","80.51",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|SE3","Without sequence","78.94",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|SE3","Without sequence","79.93",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|SE3","Without sequence","78.68",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|SE3","Without sequence","78.38",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|SE3","Without sequence","74.39",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|SE3","Without sequence","66.98",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|SE3","Without sequence","59.99",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|SE3","Without sequence","48.8",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|SE3","Without sequence","35.9",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|SE3","Without sequence","24.44",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|SE3","Without sequence","9.3",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|SE3","Without sequence","9.1",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|SE3","Without sequence","4.16",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|SE3","Without sequence","5.58",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|SE3","Without sequence","9.92",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|SE3","Without sequence","9.02",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|SE3","Without sequence","16.47",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|SE3","Without sequence","27.08",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|SE3","Without sequence","29.08",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|SE3","Without sequence","35.22",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|SE3","Without sequence","47.0",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|SE3","Without sequence","47.0",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|SE3","Without sequence","48.96",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|SE3","Without sequence","54.91",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|SE3","Without sequence","63.49",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|SE3","Without sequence","66.11",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|SE3","Without sequence","69.19",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|SE3","Without sequence","69.91",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|SE3","Without sequence","65.62",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|SE3","Without sequence","60.98",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|SE3","Without sequence","57.41",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|SE3","Without sequence","50.02",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|SE3","Without sequence","46.29",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|SE3","Without sequence","69.04",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|SE3","Without sequence","64.38",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|SE3","Without sequence","60.28",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|SE3","Without sequence","39.41",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|SE3","Without sequence","47.34",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|SE3","Without sequence","68.99",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|SE3","Without sequence","104.56",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|SE3","Without sequence","128.36",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|SE3","Without sequence","147.32",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|SE3","Without sequence","161.06",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|SE3","Without sequence","154.14",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|SE3","Without sequence","155.31",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|SE3","Without sequence","136.49",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|SE3","Without sequence","133.96",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|SE3","Without sequence","139.12",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|SE3","Without sequence","146.39",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|SE3","Without sequence","156.85",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|SE3","Without sequence","164.68",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|SE3","Without sequence","163.34",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|SE3","Without sequence","157.7",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|SE3","Without sequence","145.07",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|SE3","Without sequence","134.62",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|SE3","Without sequence","83.84",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|SE3","Without sequence","80.59",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|SE3","Without sequence","76.05",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|SE3","Without sequence","79.95",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|SE3","Without sequence","78.82",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|SE3","Without sequence","80.06",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|SE3","Without sequence","83.16",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|SE3","Without sequence","91.02",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|SE3","Without sequence","132.65",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|SE3","Without sequence","149.94",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|SE3","Without sequence","160.53",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|SE3","Without sequence","155.77",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|SE3","Without sequence","149.94",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|SE3","Without sequence","141.91",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|SE3","Without sequence","140.07",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|SE3","Without sequence","139.97",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|SE3","Without sequence","141.92",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|SE3","Without sequence","142.42",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|SE3","Without sequence","139.31",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|SE3","Without sequence","142.83",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|SE3","Without sequence","137.08",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|SE3","Without sequence","121.46",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|SE3","Without sequence","105.64",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|SE3","Without sequence","86.53",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|SE3","Without sequence","79.35",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|SE3","Without sequence","55.77",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|SE3","Without sequence","42.03",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|SE3","Without sequence","27.73",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|SE3","Without sequence","25.17",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|SE3","Without sequence","22.57",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|SE3","Without sequence","25.49",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|SE3","Without sequence","26.6",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|SE3","Without sequence","48.54",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|SE3","Without sequence","71.49",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|SE3","Without sequence","72.71",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|SE3","Without sequence","69.96",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|SE3","Without sequence","68.89",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|SE3","Without sequence","69.29",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|SE3","Without sequence","68.86",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|SE3","Without sequence","66.8",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|SE3","Without sequence","69.52",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|SE3","Without sequence","75.91",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|SE3","Without sequence","76.84",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|SE3","Without sequence","74.08",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|SE3","Without sequence","75.08",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|SE3","Without sequence","67.99",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|SE3","Without sequence","65.16",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|SE3","Without sequence","60.01",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|SE3","Without sequence","49.91",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|SE3","Without sequence","43.32",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|SE3","Without sequence","19.88",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|SE3","Without sequence","5.55",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|SE3","Without sequence","4.69",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|SE3","Without sequence","0.1",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|SE3","Without sequence","2.73",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|SE3","Without sequence","24.94",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|SE3","Without sequence","36.01",""
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|SE3","Without sequence","59.98",""
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|SE3","Without sequence","65.18",""
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|SE3","Without sequence","65.03",""
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|SE3","Without sequence","66.3",""
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|SE3","Without sequence","66.72",""
"12/01/2023 12:00:00 - 12/01/2023 13:00:00","BZN|SE3","Without sequence","66.6",""
"12/01/2023 13:00:00 - 12/01/2023 14:00:00","BZN|SE3","Without sequence","70.85",""
"12/01/2023 14:00:00 - 12/01/2023 15:00:00","BZN|SE3","Without sequence","73.76",""
"12/01/2023 15:00:00 - 12/01/2023 16:00:00","BZN|SE3","Without sequence","92.89",""
"12/01/2023 16:00:00 - 12/01/2023 17:00:00","BZN|SE3","Without sequence","96.7",""
"12/01/2023 17:00:00 - 12/01/2023 18:00:00","BZN|SE3","Without sequence","109.94",""
"12/01/2023 18:00:00 - 12/01/2023 19:00:00","BZN|SE3","Without sequence","116.62",""
