"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|SE3","12133.00","12852.00"
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|SE3","12523.00","13186.00"
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|SE3","12820.00","13413.00"
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|SE3","12867.00","13515.00"
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|SE3","12811.00","13482.00"
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|SE3","12864.00","13549.00"
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|SE3","13162.00","13864.00"
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|SE3","13516.00","14122.00"
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|SE3","13605.00","14240.00"
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|SE3","13421.00","13981.00"
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|SE3","13113.00","13631.00"
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|SE3","12725.00","13156.00"
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|SE3","12194.00","12664.00"
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|SE3","11621.00","12145.00"
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|SE3","11103.00","11719.00"
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|SE3","10853.00","11336.00"
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|SE3","10611.00","11218.00"
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|SE3","10517.00","11114.00"
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|SE3","10515.00","11096.00"
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|SE3","10670.00","11166.00"
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|SE3","11222.00","11549.00"
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|SE3","12523.00","12651.00"
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|SE3","13708.00","13509.00"
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|SE3","13936.00","13906.00"
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|SE3","13848.00","13982.00"
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|SE3","13904.00","14046.00"
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|SE3","13906.00","14114.00"
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|SE3","13825.00","14199.00"
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|SE3","13741.00","14140.00"
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|SE3","13729.00","14097.00"
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|SE3","13921.00","14240.00"
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|SE3","14094.00","14356.00"
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|SE3","14206.00","14350.00"
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|SE3","13922.00","14051.00"
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|SE3","13542.00","13714.00"
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|SE3","13033.00","13268.00"
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|SE3","12392.00","12756.00"
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|SE3","11646.00","12177.00"
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|SE3","10965.00","11599.00"
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|SE3","10812.00","11010.00"
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|SE3","10561.00","10743.00"
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|SE3","10468.00","10686.00"
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|SE3","10463.00","10661.00"
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|SE3","10629.00","10828.00"
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|SE3","11183.00","11202.00"
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|SE3","12458.00","12160.00"
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|SE3","13608.00","13034.00"
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|SE3","13885.00","13379.00"
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|SE3","13858.00","13456.00"
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|SE3","13914.00","13631.00"
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|SE3","13869.00","13666.00"
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|SE3","13755.00","13736.00"
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|SE3","13551.00","13553.00"
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|SE3","13447.00","13482.00"
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|SE3","13498.00","13584.00"
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|SE3","13735.00","13805.00"
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|SE3","13865.00","13826.00"
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|SE3","13584.00","13588.00"
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|SE3","13145.00","13145.00"
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|SE3","12611.00","12724.00"
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|SE3","12087.00","12149.00"
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|SE3","11592.00","11670.00"
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|SE3","11125.00","11317.00"
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|SE3","10750.00","11051.00"
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|SE3","10526.00","10715.00"
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|SE3","10421.00","10568.00"
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|SE3","10388.00","10502.00"
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|SE3","10451.00","10503.00"
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|SE3","10585.00","10677.00"
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|SE3","10893.00","11030.00"
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|SE3","11304.00","11337.00"
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|SE3","11767.00","11642.00"
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|SE3","12174.00","12027.00"
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|SE3","12508.00","12426.00"
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|SE3","12628.00","12541.00"
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|SE3","12619.00","12581.00"
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|SE3","12549.00","12481.00"
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|SE3","12540.00","12442.00"
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|SE3","12770.00","12736.00"
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|SE3","13131.00","13204.00"
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|SE3","13282.00","13477.00"
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|SE3","13150.00","13450.00"
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|SE3","12851.00","13117.00"
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|SE3","12459.00","12661.00"
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|SE3","12048.00","12334.00"
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|SE3","11598.00","11974.00"
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|SE3","11194.00","11613.00"
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|SE3","10785.00","11191.00"
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|SE3","10606.00","11037.00"
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|SE3","10489.00","10879.00"
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|SE3","10469.00","10687.00"
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|SE3","10502.00","10675.00"
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|SE3","10600.00","10593.00"
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|SE3","10837.00","10899.00"
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|SE3","11175.00","11159.00"
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|SE3","11508.00","11523.00"
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|SE3","11882.00","11812.00"
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|SE3","12195.00","12133.00"
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|SE3","12378.00","12400.00"
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|SE3","12417.00","12508.00"
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|SE3","12379.00","12619.00"
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|SE3","12392.00","12714.00"
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|SE3","12616.00","12883.00"
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|SE3","12990.00","13348.00"
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|SE3","13214.00","13515.00"
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|SE3","13161.00","13433.00"
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|SE3","12996.00","13152.00"
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|SE3","12713.00","12836.00"
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|SE3","12337.00","12419.00"
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|SE3","11877.00","11966.00"
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|SE3","11468.00","11478.00"
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|SE3","11445.00","11108.00"
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|SE3","11319.00","10959.00"
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|SE3","11300.00","10850.00"
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|SE3","11311.00","10858.00"
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|SE3","11455.00","11024.00"
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|SE3","11906.00","11452.00"
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|SE3","13061.00","12630.00"
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|SE3","14103.00","13656.00"
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|SE3","14311.00","14134.00"
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|SE3","14223.00","14065.00"
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|SE3","14272.00","14166.00"
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|SE3","14198.00","14163.00"
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|SE3","14095.00","14113.00"
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|SE3","14005.00","13827.00"
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|SE3","13909.00","13780.00"
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|SE3","14002.00","14099.00"
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|SE3","14160.00","14245.00"
"11/01/2021 17:00:00 - 11/01/2021 18:00:00","BZN|SE3","14283.00","14370.00"
"11/01/2021 18:00:00 - 11/01/2021 19:00:00","BZN|SE3","14038.00","13865.00"
"11/01/2021 19:00:00 - 11/01/2021 20:00:00","BZN|SE3","13723.00","13499.00"
"11/01/2021 20:00:00 - 11/01/2021 21:00:00","BZN|SE3","13341.00","13088.00"
"11/01/2021 21:00:00 - 11/01/2021 22:00:00","BZN|SE3","12822.00","12633.00"
"11/01/2021 22:00:00 - 11/01/2021 23:00:00","BZN|SE3","12202.00","12089.00"
"11/01/2021 23:00:00 - 12/01/2021 00:00:00","BZN|SE3","11649.00","11407.00"
"12/01/2021 00:00:00 - 12/01/2021 01:00:00","BZN|SE3","10992.00","11188.00"
"12/01/2021 01:00:00 - 12/01/2021 02:00:00","BZN|SE3","10843.00","11039.00"
"12/01/2021 02:00:00 - 12/01/2021 03:00:00","BZN|SE3","10858.00","10973.00"
"12/01/2021 03:00:00 - 12/01/2021 04:00:00","BZN|SE3","10967.00","11062.00"
"12/01/2021 04:00:00 - 12/01/2021 05:00:00","BZN|SE3","11207.00","11269.00"
"12/01/2021 05:00:00 - 12/01/2021 06:00:00","BZN|SE3","11773.00","11956.00"
"12/01/2021 06:00:00 - 12/01/2021 07:00:00","BZN|SE3","12960.00","13248.00"
"12/01/2021 07:00:00 - 12/01/2021 08:00:00","BZN|SE3","14046.00","14208.00"
"12/01/2021 08:00:00 - 12/01/2021 09:00:00","BZN|SE3","14296.00","14561.00"
"12/01/2021 09:00:00 - 12/01/2021 10:00:00","BZN|SE3","14293.00","14599.00"
"12/01/2021 10:00:00 - 12/01/2021 11:00:00","BZN|SE3","14337.00","14567.00"
"12/01/2021 11:00:00 - 12/01/2021 12:00:00","BZN|SE3","14246.00","14409.00"
"12/01/2021 12:00:00 - 12/01/2021 13:00:00","BZN|SE3","14115.00","14286.00"
"12/01/2021 13:00:00 - 12/01/2021 14:00:00","BZN|SE3","14046.00","14203.00"
"12/01/2021 14:00:00 - 12/01/2021 15:00:00","BZN|SE3","14088.00","14104.00"
"12/01/2021 15:00:00 - 12/01/2021 16:00:00","BZN|SE3","14368.00","14344.00"
"12/01/2021 16:00:00 - 12/01/2021 17:00:00","BZN|SE3","14650.00","14783.00"
"12/01/2021 17:00:00 - 12/01/2021 18:00:00","BZN|SE3","14810.00","14902.00"
"12/01/2021 18:00:00 - 12/01/2021 19:00:00","BZN|SE3","14618.00","14707.00"
"12/01/2021 19:00:00 - 12/01/2021 20:00:00","BZN|SE3","14362.00","14318.00"
"12/01/2021 20:00:00 - 12/01/2021 21:00:00","BZN|SE3","14011.00","14066.00"
"12/01/2021 21:00:00 - 12/01/2021 22:00:00","BZN|SE3","13525.00","13396.00"
"12/01/2021 22:00:00 - 12/01/2021 23:00:00","BZN|SE3","12952.00","12869.00"
"12/01/2021 23:00:00 - 13/01/2021 00:00:00","BZN|SE3","12435.00","12215.00"
"13/01/2021 00:00:00 - 13/01/2021 01:00:00","BZN|SE3","12037.00","11984.00"
"13/01/2021 01:00:00 - 13/01/2021 02:00:00","BZN|SE3","11866.00","11799.00"
