"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|SE3","11756.00","11650.00"
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|SE3","11439.00","11346.00"
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|SE3","11046.00","10959.00"
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|SE3","10636.00","10536.00"
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|SE3","10239.00","10266.00"
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|SE3","9811.00","10026.00"
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|SE3","9661.00","9951.00"
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|SE3","9634.00","9940.00"
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|SE3","9646.00","9933.00"
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|SE3","9785.00","9898.00"
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|SE3","10156.00","10264.00"
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|SE3","10943.00","11143.00"
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|SE3","11723.00","12012.00"
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|SE3","12210.00","12425.00"
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|SE3","12344.00","12439.00"
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|SE3","12511.00","12749.00"
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|SE3","12538.00","12766.00"
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|SE3","12568.00","12745.00"
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|SE3","12579.00","12758.00"
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|SE3","12673.00","12859.00"
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|SE3","12982.00","13082.00"
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|SE3","13204.00","13354.00"
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|SE3","13296.00","13508.00"
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|SE3","13163.00","13263.00"
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|SE3","12919.00","12915.00"
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|SE3","12627.00","12471.00"
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|SE3","12254.00","12094.00"
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|SE3","11854.00","11658.00"
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|SE3","11447.00","11259.00"
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|SE3","10831.00","11071.00"
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|SE3","10667.00","11023.00"
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|SE3","10583.00","10884.00"
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|SE3","10552.00","10848.00"
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|SE3","10617.00","10826.00"
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|SE3","10923.00","11170.00"
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|SE3","11640.00","12154.00"
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|SE3","12335.00","13043.00"
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|SE3","12711.00","13358.00"
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|SE3","12742.00","13532.00"
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|SE3","12852.00","13733.00"
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|SE3","12873.00","13712.00"
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|SE3","12854.00","13620.00"
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|SE3","12773.00","13539.00"
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|SE3","12754.00","13571.00"
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|SE3","12901.00","13708.00"
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|SE3","12982.00","13773.00"
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|SE3","12975.00","13719.00"
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|SE3","12766.00","13504.00"
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|SE3","12454.00","13097.00"
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|SE3","12114.00","12629.00"
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|SE3","11689.00","12206.00"
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|SE3","11243.00","11777.00"
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|SE3","10842.00","11437.00"
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|SE3","10459.00","11160.00"
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|SE3","10250.00","11024.00"
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|SE3","10224.00","10978.00"
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|SE3","10245.00","10985.00"
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|SE3","10399.00","10883.00"
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|SE3","10783.00","11256.00"
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|SE3","11592.00","11939.00"
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|SE3","12362.00","12832.00"
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|SE3","12770.00","13156.00"
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|SE3","12938.00","13253.00"
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|SE3","13102.00","13205.00"
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|SE3","13219.00","13138.00"
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|SE3","13253.00","13171.00"
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|SE3","13198.00","13006.00"
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|SE3","13230.00","13113.00"
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|SE3","13502.00","13371.00"
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|SE3","13709.00","13538.00"
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|SE3","13773.00","13450.00"
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|SE3","13611.00","13192.00"
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|SE3","13330.00","12792.00"
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|SE3","13023.00","12309.00"
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|SE3","12645.00","11962.00"
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|SE3","12297.00","11514.00"
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|SE3","11972.00","11199.00"
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|SE3","11577.00","11094.00"
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|SE3","11385.00","10951.00"
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|SE3","11307.00","10934.00"
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|SE3","11284.00","10815.00"
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|SE3","11324.00","10821.00"
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|SE3","11384.00","10872.00"
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|SE3","11614.00","11118.00"
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|SE3","11844.00","11465.00"
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|SE3","12129.00","11764.00"
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|SE3","12321.00","11993.00"
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|SE3","12571.00","12344.00"
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|SE3","12733.00","12566.00"
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|SE3","12777.00","12613.00"
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|SE3","12726.00","12612.00"
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|SE3","12727.00","12691.00"
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|SE3","12944.00","12834.00"
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|SE3","13174.00","12979.00"
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|SE3","13246.00","12975.00"
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|SE3","13064.00","12802.00"
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|SE3","12770.00","12388.00"
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|SE3","12445.00","12003.00"
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|SE3","12009.00","11682.00"
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|SE3","11554.00","11416.00"
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|SE3","11124.00","11082.00"
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|SE3","10690.00","10868.00"
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|SE3","10411.00","10627.00"
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|SE3","10250.00","10467.00"
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|SE3","10145.00","10297.00"
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|SE3","10111.00","10257.00"
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|SE3","10154.00","10239.00"
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|SE3","10350.00","10360.00"
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|SE3","10643.00","10571.00"
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|SE3","10998.00","10805.00"
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|SE3","11331.00","11031.00"
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|SE3","11605.00","11327.00"
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|SE3","11723.00","11517.00"
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|SE3","11726.00","11421.00"
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|SE3","11665.00","11342.00"
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|SE3","11642.00","11384.00"
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|SE3","11758.00","11610.00"
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|SE3","11985.00","11783.00"
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|SE3","12027.00","11879.00"
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|SE3","11815.00","11739.00"
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|SE3","11455.00","11299.00"
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|SE3","11046.00","10998.00"
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|SE3","10627.00","10685.00"
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|SE3","10215.00","10424.00"
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|SE3","9846.00","10098.00"
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|SE3","9553.00","9918.00"
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|SE3","9356.00","9736.00"
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|SE3","9234.00","9697.00"
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|SE3","9163.00","9502.00"
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|SE3","9162.00","9353.00"
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|SE3","9221.00","9284.00"
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|SE3","9415.00","9399.00"
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|SE3","9676.00","9456.00"
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|SE3","9973.00","9662.00"
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|SE3","10299.00","10015.00"
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|SE3","10627.00","10354.00"
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|SE3","10846.00","10545.00"
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|SE3","10948.00","10772.00"
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|SE3","10970.00","10938.00"
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|SE3","11005.00","11064.00"
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|SE3","11171.00","11204.00"
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|SE3","11425.00","11532.00"
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|SE3","11552.00","11649.00"
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|SE3","11418.00","11422.00"
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|SE3","11203.00","11182.00"
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|SE3","10909.00","10934.00"
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|SE3","10483.00","10497.00"
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|SE3","10061.00","10185.00"
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|SE3","9689.00","9886.00"
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|SE3","9475.00","9702.00"
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|SE3","9336.00","9346.00"
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|SE3","9322.00","9302.00"
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|SE3","9338.00","9231.00"
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|SE3","9496.00","9323.00"
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|SE3","9931.00","9769.00"
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|SE3","10947.00","10656.00"
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|SE3","11904.00","11578.00"
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|SE3","12191.00","11827.00"
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|SE3","12144.00","11784.00"
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|SE3","12180.00","11957.00"
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|SE3","12180.00","11932.00"
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|SE3","12171.00","11918.00"
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|SE3","12085.00","11861.00"
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|SE3","12111.00","11962.00"
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|SE3","12233.00","12230.00"
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|SE3","12360.00","12181.00"
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|SE3","12452.00","12248.00"
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|SE3","12208.00","12046.00"
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|SE3","11884.00","11754.00"
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|SE3","11509.00","11381.00"
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|SE3","11026.00","10835.00"
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|SE3","10475.00","10257.00"
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|SE3","9951.00","9853.00"
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|SE3","9689.00","9561.00"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|SE3","9530.00","9246.00"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|SE3","9488.00","9166.00"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|SE3","9503.00","9083.00"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|SE3","9645.00","9252.00"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|SE3","10078.00","9625.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|SE3","11068.00","10676.00"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|SE3","11965.00","11460.00"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|SE3","12175.00","11745.00"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|SE3","12111.00","11705.00"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|SE3","12133.00","11795.00"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|SE3","12127.00","11630.00"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|SE3","12097.00","11632.00"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|SE3","12034.00","11534.00"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|SE3","12034.00","11680.00"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|SE3","12167.00","11871.00"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|SE3","12322.00","12016.00"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|SE3","12433.00","12138.00"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|SE3","12231.00","11884.00"
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|SE3","11933.00","11566.00"
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|SE3","11544.00","11082.00"
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|SE3","11067.00","10622.00"
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|SE3","10530.00","9920.00"
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|SE3","10022.00","9405.00"
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|SE3","9700.00","9196.00"
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|SE3","9486.00","9116.00"
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|SE3","9404.00","8992.00"
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|SE3","9394.00","9066.00"
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|SE3","9498.00","9171.00"
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|SE3","9907.00","9542.00"
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|SE3","10862.00","10538.00"
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|SE3","11748.00","11468.00"
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|SE3","11942.00","11761.00"
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|SE3","11895.00","11791.00"
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|SE3","11924.00","11807.00"
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|SE3","11915.00","11902.00"
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|SE3","11881.00","11786.00"
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|SE3","11799.00","11677.00"
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|SE3","11795.00","11678.00"
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|SE3","11921.00","11849.00"
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|SE3","12101.00","12037.00"
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|SE3","12264.00","12180.00"
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|SE3","12047.00","11849.00"
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|SE3","11766.00","11448.00"
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|SE3","11408.00","11171.00"
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|SE3","10944.00","10627.00"
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|SE3","10418.00","10151.00"
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|SE3","9915.00","9818.00"
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|SE3","9500.00","9549.00"
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|SE3","9347.00","9259.00"
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|SE3","9302.00","9208.00"
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|SE3","9314.00","9247.00"
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|SE3","9452.00","9205.00"
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|SE3","9881.00","9665.00"
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|SE3","10873.00","10891.00"
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|SE3","11783.00","11745.00"
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|SE3","11976.00","11918.00"
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|SE3","11939.00","11900.00"
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|SE3","11970.00","11897.00"
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|SE3","11972.00","11863.00"
"12/01/2023 12:00:00 - 12/01/2023 13:00:00","BZN|SE3","11950.00","11757.00"
"12/01/2023 13:00:00 - 12/01/2023 14:00:00","BZN|SE3","11886.00","11847.00"
"12/01/2023 14:00:00 - 12/01/2023 15:00:00","BZN|SE3","11895.00","12041.00"
"12/01/2023 15:00:00 - 12/01/2023 16:00:00","BZN|SE3","12036.00","12124.00"
"12/01/2023 16:00:00 - 12/01/2023 17:00:00","BZN|SE3","12233.00","12173.00"
"12/01/2023 17:00:00 - 12/01/2023 18:00:00","BZN|SE3","12413.00","12225.00"
"12/01/2023 18:00:00 - 12/01/2023 19:00:00","BZN|SE3","12210.00","11880.00"
"12/01/2023 19:00:00 - 12/01/2023 20:00:00","BZN|SE3","11913.00","11594.00"
"12/01/2023 20:00:00 - 12/01/2023 21:00:00","BZN|SE3","11530.00","11074.00"
"12/01/2023 21:00:00 - 12/01/2023 22:00:00","BZN|SE3","11048.00","10720.00"
"12/01/2023 22:00:00 - 12/01/2023 23:00:00","BZN|SE3","10522.00","10132.00"
"12/01/2023 23:00:00 - 13/01/2023 00:00:00","BZN|SE3","10041.00","9723.00"
"13/01/2023 00:00:00 - 13/01/2023 01:00:00","BZN|SE3","9630.00","9338.00"
"13/01/2023 01:00:00 - 13/01/2023 02:00:00","BZN|SE3","9459.00","9210.00"
