"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|SE3","10075.00","10081.00"
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|SE3","10071.00","10020.00"
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|SE3","10178.00","10130.00"
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|SE3","10604.00","10478.00"
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|SE3","11500.00","11306.00"
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|SE3","12334.00","12321.00"
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|SE3","12732.00","12750.00"
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|SE3","12876.00","12918.00"
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|SE3","12983.00","13179.00"
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|SE3","13016.00","13279.00"
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|SE3","12936.00","13298.00"
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|SE3","12826.00","13091.00"
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|SE3","12839.00","13022.00"
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|SE3","13121.00","13379.00"
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|SE3","13457.00","13512.00"
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|SE3","13498.00","13621.00"
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|SE3","13265.00","13383.00"
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|SE3","12897.00","12955.00"
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|SE3","12489.00","12415.00"
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|SE3","11991.00","11980.00"
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|SE3","11458.00","11413.00"
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|SE3","10980.00","10942.00"
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|SE3","10644.00","10552.00"
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|SE3","10475.00","10309.00"
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|SE3","10359.00","10234.00"
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|SE3","10351.00","10336.00"
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|SE3","10538.00","10380.00"
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|SE3","10789.00","10453.00"
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|SE3","11293.00","10860.00"
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|SE3","11826.00","11254.00"
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|SE3","12242.00","11695.00"
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|SE3","12618.00","11988.00"
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|SE3","12980.00","12356.00"
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|SE3","13155.00","12539.00"
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|SE3","13135.00","12672.00"
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|SE3","13081.00","12707.00"
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|SE3","13140.00","12706.00"
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|SE3","13585.00","12997.00"
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|SE3","13962.00","13411.00"
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|SE3","14143.00","13510.00"
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|SE3","13916.00","13451.00"
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|SE3","13682.00","13248.00"
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|SE3","13297.00","12940.00"
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|SE3","12875.00","12382.00"
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|SE3","12368.00","11937.00"
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|SE3","11950.00","11373.00"
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|SE3","11477.00","11223.00"
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|SE3","11295.00","11080.00"
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|SE3","11235.00","10999.00"
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|SE3","11240.00","11054.00"
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|SE3","11331.00","11095.00"
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|SE3","11486.00","11271.00"
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|SE3","11801.00","11499.00"
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|SE3","12221.00","11663.00"
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|SE3","12622.00","12056.00"
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|SE3","13065.00","12427.00"
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|SE3","13384.00","12713.00"
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|SE3","13527.00","12833.00"
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|SE3","13417.00","12870.00"
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|SE3","13273.00","12675.00"
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|SE3","13268.00","12547.00"
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|SE3","13438.00","12708.00"
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|SE3","13865.00","13146.00"
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|SE3","14026.00","13371.00"
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|SE3","13887.00","13320.00"
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|SE3","13612.00","13116.00"
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|SE3","13252.00","12553.00"
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|SE3","12749.00","12074.00"
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|SE3","12175.00","11482.00"
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|SE3","11645.00","11038.00"
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|SE3","11110.00","10634.00"
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|SE3","10941.00","10415.00"
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|SE3","10906.00","10395.00"
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|SE3","10993.00","10573.00"
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|SE3","11186.00","10779.00"
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|SE3","12022.00","11336.00"
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|SE3","13248.00","12607.00"
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|SE3","14395.00","13820.00"
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|SE3","14750.00","14031.00"
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|SE3","14444.00","14010.00"
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|SE3","14520.00","14078.00"
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|SE3","14441.00","14012.00"
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|SE3","14237.00","13866.00"
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|SE3","14086.00","13731.00"
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|SE3","14077.00","13692.00"
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|SE3","14300.00","13923.00"
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|SE3","14608.00","14239.00"
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|SE3","14782.00","14415.00"
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|SE3","14566.00","14279.00"
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|SE3","14297.00","13860.00"
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|SE3","13873.00","13321.00"
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|SE3","13333.00","12749.00"
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|SE3","12672.00","12084.00"
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|SE3","12040.00","11384.00"
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|SE3","11262.00","10902.00"
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|SE3","11009.00","10685.00"
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|SE3","10900.00","10586.00"
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|SE3","10896.00","10594.00"
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|SE3","11017.00","10722.00"
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|SE3","11472.00","11173.00"
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|SE3","12538.00","12327.00"
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|SE3","13574.00","13673.00"
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|SE3","13866.00","13850.00"
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|SE3","13851.00","13806.00"
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|SE3","13884.00","13842.00"
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|SE3","13855.00","13736.00"
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|SE3","13758.00","13690.00"
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|SE3","13656.00","13667.00"
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|SE3","13681.00","13618.00"
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|SE3","13868.00","13799.00"
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|SE3","14118.00","14443.00"
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|SE3","14259.00","14662.00"
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|SE3","14080.00","14437.00"
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|SE3","13837.00","14139.00"
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|SE3","13464.00","13703.00"
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|SE3","12962.00","13105.00"
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|SE3","12331.00","12322.00"
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|SE3","11726.00","11810.00"
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|SE3","11261.00","11178.00"
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|SE3","11038.00","11192.00"
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|SE3","10956.00","11219.00"
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|SE3","10964.00","11322.00"
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|SE3","11093.00","11550.00"
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|SE3","11543.00","12028.00"
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|SE3","12611.00","13318.00"
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|SE3","13674.00","14599.00"
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|SE3","13989.00","14910.00"
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|SE3","13977.00","14807.00"
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|SE3","14020.00","14729.00"
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|SE3","13986.00","14499.00"
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|SE3","13852.00","14374.00"
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|SE3","13758.00","14416.00"
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|SE3","13765.00","14533.00"
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|SE3","13958.00","14781.00"
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|SE3","14219.00","14897.00"
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|SE3","14392.00","14918.00"
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|SE3","14191.00","14653.00"
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|SE3","13917.00","14328.00"
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|SE3","13496.00","13835.00"
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|SE3","12953.00","13182.00"
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|SE3","12277.00","12431.00"
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|SE3","11647.00","11633.00"
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|SE3","11417.00","11002.00"
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|SE3","11201.00","10811.00"
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|SE3","11099.00","10718.00"
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|SE3","11104.00","10713.00"
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|SE3","11227.00","10905.00"
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|SE3","11660.00","11587.00"
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|SE3","12729.00","12697.00"
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|SE3","13795.00","13844.00"
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|SE3","14108.00","13993.00"
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|SE3","14074.00","13700.00"
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|SE3","14127.00","13802.00"
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|SE3","14066.00","13887.00"
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|SE3","13966.00","13927.00"
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|SE3","13860.00","14033.00"
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|SE3","13855.00","14072.00"
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|SE3","14017.00","14260.00"
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|SE3","14249.00","14405.00"
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|SE3","14415.00","14445.00"
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|SE3","14194.00","14191.00"
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|SE3","13913.00","13915.00"
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|SE3","13490.00","13427.00"
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|SE3","12964.00","12795.00"
"11/01/2018 22:00:00 - 11/01/2018 23:00:00","BZN|SE3","12310.00","12051.00"
"11/01/2018 23:00:00 - 12/01/2018 00:00:00","BZN|SE3","11687.00","11479.00"
"12/01/2018 00:00:00 - 12/01/2018 01:00:00","BZN|SE3","11408.00","11019.00"
"12/01/2018 01:00:00 - 12/01/2018 02:00:00","BZN|SE3","11162.00","10715.00"
"12/01/2018 02:00:00 - 12/01/2018 03:00:00","BZN|SE3","11056.00","10584.00"
"12/01/2018 03:00:00 - 12/01/2018 04:00:00","BZN|SE3","11067.00","10604.00"
"12/01/2018 04:00:00 - 12/01/2018 05:00:00","BZN|SE3","11201.00","10802.00"
"12/01/2018 05:00:00 - 12/01/2018 06:00:00","BZN|SE3","11666.00","11410.00"
"12/01/2018 06:00:00 - 12/01/2018 07:00:00","BZN|SE3","12773.00","12601.00"
"12/01/2018 07:00:00 - 12/01/2018 08:00:00","BZN|SE3","13879.00","13898.00"
"12/01/2018 08:00:00 - 12/01/2018 09:00:00","BZN|SE3","14183.00","13919.00"
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|SE3","14212.00","13935.00"
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|SE3","14201.00","13963.00"
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|SE3","14104.00","13874.00"
"12/01/2018 12:00:00 - 12/01/2018 13:00:00","BZN|SE3","13976.00","13778.00"
"12/01/2018 13:00:00 - 12/01/2018 14:00:00","BZN|SE3","13790.00","13706.00"
"12/01/2018 14:00:00 - 12/01/2018 15:00:00","BZN|SE3","13653.00","13621.00"
"12/01/2018 15:00:00 - 12/01/2018 16:00:00","BZN|SE3","13702.00","13588.00"
"12/01/2018 16:00:00 - 12/01/2018 17:00:00","BZN|SE3","13994.00","13780.00"
"12/01/2018 17:00:00 - 12/01/2018 18:00:00","BZN|SE3","14152.00","13866.00"
"12/01/2018 18:00:00 - 12/01/2018 19:00:00","BZN|SE3","13919.00","13615.00"
"12/01/2018 19:00:00 - 12/01/2018 20:00:00","BZN|SE3","13499.00","13182.00"
"12/01/2018 20:00:00 - 12/01/2018 21:00:00","BZN|SE3","12959.00","12538.00"
"12/01/2018 21:00:00 - 12/01/2018 22:00:00","BZN|SE3","12455.00","12054.00"
"12/01/2018 22:00:00 - 12/01/2018 23:00:00","BZN|SE3","11960.00","11415.00"
"12/01/2018 23:00:00 - 13/01/2018 00:00:00","BZN|SE3","11498.00","11018.00"
"13/01/2018 00:00:00 - 13/01/2018 01:00:00","BZN|SE3","10792.00","10503.00"
"13/01/2018 01:00:00 - 13/01/2018 02:00:00","BZN|SE3","10557.00","10218.00"
