"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"06/03/2024 16:00:00 - 06/03/2024 17:00:00","BZN|SE3","11893.00","11854.00"
"06/03/2024 17:00:00 - 06/03/2024 18:00:00","BZN|SE3","12426.00","12548.00"
"06/03/2024 18:00:00 - 06/03/2024 19:00:00","BZN|SE3","12699.00","12896.00"
"06/03/2024 19:00:00 - 06/03/2024 20:00:00","BZN|SE3","12565.00","12751.00"
"06/03/2024 20:00:00 - 06/03/2024 21:00:00","BZN|SE3","12291.00","12405.00"
"06/03/2024 21:00:00 - 06/03/2024 22:00:00","BZN|SE3","11882.00","12209.00"
"06/03/2024 22:00:00 - 06/03/2024 23:00:00","BZN|SE3","11378.00","11763.00"
"06/03/2024 23:00:00 - 07/03/2024 00:00:00","BZN|SE3","10904.00","11333.00"
"07/03/2024 00:00:00 - 07/03/2024 01:00:00","BZN|SE3","10707.00","11026.00"
"07/03/2024 01:00:00 - 07/03/2024 02:00:00","BZN|SE3","10588.00","10907.00"
"07/03/2024 02:00:00 - 07/03/2024 03:00:00","BZN|SE3","10555.00","10717.00"
"07/03/2024 03:00:00 - 07/03/2024 04:00:00","BZN|SE3","10617.00","10951.00"
"07/03/2024 04:00:00 - 07/03/2024 05:00:00","BZN|SE3","10756.00","11053.00"
"07/03/2024 05:00:00 - 07/03/2024 06:00:00","BZN|SE3","11216.00","11619.00"
"07/03/2024 06:00:00 - 07/03/2024 07:00:00","BZN|SE3","12233.00","12674.00"
"07/03/2024 07:00:00 - 07/03/2024 08:00:00","BZN|SE3","13005.00","13305.00"
"07/03/2024 08:00:00 - 07/03/2024 09:00:00","BZN|SE3","13007.00","12892.00"
"07/03/2024 09:00:00 - 07/03/2024 10:00:00","BZN|SE3","12689.00","12349.00"
"07/03/2024 10:00:00 - 07/03/2024 11:00:00","BZN|SE3","12348.00","11886.00"
"07/03/2024 11:00:00 - 07/03/2024 12:00:00","BZN|SE3","12032.00","11424.00"
"07/03/2024 12:00:00 - 07/03/2024 13:00:00","BZN|SE3","11752.00","11162.00"
"07/03/2024 13:00:00 - 07/03/2024 14:00:00","BZN|SE3","11469.00","10917.00"
"07/03/2024 14:00:00 - 07/03/2024 15:00:00","BZN|SE3","11346.00","10845.00"
"07/03/2024 15:00:00 - 07/03/2024 16:00:00","BZN|SE3","11397.00","11011.00"
"07/03/2024 16:00:00 - 07/03/2024 17:00:00","BZN|SE3","11565.00","11343.00"
"07/03/2024 17:00:00 - 07/03/2024 18:00:00","BZN|SE3","12166.00","12112.00"
"07/03/2024 18:00:00 - 07/03/2024 19:00:00","BZN|SE3","12481.00","12518.00"
"07/03/2024 19:00:00 - 07/03/2024 20:00:00","BZN|SE3","12395.00","12349.00"
"07/03/2024 20:00:00 - 07/03/2024 21:00:00","BZN|SE3","12115.00","12055.00"
"07/03/2024 21:00:00 - 07/03/2024 22:00:00","BZN|SE3","11731.00","11660.00"
"07/03/2024 22:00:00 - 07/03/2024 23:00:00","BZN|SE3","11257.00","11211.00"
"07/03/2024 23:00:00 - 08/03/2024 00:00:00","BZN|SE3","10776.00","10629.00"
"08/03/2024 00:00:00 - 08/03/2024 01:00:00","BZN|SE3","10730.00","10429.00"
"08/03/2024 01:00:00 - 08/03/2024 02:00:00","BZN|SE3","10612.00","10239.00"
"08/03/2024 02:00:00 - 08/03/2024 03:00:00","BZN|SE3","10566.00","10249.00"
"08/03/2024 03:00:00 - 08/03/2024 04:00:00","BZN|SE3","10621.00","10405.00"
"08/03/2024 04:00:00 - 08/03/2024 05:00:00","BZN|SE3","10737.00","10668.00"
"08/03/2024 05:00:00 - 08/03/2024 06:00:00","BZN|SE3","11201.00","11105.00"
"08/03/2024 06:00:00 - 08/03/2024 07:00:00","BZN|SE3","12168.00","12082.00"
"08/03/2024 07:00:00 - 08/03/2024 08:00:00","BZN|SE3","12859.00","12583.00"
"08/03/2024 08:00:00 - 08/03/2024 09:00:00","BZN|SE3","12890.00","12342.00"
"08/03/2024 09:00:00 - 08/03/2024 10:00:00","BZN|SE3","12613.00","11971.00"
"08/03/2024 10:00:00 - 08/03/2024 11:00:00","BZN|SE3","12238.00","11414.00"
"08/03/2024 11:00:00 - 08/03/2024 12:00:00","BZN|SE3","11923.00","10951.00"
"08/03/2024 12:00:00 - 08/03/2024 13:00:00","BZN|SE3","11648.00","10600.00"
"08/03/2024 13:00:00 - 08/03/2024 14:00:00","BZN|SE3","11331.00","10229.00"
"08/03/2024 14:00:00 - 08/03/2024 15:00:00","BZN|SE3","11142.00","10229.00"
"08/03/2024 15:00:00 - 08/03/2024 16:00:00","BZN|SE3","11087.00","10360.00"
"08/03/2024 16:00:00 - 08/03/2024 17:00:00","BZN|SE3","11261.00","10854.00"
"08/03/2024 17:00:00 - 08/03/2024 18:00:00","BZN|SE3","11826.00","11669.00"
"08/03/2024 18:00:00 - 08/03/2024 19:00:00","BZN|SE3","12115.00","12045.00"
"08/03/2024 19:00:00 - 08/03/2024 20:00:00","BZN|SE3","11911.00","11678.00"
"08/03/2024 20:00:00 - 08/03/2024 21:00:00","BZN|SE3","11514.00","11149.00"
"08/03/2024 21:00:00 - 08/03/2024 22:00:00","BZN|SE3","11160.00","10637.00"
"08/03/2024 22:00:00 - 08/03/2024 23:00:00","BZN|SE3","10832.00","10402.00"
"08/03/2024 23:00:00 - 09/03/2024 00:00:00","BZN|SE3","10493.00","10075.00"
"09/03/2024 00:00:00 - 09/03/2024 01:00:00","BZN|SE3","10160.00","9737.00"
"09/03/2024 01:00:00 - 09/03/2024 02:00:00","BZN|SE3","10023.00","9587.00"
"09/03/2024 02:00:00 - 09/03/2024 03:00:00","BZN|SE3","9963.00","9492.00"
"09/03/2024 03:00:00 - 09/03/2024 04:00:00","BZN|SE3","9944.00","9485.00"
"09/03/2024 04:00:00 - 09/03/2024 05:00:00","BZN|SE3","9977.00","9582.00"
"09/03/2024 05:00:00 - 09/03/2024 06:00:00","BZN|SE3","10073.00","9778.00"
"09/03/2024 06:00:00 - 09/03/2024 07:00:00","BZN|SE3","10280.00","9954.00"
"09/03/2024 07:00:00 - 09/03/2024 08:00:00","BZN|SE3","10517.00","10200.00"
"09/03/2024 08:00:00 - 09/03/2024 09:00:00","BZN|SE3","10828.00","10619.00"
"09/03/2024 09:00:00 - 09/03/2024 10:00:00","BZN|SE3","11106.00","10965.00"
"09/03/2024 10:00:00 - 09/03/2024 11:00:00","BZN|SE3","11262.00","11162.00"
"09/03/2024 11:00:00 - 09/03/2024 12:00:00","BZN|SE3","11273.00","11247.00"
"09/03/2024 12:00:00 - 09/03/2024 13:00:00","BZN|SE3","11191.00","11053.00"
"09/03/2024 13:00:00 - 09/03/2024 14:00:00","BZN|SE3","11085.00","11012.00"
"09/03/2024 14:00:00 - 09/03/2024 15:00:00","BZN|SE3","11022.00","10965.00"
"09/03/2024 15:00:00 - 09/03/2024 16:00:00","BZN|SE3","11066.00","10989.00"
"09/03/2024 16:00:00 - 09/03/2024 17:00:00","BZN|SE3","11230.00","11243.00"
"09/03/2024 17:00:00 - 09/03/2024 18:00:00","BZN|SE3","11627.00","11686.00"
"09/03/2024 18:00:00 - 09/03/2024 19:00:00","BZN|SE3","11872.00","11975.00"
"09/03/2024 19:00:00 - 09/03/2024 20:00:00","BZN|SE3","11671.00","11544.00"
"09/03/2024 20:00:00 - 09/03/2024 21:00:00","BZN|SE3","11309.00","11062.00"
"09/03/2024 21:00:00 - 09/03/2024 22:00:00","BZN|SE3","10968.00","10601.00"
"09/03/2024 22:00:00 - 09/03/2024 23:00:00","BZN|SE3","10643.00","10317.00"
"09/03/2024 23:00:00 - 10/03/2024 00:00:00","BZN|SE3","10356.00","10038.00"
"10/03/2024 00:00:00 - 10/03/2024 01:00:00","BZN|SE3","10134.00","9888.00"
"10/03/2024 01:00:00 - 10/03/2024 02:00:00","BZN|SE3","9973.00","9626.00"
"10/03/2024 02:00:00 - 10/03/2024 03:00:00","BZN|SE3","9912.00","9614.00"
"10/03/2024 03:00:00 - 10/03/2024 04:00:00","BZN|SE3","9875.00","9580.00"
"10/03/2024 04:00:00 - 10/03/2024 05:00:00","BZN|SE3","9912.00","9691.00"
"10/03/2024 05:00:00 - 10/03/2024 06:00:00","BZN|SE3","9983.00","9741.00"
"10/03/2024 06:00:00 - 10/03/2024 07:00:00","BZN|SE3","10100.00","9725.00"
"10/03/2024 07:00:00 - 10/03/2024 08:00:00","BZN|SE3","10219.00","9948.00"
"10/03/2024 08:00:00 - 10/03/2024 09:00:00","BZN|SE3","10469.00","10495.00"
"10/03/2024 09:00:00 - 10/03/2024 10:00:00","BZN|SE3","10694.00","10963.00"
"10/03/2024 10:00:00 - 10/03/2024 11:00:00","BZN|SE3","10929.00","11140.00"
"10/03/2024 11:00:00 - 10/03/2024 12:00:00","BZN|SE3","11025.00","11238.00"
"10/03/2024 12:00:00 - 10/03/2024 13:00:00","BZN|SE3","11074.00","11328.00"
"10/03/2024 13:00:00 - 10/03/2024 14:00:00","BZN|SE3","11051.00","11353.00"
"10/03/2024 14:00:00 - 10/03/2024 15:00:00","BZN|SE3","11111.00","11298.00"
"10/03/2024 15:00:00 - 10/03/2024 16:00:00","BZN|SE3","11204.00","11367.00"
"10/03/2024 16:00:00 - 10/03/2024 17:00:00","BZN|SE3","11433.00","11541.00"
"10/03/2024 17:00:00 - 10/03/2024 18:00:00","BZN|SE3","11838.00","12005.00"
"10/03/2024 18:00:00 - 10/03/2024 19:00:00","BZN|SE3","12127.00","12465.00"
"10/03/2024 19:00:00 - 10/03/2024 20:00:00","BZN|SE3","11960.00","12217.00"
"10/03/2024 20:00:00 - 10/03/2024 21:00:00","BZN|SE3","11651.00","11809.00"
"10/03/2024 21:00:00 - 10/03/2024 22:00:00","BZN|SE3","11274.00","11374.00"
"10/03/2024 22:00:00 - 10/03/2024 23:00:00","BZN|SE3","10875.00","10981.00"
"10/03/2024 23:00:00 - 11/03/2024 00:00:00","BZN|SE3","10552.00","10539.00"
"11/03/2024 00:00:00 - 11/03/2024 01:00:00","BZN|SE3","10385.00","10466.00"
"11/03/2024 01:00:00 - 11/03/2024 02:00:00","BZN|SE3","10258.00","10477.00"
"11/03/2024 02:00:00 - 11/03/2024 03:00:00","BZN|SE3","10261.00","10498.00"
"11/03/2024 03:00:00 - 11/03/2024 04:00:00","BZN|SE3","10293.00","10437.00"
"11/03/2024 04:00:00 - 11/03/2024 05:00:00","BZN|SE3","10453.00","10479.00"
"11/03/2024 05:00:00 - 11/03/2024 06:00:00","BZN|SE3","10914.00","10873.00"
"11/03/2024 06:00:00 - 11/03/2024 07:00:00","BZN|SE3","11902.00","11956.00"
"11/03/2024 07:00:00 - 11/03/2024 08:00:00","BZN|SE3","12591.00","12720.00"
"11/03/2024 08:00:00 - 11/03/2024 09:00:00","BZN|SE3","12585.00","12596.00"
"11/03/2024 09:00:00 - 11/03/2024 10:00:00","BZN|SE3","12377.00","12243.00"
"11/03/2024 10:00:00 - 11/03/2024 11:00:00","BZN|SE3","12159.00","11798.00"
"11/03/2024 11:00:00 - 11/03/2024 12:00:00","BZN|SE3","11931.00","11527.00"
"11/03/2024 12:00:00 - 11/03/2024 13:00:00","BZN|SE3","11703.00","11363.00"
"11/03/2024 13:00:00 - 11/03/2024 14:00:00","BZN|SE3","11473.00","11205.00"
"11/03/2024 14:00:00 - 11/03/2024 15:00:00","BZN|SE3","11438.00","11260.00"
"11/03/2024 15:00:00 - 11/03/2024 16:00:00","BZN|SE3","11519.00","11494.00"
"11/03/2024 16:00:00 - 11/03/2024 17:00:00","BZN|SE3","11745.00","11763.00"
"11/03/2024 17:00:00 - 11/03/2024 18:00:00","BZN|SE3","12260.00","12362.00"
"11/03/2024 18:00:00 - 11/03/2024 19:00:00","BZN|SE3","12585.00","12508.00"
"11/03/2024 19:00:00 - 11/03/2024 20:00:00","BZN|SE3","12461.00","12434.00"
"11/03/2024 20:00:00 - 11/03/2024 21:00:00","BZN|SE3","12111.00","12252.00"
"11/03/2024 21:00:00 - 11/03/2024 22:00:00","BZN|SE3","11660.00","11823.00"
"11/03/2024 22:00:00 - 11/03/2024 23:00:00","BZN|SE3","11154.00","11322.00"
"11/03/2024 23:00:00 - 12/03/2024 00:00:00","BZN|SE3","10628.00","10849.00"
"12/03/2024 00:00:00 - 12/03/2024 01:00:00","BZN|SE3","10390.00","10564.00"
"12/03/2024 01:00:00 - 12/03/2024 02:00:00","BZN|SE3","10255.00","10494.00"
"12/03/2024 02:00:00 - 12/03/2024 03:00:00","BZN|SE3","10234.00","10536.00"
"12/03/2024 03:00:00 - 12/03/2024 04:00:00","BZN|SE3","10236.00","10542.00"
"12/03/2024 04:00:00 - 12/03/2024 05:00:00","BZN|SE3","10367.00","10730.00"
"12/03/2024 05:00:00 - 12/03/2024 06:00:00","BZN|SE3","10825.00","11171.00"
"12/03/2024 06:00:00 - 12/03/2024 07:00:00","BZN|SE3","11772.00","12097.00"
"12/03/2024 07:00:00 - 12/03/2024 08:00:00","BZN|SE3","12496.00","12874.00"
"12/03/2024 08:00:00 - 12/03/2024 09:00:00","BZN|SE3","12484.00","12839.00"
"12/03/2024 09:00:00 - 12/03/2024 10:00:00","BZN|SE3","12231.00","12483.00"
"12/03/2024 10:00:00 - 12/03/2024 11:00:00","BZN|SE3","12004.00","12112.00"
"12/03/2024 11:00:00 - 12/03/2024 12:00:00","BZN|SE3","11837.00","11657.00"
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","BZN|SE3","11686.00","11506.00"
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","BZN|SE3","11477.00","11285.00"
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","BZN|SE3","11431.00","11132.00"
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","BZN|SE3","11479.00","11168.00"
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","BZN|SE3","11631.00","11512.00"
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","BZN|SE3","12097.00","12163.00"
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","BZN|SE3","12343.00","12391.00"
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","BZN|SE3","12148.00","12254.00"
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","BZN|SE3","11801.00","11944.00"
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","BZN|SE3","11366.00","11596.00"
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","BZN|SE3","10876.00","10911.00"
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","BZN|SE3","10375.00","10450.00"
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","BZN|SE3","10106.00","10136.00"
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","BZN|SE3","9960.00","9925.00"
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","BZN|SE3","9897.00","9809.00"
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","BZN|SE3","9905.00","9902.00"
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","BZN|SE3","10000.00","9945.00"
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","BZN|SE3","10412.00","10334.00"
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","BZN|SE3","11390.00","11361.00"
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","BZN|SE3","12091.00","12111.00"
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","BZN|SE3","12124.00","12413.00"
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","BZN|SE3","12018.00","12409.00"
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","BZN|SE3","11920.00","12320.00"
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","BZN|SE3","11878.00","12423.00"
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","BZN|SE3","11745.00","12311.00"
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","BZN|SE3","11591.00","12221.00"
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","BZN|SE3","11541.00","12162.00"
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","BZN|SE3","11544.00","12141.00"
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","BZN|SE3","11572.00","12273.00"
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","BZN|SE3","11915.00","12587.00"
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","BZN|SE3","12073.00","12737.00"
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","BZN|SE3","11851.00","12326.00"
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","BZN|SE3","11449.00","11889.00"
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","BZN|SE3","10952.00","11344.00"
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","BZN|SE3","10362.00","10780.00"
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","BZN|SE3","9781.00","10307.00"
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","BZN|SE3","9528.00","9811.00"
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","BZN|SE3","9317.00","9586.00"
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","BZN|SE3","9205.00","9368.00"
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","BZN|SE3","9198.00","9409.00"
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","BZN|SE3","9292.00","9357.00"
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","BZN|SE3","9718.00","9781.00"
"14/03/2024 06:00:00 - 14/03/2024 07:00:00","BZN|SE3","10618.00","10666.00"
"14/03/2024 07:00:00 - 14/03/2024 08:00:00","BZN|SE3","11356.00","11447.00"
"14/03/2024 08:00:00 - 14/03/2024 09:00:00","BZN|SE3","11464.00","11643.00"
"14/03/2024 09:00:00 - 14/03/2024 10:00:00","BZN|SE3","11384.00","11674.00"
"14/03/2024 10:00:00 - 14/03/2024 11:00:00","BZN|SE3","11322.00","11680.00"
"14/03/2024 11:00:00 - 14/03/2024 12:00:00","BZN|SE3","11275.00","11590.00"
"14/03/2024 12:00:00 - 14/03/2024 13:00:00","BZN|SE3","11209.00","11478.00"
"14/03/2024 13:00:00 - 14/03/2024 14:00:00","BZN|SE3","11121.00","11269.00"
"14/03/2024 14:00:00 - 14/03/2024 15:00:00","BZN|SE3","11079.00","11210.00"
"14/03/2024 15:00:00 - 14/03/2024 16:00:00","BZN|SE3","11083.00","11301.00"
"14/03/2024 16:00:00 - 14/03/2024 17:00:00","BZN|SE3","11176.00","11406.00"
"14/03/2024 17:00:00 - 14/03/2024 18:00:00","BZN|SE3","11539.00","11804.00"
"14/03/2024 18:00:00 - 14/03/2024 19:00:00","BZN|SE3","11658.00","11717.00"
"14/03/2024 19:00:00 - 14/03/2024 20:00:00","BZN|SE3","11369.00","11544.00"
"14/03/2024 20:00:00 - 14/03/2024 21:00:00","BZN|SE3","10984.00","11233.00"
"14/03/2024 21:00:00 - 14/03/2024 22:00:00","BZN|SE3","10474.00","10864.00"
"14/03/2024 22:00:00 - 14/03/2024 23:00:00","BZN|SE3","9903.00","10280.00"
"14/03/2024 23:00:00 - 15/03/2024 00:00:00","BZN|SE3","9384.00","9820.00"
"15/03/2024 00:00:00 - 15/03/2024 01:00:00","BZN|SE3","9059.00","9475.00"
"15/03/2024 01:00:00 - 15/03/2024 02:00:00","BZN|SE3","8848.00","9204.00"
"15/03/2024 02:00:00 - 15/03/2024 03:00:00","BZN|SE3","8752.00","9017.00"
"15/03/2024 03:00:00 - 15/03/2024 04:00:00","BZN|SE3","8771.00","8965.00"
"15/03/2024 04:00:00 - 15/03/2024 05:00:00","BZN|SE3","8870.00","8974.00"
"15/03/2024 05:00:00 - 15/03/2024 06:00:00","BZN|SE3","9269.00","9191.00"
"15/03/2024 06:00:00 - 15/03/2024 07:00:00","BZN|SE3","10222.00","10056.00"
"15/03/2024 07:00:00 - 15/03/2024 08:00:00","BZN|SE3","11030.00","10966.00"
"15/03/2024 08:00:00 - 15/03/2024 09:00:00","BZN|SE3","11168.00","11074.00"
"15/03/2024 09:00:00 - 15/03/2024 10:00:00","BZN|SE3","11131.00","10921.00"
"15/03/2024 10:00:00 - 15/03/2024 11:00:00","BZN|SE3","11105.00","10766.00"
"15/03/2024 11:00:00 - 15/03/2024 12:00:00","BZN|SE3","11013.00","10749.00"
"15/03/2024 12:00:00 - 15/03/2024 13:00:00","BZN|SE3","10929.00","10201.00"
"15/03/2024 13:00:00 - 15/03/2024 14:00:00","BZN|SE3","10732.00","10036.00"
"15/03/2024 14:00:00 - 15/03/2024 15:00:00","BZN|SE3","10595.00","9831.00"
"15/03/2024 15:00:00 - 15/03/2024 16:00:00","BZN|SE3","10486.00","9890.00"
"15/03/2024 16:00:00 - 15/03/2024 17:00:00","BZN|SE3","10544.00","9942.00"
"15/03/2024 17:00:00 - 15/03/2024 18:00:00","BZN|SE3","10875.00","10360.00"
"15/03/2024 18:00:00 - 15/03/2024 19:00:00","BZN|SE3","11033.00","10522.00"
"15/03/2024 19:00:00 - 15/03/2024 20:00:00","BZN|SE3","10705.00","10288.00"
"15/03/2024 20:00:00 - 15/03/2024 21:00:00","BZN|SE3","10251.00","9912.00"
"15/03/2024 21:00:00 - 15/03/2024 22:00:00","BZN|SE3","9780.00","9695.00"
"15/03/2024 22:00:00 - 15/03/2024 23:00:00","BZN|SE3","9362.00","9273.00"
"15/03/2024 23:00:00 - 16/03/2024 00:00:00","BZN|SE3","8987.00","8772.00"
"16/03/2024 00:00:00 - 16/03/2024 01:00:00","BZN|SE3","8671.00","8427.00"
"16/03/2024 01:00:00 - 16/03/2024 02:00:00","BZN|SE3","8493.00","8263.00"
"16/03/2024 02:00:00 - 16/03/2024 03:00:00","BZN|SE3","8429.00","8163.00"
"16/03/2024 03:00:00 - 16/03/2024 04:00:00","BZN|SE3","8409.00","8064.00"
"16/03/2024 04:00:00 - 16/03/2024 05:00:00","BZN|SE3","8448.00","8046.00"
"16/03/2024 05:00:00 - 16/03/2024 06:00:00","BZN|SE3","8522.00","8164.00"
"16/03/2024 06:00:00 - 16/03/2024 07:00:00","BZN|SE3","8707.00","8274.00"
"16/03/2024 07:00:00 - 16/03/2024 08:00:00","BZN|SE3","8977.00","8645.00"
"16/03/2024 08:00:00 - 16/03/2024 09:00:00","BZN|SE3","9331.00","9024.00"
"16/03/2024 09:00:00 - 16/03/2024 10:00:00","BZN|SE3","9697.00","9317.00"
"16/03/2024 10:00:00 - 16/03/2024 11:00:00","BZN|SE3","9919.00","9582.00"
"16/03/2024 11:00:00 - 16/03/2024 12:00:00","BZN|SE3","10071.00","9823.00"
"16/03/2024 12:00:00 - 16/03/2024 13:00:00","BZN|SE3","10125.00","10027.00"
"16/03/2024 13:00:00 - 16/03/2024 14:00:00","BZN|SE3","10153.00","10176.00"
"16/03/2024 14:00:00 - 16/03/2024 15:00:00","BZN|SE3","10140.00","10605.00"
"16/03/2024 15:00:00 - 16/03/2024 16:00:00","BZN|SE3","10171.00","11100.00"
"16/03/2024 16:00:00 - 16/03/2024 17:00:00","BZN|SE3","10371.00","11507.00"
"16/03/2024 17:00:00 - 16/03/2024 18:00:00","BZN|SE3","10797.00","11375.00"
"16/03/2024 18:00:00 - 16/03/2024 19:00:00","BZN|SE3","11122.00","11604.00"
"16/03/2024 19:00:00 - 16/03/2024 20:00:00","BZN|SE3","10989.00","11612.00"
"16/03/2024 20:00:00 - 16/03/2024 21:00:00","BZN|SE3","10648.00","11358.00"
"16/03/2024 21:00:00 - 16/03/2024 22:00:00","BZN|SE3","10346.00","11092.00"
"16/03/2024 22:00:00 - 16/03/2024 23:00:00","BZN|SE3","10062.00","10672.00"
"16/03/2024 23:00:00 - 17/03/2024 00:00:00","BZN|SE3","9821.00","10466.00"
"17/03/2024 00:00:00 - 17/03/2024 01:00:00","BZN|SE3","9761.00","10232.00"
"17/03/2024 01:00:00 - 17/03/2024 02:00:00","BZN|SE3","9631.00","10069.00"
"17/03/2024 02:00:00 - 17/03/2024 03:00:00","BZN|SE3","9618.00","9936.00"
"17/03/2024 03:00:00 - 17/03/2024 04:00:00","BZN|SE3","9619.00","9880.00"
"17/03/2024 04:00:00 - 17/03/2024 05:00:00","BZN|SE3","9691.00","9930.00"
"17/03/2024 05:00:00 - 17/03/2024 06:00:00","BZN|SE3","9813.00","10071.00"
"17/03/2024 06:00:00 - 17/03/2024 07:00:00","BZN|SE3","9997.00","10021.00"
"17/03/2024 07:00:00 - 17/03/2024 08:00:00","BZN|SE3","10300.00","10278.00"
"17/03/2024 08:00:00 - 17/03/2024 09:00:00","BZN|SE3","10450.00","10556.00"
"17/03/2024 09:00:00 - 17/03/2024 10:00:00","BZN|SE3","10583.00","10576.00"
"17/03/2024 10:00:00 - 17/03/2024 11:00:00","BZN|SE3","10654.00","10407.00"
"17/03/2024 11:00:00 - 17/03/2024 12:00:00","BZN|SE3","10625.00","10299.00"
"17/03/2024 12:00:00 - 17/03/2024 13:00:00","BZN|SE3","10614.00","10363.00"
"17/03/2024 13:00:00 - 17/03/2024 14:00:00","BZN|SE3","10533.00","10287.00"
"17/03/2024 14:00:00 - 17/03/2024 15:00:00","BZN|SE3","10541.00","10248.00"
"17/03/2024 15:00:00 - 17/03/2024 16:00:00","BZN|SE3","10646.00","10359.00"
"17/03/2024 16:00:00 - 17/03/2024 17:00:00","BZN|SE3","10970.00","10713.00"
"17/03/2024 17:00:00 - 17/03/2024 18:00:00","BZN|SE3","11484.00","11594.00"
"17/03/2024 18:00:00 - 17/03/2024 19:00:00","BZN|SE3","12020.00","12052.00"
"17/03/2024 19:00:00 - 17/03/2024 20:00:00","BZN|SE3","12006.00","12024.00"
"17/03/2024 20:00:00 - 17/03/2024 21:00:00","BZN|SE3","11757.00","11745.00"
"17/03/2024 21:00:00 - 17/03/2024 22:00:00","BZN|SE3","11424.00","11568.00"
"17/03/2024 22:00:00 - 17/03/2024 23:00:00","BZN|SE3","11026.00","11219.00"
"17/03/2024 23:00:00 - 18/03/2024 00:00:00","BZN|SE3","10724.00","10933.00"
"18/03/2024 00:00:00 - 18/03/2024 01:00:00","BZN|SE3","10749.00","10778.00"
"18/03/2024 01:00:00 - 18/03/2024 02:00:00","BZN|SE3","10690.00","10893.00"
"18/03/2024 02:00:00 - 18/03/2024 03:00:00","BZN|SE3","10711.00","10813.00"
"18/03/2024 03:00:00 - 18/03/2024 04:00:00","BZN|SE3","10752.00","10848.00"
"18/03/2024 04:00:00 - 18/03/2024 05:00:00","BZN|SE3","10927.00","11009.00"
"18/03/2024 05:00:00 - 18/03/2024 06:00:00","BZN|SE3","11398.00","11525.00"
"18/03/2024 06:00:00 - 18/03/2024 07:00:00","BZN|SE3","12305.00","12241.00"
"18/03/2024 07:00:00 - 18/03/2024 08:00:00","BZN|SE3","13029.00","12829.00"
"18/03/2024 08:00:00 - 18/03/2024 09:00:00","BZN|SE3","12894.00","12723.00"
"18/03/2024 09:00:00 - 18/03/2024 10:00:00","BZN|SE3","12621.00","12430.00"
"18/03/2024 10:00:00 - 18/03/2024 11:00:00","BZN|SE3","12345.00","12021.00"
"18/03/2024 11:00:00 - 18/03/2024 12:00:00","BZN|SE3","12108.00","11715.00"
"18/03/2024 12:00:00 - 18/03/2024 13:00:00","BZN|SE3","11830.00","11408.00"
"18/03/2024 13:00:00 - 18/03/2024 14:00:00","BZN|SE3","11622.00","11177.00"
"18/03/2024 14:00:00 - 18/03/2024 15:00:00","BZN|SE3","11534.00","11123.00"
"18/03/2024 15:00:00 - 18/03/2024 16:00:00","BZN|SE3","11609.00","11214.00"
"18/03/2024 16:00:00 - 18/03/2024 17:00:00","BZN|SE3","11836.00","11492.00"
"18/03/2024 17:00:00 - 18/03/2024 18:00:00","BZN|SE3","12358.00","12235.00"
