"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"10/04/2021 00:00:00 - 10/04/2021 01:00:00","BZN|SE3","Without sequence","18.48",""
"10/04/2021 01:00:00 - 10/04/2021 02:00:00","BZN|SE3","Without sequence","18.26",""
"10/04/2021 02:00:00 - 10/04/2021 03:00:00","BZN|SE3","Without sequence","17.93",""
"10/04/2021 03:00:00 - 10/04/2021 04:00:00","BZN|SE3","Without sequence","18.43",""
"10/04/2021 04:00:00 - 10/04/2021 05:00:00","BZN|SE3","Without sequence","19.15",""
"10/04/2021 05:00:00 - 10/04/2021 06:00:00","BZN|SE3","Without sequence","18.39",""
"10/04/2021 06:00:00 - 10/04/2021 07:00:00","BZN|SE3","Without sequence","18.79",""
"10/04/2021 07:00:00 - 10/04/2021 08:00:00","BZN|SE3","Without sequence","19.32",""
"10/04/2021 08:00:00 - 10/04/2021 09:00:00","BZN|SE3","Without sequence","20.65",""
"10/04/2021 09:00:00 - 10/04/2021 10:00:00","BZN|SE3","Without sequence","20.96",""
"10/04/2021 10:00:00 - 10/04/2021 11:00:00","BZN|SE3","Without sequence","21.27",""
"10/04/2021 11:00:00 - 10/04/2021 12:00:00","BZN|SE3","Without sequence","20.99",""
"10/04/2021 12:00:00 - 10/04/2021 13:00:00","BZN|SE3","Without sequence","20.78",""
"10/04/2021 13:00:00 - 10/04/2021 14:00:00","BZN|SE3","Without sequence","20.5",""
"10/04/2021 14:00:00 - 10/04/2021 15:00:00","BZN|SE3","Without sequence","19.11",""
"10/04/2021 15:00:00 - 10/04/2021 16:00:00","BZN|SE3","Without sequence","18.88",""
"10/04/2021 16:00:00 - 10/04/2021 17:00:00","BZN|SE3","Without sequence","19.99",""
"10/04/2021 17:00:00 - 10/04/2021 18:00:00","BZN|SE3","Without sequence","20.91",""
"10/04/2021 18:00:00 - 10/04/2021 19:00:00","BZN|SE3","Without sequence","21.89",""
"10/04/2021 19:00:00 - 10/04/2021 20:00:00","BZN|SE3","Without sequence","21.41",""
"10/04/2021 20:00:00 - 10/04/2021 21:00:00","BZN|SE3","Without sequence","20.92",""
"10/04/2021 21:00:00 - 10/04/2021 22:00:00","BZN|SE3","Without sequence","20.86",""
"10/04/2021 22:00:00 - 10/04/2021 23:00:00","BZN|SE3","Without sequence","20.34",""
"10/04/2021 23:00:00 - 11/04/2021 00:00:00","BZN|SE3","Without sequence","18.91",""
"11/04/2021 00:00:00 - 11/04/2021 01:00:00","BZN|SE3","Without sequence","21.96",""
"11/04/2021 01:00:00 - 11/04/2021 02:00:00","BZN|SE3","Without sequence","22.01",""
"11/04/2021 02:00:00 - 11/04/2021 03:00:00","BZN|SE3","Without sequence","21.94",""
"11/04/2021 03:00:00 - 11/04/2021 04:00:00","BZN|SE3","Without sequence","22.01",""
"11/04/2021 04:00:00 - 11/04/2021 05:00:00","BZN|SE3","Without sequence","22.06",""
"11/04/2021 05:00:00 - 11/04/2021 06:00:00","BZN|SE3","Without sequence","21.43",""
"11/04/2021 06:00:00 - 11/04/2021 07:00:00","BZN|SE3","Without sequence","21.23",""
"11/04/2021 07:00:00 - 11/04/2021 08:00:00","BZN|SE3","Without sequence","21.26",""
"11/04/2021 08:00:00 - 11/04/2021 09:00:00","BZN|SE3","Without sequence","26.97",""
"11/04/2021 09:00:00 - 11/04/2021 10:00:00","BZN|SE3","Without sequence","31.2",""
"11/04/2021 10:00:00 - 11/04/2021 11:00:00","BZN|SE3","Without sequence","29.99",""
"11/04/2021 11:00:00 - 11/04/2021 12:00:00","BZN|SE3","Without sequence","28.96",""
"11/04/2021 12:00:00 - 11/04/2021 13:00:00","BZN|SE3","Without sequence","26.92",""
"11/04/2021 13:00:00 - 11/04/2021 14:00:00","BZN|SE3","Without sequence","22.07",""
"11/04/2021 14:00:00 - 11/04/2021 15:00:00","BZN|SE3","Without sequence","21.78",""
"11/04/2021 15:00:00 - 11/04/2021 16:00:00","BZN|SE3","Without sequence","22.59",""
"11/04/2021 16:00:00 - 11/04/2021 17:00:00","BZN|SE3","Without sequence","23.07",""
"11/04/2021 17:00:00 - 11/04/2021 18:00:00","BZN|SE3","Without sequence","24.9",""
"11/04/2021 18:00:00 - 11/04/2021 19:00:00","BZN|SE3","Without sequence","34.58",""
"11/04/2021 19:00:00 - 11/04/2021 20:00:00","BZN|SE3","Without sequence","39.22",""
"11/04/2021 20:00:00 - 11/04/2021 21:00:00","BZN|SE3","Without sequence","39.08",""
"11/04/2021 21:00:00 - 11/04/2021 22:00:00","BZN|SE3","Without sequence","37.23",""
"11/04/2021 22:00:00 - 11/04/2021 23:00:00","BZN|SE3","Without sequence","31.1",""
"11/04/2021 23:00:00 - 12/04/2021 00:00:00","BZN|SE3","Without sequence","22.6",""
"12/04/2021 00:00:00 - 12/04/2021 01:00:00","BZN|SE3","Without sequence","20.82",""
"12/04/2021 01:00:00 - 12/04/2021 02:00:00","BZN|SE3","Without sequence","20.69",""
"12/04/2021 02:00:00 - 12/04/2021 03:00:00","BZN|SE3","Without sequence","20.54",""
"12/04/2021 03:00:00 - 12/04/2021 04:00:00","BZN|SE3","Without sequence","20.61",""
"12/04/2021 04:00:00 - 12/04/2021 05:00:00","BZN|SE3","Without sequence","20.76",""
"12/04/2021 05:00:00 - 12/04/2021 06:00:00","BZN|SE3","Without sequence","23.22",""
"12/04/2021 06:00:00 - 12/04/2021 07:00:00","BZN|SE3","Without sequence","41.62",""
"12/04/2021 07:00:00 - 12/04/2021 08:00:00","BZN|SE3","Without sequence","47.65",""
"12/04/2021 08:00:00 - 12/04/2021 09:00:00","BZN|SE3","Without sequence","54.83",""
"12/04/2021 09:00:00 - 12/04/2021 10:00:00","BZN|SE3","Without sequence","61.37",""
"12/04/2021 10:00:00 - 12/04/2021 11:00:00","BZN|SE3","Without sequence","48.67",""
"12/04/2021 11:00:00 - 12/04/2021 12:00:00","BZN|SE3","Without sequence","46.58",""
"12/04/2021 12:00:00 - 12/04/2021 13:00:00","BZN|SE3","Without sequence","44.11",""
"12/04/2021 13:00:00 - 12/04/2021 14:00:00","BZN|SE3","Without sequence","41.6",""
"12/04/2021 14:00:00 - 12/04/2021 15:00:00","BZN|SE3","Without sequence","39.09",""
"12/04/2021 15:00:00 - 12/04/2021 16:00:00","BZN|SE3","Without sequence","38.94",""
"12/04/2021 16:00:00 - 12/04/2021 17:00:00","BZN|SE3","Without sequence","40.71",""
"12/04/2021 17:00:00 - 12/04/2021 18:00:00","BZN|SE3","Without sequence","43.41",""
"12/04/2021 18:00:00 - 12/04/2021 19:00:00","BZN|SE3","Without sequence","45.57",""
"12/04/2021 19:00:00 - 12/04/2021 20:00:00","BZN|SE3","Without sequence","47.75",""
"12/04/2021 20:00:00 - 12/04/2021 21:00:00","BZN|SE3","Without sequence","45.59",""
"12/04/2021 21:00:00 - 12/04/2021 22:00:00","BZN|SE3","Without sequence","45.45",""
"12/04/2021 22:00:00 - 12/04/2021 23:00:00","BZN|SE3","Without sequence","37.67",""
"12/04/2021 23:00:00 - 13/04/2021 00:00:00","BZN|SE3","Without sequence","21.34",""
"13/04/2021 00:00:00 - 13/04/2021 01:00:00","BZN|SE3","Without sequence","21.8",""
"13/04/2021 01:00:00 - 13/04/2021 02:00:00","BZN|SE3","Without sequence","21.7",""
"13/04/2021 02:00:00 - 13/04/2021 03:00:00","BZN|SE3","Without sequence","21.66",""
"13/04/2021 03:00:00 - 13/04/2021 04:00:00","BZN|SE3","Without sequence","21.92",""
"13/04/2021 04:00:00 - 13/04/2021 05:00:00","BZN|SE3","Without sequence","22.28",""
"13/04/2021 05:00:00 - 13/04/2021 06:00:00","BZN|SE3","Without sequence","35.48",""
"13/04/2021 06:00:00 - 13/04/2021 07:00:00","BZN|SE3","Without sequence","44.45",""
"13/04/2021 07:00:00 - 13/04/2021 08:00:00","BZN|SE3","Without sequence","48.91",""
"13/04/2021 08:00:00 - 13/04/2021 09:00:00","BZN|SE3","Without sequence","75.12",""
"13/04/2021 09:00:00 - 13/04/2021 10:00:00","BZN|SE3","Without sequence","51.47",""
"13/04/2021 10:00:00 - 13/04/2021 11:00:00","BZN|SE3","Without sequence","45.77",""
"13/04/2021 11:00:00 - 13/04/2021 12:00:00","BZN|SE3","Without sequence","45.4",""
"13/04/2021 12:00:00 - 13/04/2021 13:00:00","BZN|SE3","Without sequence","42.9",""
"13/04/2021 13:00:00 - 13/04/2021 14:00:00","BZN|SE3","Without sequence","41.47",""
"13/04/2021 14:00:00 - 13/04/2021 15:00:00","BZN|SE3","Without sequence","40.07",""
"13/04/2021 15:00:00 - 13/04/2021 16:00:00","BZN|SE3","Without sequence","40.5",""
"13/04/2021 16:00:00 - 13/04/2021 17:00:00","BZN|SE3","Without sequence","41.78",""
"13/04/2021 17:00:00 - 13/04/2021 18:00:00","BZN|SE3","Without sequence","43.89",""
"13/04/2021 18:00:00 - 13/04/2021 19:00:00","BZN|SE3","Without sequence","45.09",""
"13/04/2021 19:00:00 - 13/04/2021 20:00:00","BZN|SE3","Without sequence","58.03",""
"13/04/2021 20:00:00 - 13/04/2021 21:00:00","BZN|SE3","Without sequence","47.66",""
"13/04/2021 21:00:00 - 13/04/2021 22:00:00","BZN|SE3","Without sequence","47.54",""
"13/04/2021 22:00:00 - 13/04/2021 23:00:00","BZN|SE3","Without sequence","45.32",""
"13/04/2021 23:00:00 - 14/04/2021 00:00:00","BZN|SE3","Without sequence","30.04",""
"14/04/2021 00:00:00 - 14/04/2021 01:00:00","BZN|SE3","Without sequence","24.46",""
"14/04/2021 01:00:00 - 14/04/2021 02:00:00","BZN|SE3","Without sequence","23.62",""
"14/04/2021 02:00:00 - 14/04/2021 03:00:00","BZN|SE3","Without sequence","23.01",""
"14/04/2021 03:00:00 - 14/04/2021 04:00:00","BZN|SE3","Without sequence","27.8",""
"14/04/2021 04:00:00 - 14/04/2021 05:00:00","BZN|SE3","Without sequence","44.03",""
"14/04/2021 05:00:00 - 14/04/2021 06:00:00","BZN|SE3","Without sequence","49.22",""
"14/04/2021 06:00:00 - 14/04/2021 07:00:00","BZN|SE3","Without sequence","76.32",""
"14/04/2021 07:00:00 - 14/04/2021 08:00:00","BZN|SE3","Without sequence","118.52",""
"14/04/2021 08:00:00 - 14/04/2021 09:00:00","BZN|SE3","Without sequence","125.0",""
"14/04/2021 09:00:00 - 14/04/2021 10:00:00","BZN|SE3","Without sequence","75.54",""
"14/04/2021 10:00:00 - 14/04/2021 11:00:00","BZN|SE3","Without sequence","62.62",""
"14/04/2021 11:00:00 - 14/04/2021 12:00:00","BZN|SE3","Without sequence","62.08",""
"14/04/2021 12:00:00 - 14/04/2021 13:00:00","BZN|SE3","Without sequence","58.29",""
"14/04/2021 13:00:00 - 14/04/2021 14:00:00","BZN|SE3","Without sequence","54.52",""
"14/04/2021 14:00:00 - 14/04/2021 15:00:00","BZN|SE3","Without sequence","46.82",""
"14/04/2021 15:00:00 - 14/04/2021 16:00:00","BZN|SE3","Without sequence","47.15",""
"14/04/2021 16:00:00 - 14/04/2021 17:00:00","BZN|SE3","Without sequence","50.78",""
"14/04/2021 17:00:00 - 14/04/2021 18:00:00","BZN|SE3","Without sequence","60.02",""
"14/04/2021 18:00:00 - 14/04/2021 19:00:00","BZN|SE3","Without sequence","67.95",""
"14/04/2021 19:00:00 - 14/04/2021 20:00:00","BZN|SE3","Without sequence","71.34",""
"14/04/2021 20:00:00 - 14/04/2021 21:00:00","BZN|SE3","Without sequence","50.91",""
"14/04/2021 21:00:00 - 14/04/2021 22:00:00","BZN|SE3","Without sequence","49.94",""
"14/04/2021 22:00:00 - 14/04/2021 23:00:00","BZN|SE3","Without sequence","49.93",""
"14/04/2021 23:00:00 - 15/04/2021 00:00:00","BZN|SE3","Without sequence","38.34",""
"15/04/2021 00:00:00 - 15/04/2021 01:00:00","BZN|SE3","Without sequence","29.59",""
"15/04/2021 01:00:00 - 15/04/2021 02:00:00","BZN|SE3","Without sequence","25.51",""
"15/04/2021 02:00:00 - 15/04/2021 03:00:00","BZN|SE3","Without sequence","25.34",""
"15/04/2021 03:00:00 - 15/04/2021 04:00:00","BZN|SE3","Without sequence","25.99",""
"15/04/2021 04:00:00 - 15/04/2021 05:00:00","BZN|SE3","Without sequence","29.15",""
"15/04/2021 05:00:00 - 15/04/2021 06:00:00","BZN|SE3","Without sequence","40.06",""
"15/04/2021 06:00:00 - 15/04/2021 07:00:00","BZN|SE3","Without sequence","70.57",""
"15/04/2021 07:00:00 - 15/04/2021 08:00:00","BZN|SE3","Without sequence","101.79",""
"15/04/2021 08:00:00 - 15/04/2021 09:00:00","BZN|SE3","Without sequence","115.17",""
"15/04/2021 09:00:00 - 15/04/2021 10:00:00","BZN|SE3","Without sequence","75.29",""
"15/04/2021 10:00:00 - 15/04/2021 11:00:00","BZN|SE3","Without sequence","65.93",""
"15/04/2021 11:00:00 - 15/04/2021 12:00:00","BZN|SE3","Without sequence","62.56",""
"15/04/2021 12:00:00 - 15/04/2021 13:00:00","BZN|SE3","Without sequence","54.09",""
"15/04/2021 13:00:00 - 15/04/2021 14:00:00","BZN|SE3","Without sequence","48.61",""
"15/04/2021 14:00:00 - 15/04/2021 15:00:00","BZN|SE3","Without sequence","45.49",""
"15/04/2021 15:00:00 - 15/04/2021 16:00:00","BZN|SE3","Without sequence","45.23",""
"15/04/2021 16:00:00 - 15/04/2021 17:00:00","BZN|SE3","Without sequence","46.8",""
"15/04/2021 17:00:00 - 15/04/2021 18:00:00","BZN|SE3","Without sequence","51.0",""
"15/04/2021 18:00:00 - 15/04/2021 19:00:00","BZN|SE3","Without sequence","61.06",""
"15/04/2021 19:00:00 - 15/04/2021 20:00:00","BZN|SE3","Without sequence","75.33",""
"15/04/2021 20:00:00 - 15/04/2021 21:00:00","BZN|SE3","Without sequence","68.91",""
"15/04/2021 21:00:00 - 15/04/2021 22:00:00","BZN|SE3","Without sequence","55.85",""
"15/04/2021 22:00:00 - 15/04/2021 23:00:00","BZN|SE3","Without sequence","46.24",""
"15/04/2021 23:00:00 - 16/04/2021 00:00:00","BZN|SE3","Without sequence","26.26",""
"16/04/2021 00:00:00 - 16/04/2021 01:00:00","BZN|SE3","Without sequence","26.92",""
"16/04/2021 01:00:00 - 16/04/2021 02:00:00","BZN|SE3","Without sequence","26.38",""
"16/04/2021 02:00:00 - 16/04/2021 03:00:00","BZN|SE3","Without sequence","26.0",""
"16/04/2021 03:00:00 - 16/04/2021 04:00:00","BZN|SE3","Without sequence","26.54",""
"16/04/2021 04:00:00 - 16/04/2021 05:00:00","BZN|SE3","Without sequence","27.1",""
"16/04/2021 05:00:00 - 16/04/2021 06:00:00","BZN|SE3","Without sequence","31.74",""
"16/04/2021 06:00:00 - 16/04/2021 07:00:00","BZN|SE3","Without sequence","57.17",""
"16/04/2021 07:00:00 - 16/04/2021 08:00:00","BZN|SE3","Without sequence","83.34",""
"16/04/2021 08:00:00 - 16/04/2021 09:00:00","BZN|SE3","Without sequence","93.79",""
"16/04/2021 09:00:00 - 16/04/2021 10:00:00","BZN|SE3","Without sequence","64.0",""
"16/04/2021 10:00:00 - 16/04/2021 11:00:00","BZN|SE3","Without sequence","49.94",""
"16/04/2021 11:00:00 - 16/04/2021 12:00:00","BZN|SE3","Without sequence","48.88",""
"16/04/2021 12:00:00 - 16/04/2021 13:00:00","BZN|SE3","Without sequence","47.89",""
"16/04/2021 13:00:00 - 16/04/2021 14:00:00","BZN|SE3","Without sequence","47.41",""
"16/04/2021 14:00:00 - 16/04/2021 15:00:00","BZN|SE3","Without sequence","41.81",""
"16/04/2021 15:00:00 - 16/04/2021 16:00:00","BZN|SE3","Without sequence","40.05",""
"16/04/2021 16:00:00 - 16/04/2021 17:00:00","BZN|SE3","Without sequence","42.01",""
"16/04/2021 17:00:00 - 16/04/2021 18:00:00","BZN|SE3","Without sequence","45.88",""
"16/04/2021 18:00:00 - 16/04/2021 19:00:00","BZN|SE3","Without sequence","46.74",""
"16/04/2021 19:00:00 - 16/04/2021 20:00:00","BZN|SE3","Without sequence","46.5",""
"16/04/2021 20:00:00 - 16/04/2021 21:00:00","BZN|SE3","Without sequence","42.08",""
"16/04/2021 21:00:00 - 16/04/2021 22:00:00","BZN|SE3","Without sequence","27.65",""
"16/04/2021 22:00:00 - 16/04/2021 23:00:00","BZN|SE3","Without sequence","26.97",""
"16/04/2021 23:00:00 - 17/04/2021 00:00:00","BZN|SE3","Without sequence","26.85",""
"17/04/2021 00:00:00 - 17/04/2021 01:00:00","BZN|SE3","Without sequence","28.28",""
"17/04/2021 01:00:00 - 17/04/2021 02:00:00","BZN|SE3","Without sequence","26.98",""
"17/04/2021 02:00:00 - 17/04/2021 03:00:00","BZN|SE3","Without sequence","25.9",""
"17/04/2021 03:00:00 - 17/04/2021 04:00:00","BZN|SE3","Without sequence","26.34",""
"17/04/2021 04:00:00 - 17/04/2021 05:00:00","BZN|SE3","Without sequence","26.9",""
"17/04/2021 05:00:00 - 17/04/2021 06:00:00","BZN|SE3","Without sequence","26.71",""
"17/04/2021 06:00:00 - 17/04/2021 07:00:00","BZN|SE3","Without sequence","25.39",""
"17/04/2021 07:00:00 - 17/04/2021 08:00:00","BZN|SE3","Without sequence","26.85",""
"17/04/2021 08:00:00 - 17/04/2021 09:00:00","BZN|SE3","Without sequence","26.51",""
"17/04/2021 09:00:00 - 17/04/2021 10:00:00","BZN|SE3","Without sequence","27.08",""
"17/04/2021 10:00:00 - 17/04/2021 11:00:00","BZN|SE3","Without sequence","27.4",""
"17/04/2021 11:00:00 - 17/04/2021 12:00:00","BZN|SE3","Without sequence","26.3",""
"17/04/2021 12:00:00 - 17/04/2021 13:00:00","BZN|SE3","Without sequence","25.07",""
"17/04/2021 13:00:00 - 17/04/2021 14:00:00","BZN|SE3","Without sequence","24.88",""
"17/04/2021 14:00:00 - 17/04/2021 15:00:00","BZN|SE3","Without sequence","24.71",""
"17/04/2021 15:00:00 - 17/04/2021 16:00:00","BZN|SE3","Without sequence","24.76",""
"17/04/2021 16:00:00 - 17/04/2021 17:00:00","BZN|SE3","Without sequence","25.02",""
"17/04/2021 17:00:00 - 17/04/2021 18:00:00","BZN|SE3","Without sequence","26.16",""
"17/04/2021 18:00:00 - 17/04/2021 19:00:00","BZN|SE3","Without sequence","27.25",""
"17/04/2021 19:00:00 - 17/04/2021 20:00:00","BZN|SE3","Without sequence","27.61",""
"17/04/2021 20:00:00 - 17/04/2021 21:00:00","BZN|SE3","Without sequence","27.19",""
"17/04/2021 21:00:00 - 17/04/2021 22:00:00","BZN|SE3","Without sequence","27.01",""
"17/04/2021 22:00:00 - 17/04/2021 23:00:00","BZN|SE3","Without sequence","26.81",""
"17/04/2021 23:00:00 - 18/04/2021 00:00:00","BZN|SE3","Without sequence","25.21",""
"18/04/2021 00:00:00 - 18/04/2021 01:00:00","BZN|SE3","Without sequence","24.82",""
"18/04/2021 01:00:00 - 18/04/2021 02:00:00","BZN|SE3","Without sequence","24.42",""
"18/04/2021 02:00:00 - 18/04/2021 03:00:00","BZN|SE3","Without sequence","24.11",""
"18/04/2021 03:00:00 - 18/04/2021 04:00:00","BZN|SE3","Without sequence","24.19",""
"18/04/2021 04:00:00 - 18/04/2021 05:00:00","BZN|SE3","Without sequence","24.31",""
"18/04/2021 05:00:00 - 18/04/2021 06:00:00","BZN|SE3","Without sequence","24.43",""
"18/04/2021 06:00:00 - 18/04/2021 07:00:00","BZN|SE3","Without sequence","24.5",""
"18/04/2021 07:00:00 - 18/04/2021 08:00:00","BZN|SE3","Without sequence","24.69",""
"18/04/2021 08:00:00 - 18/04/2021 09:00:00","BZN|SE3","Without sequence","24.94",""
"18/04/2021 09:00:00 - 18/04/2021 10:00:00","BZN|SE3","Without sequence","25.82",""
"18/04/2021 10:00:00 - 18/04/2021 11:00:00","BZN|SE3","Without sequence","25.95",""
"18/04/2021 11:00:00 - 18/04/2021 12:00:00","BZN|SE3","Without sequence","24.98",""
"18/04/2021 12:00:00 - 18/04/2021 13:00:00","BZN|SE3","Without sequence","24.93",""
"18/04/2021 13:00:00 - 18/04/2021 14:00:00","BZN|SE3","Without sequence","24.7",""
"18/04/2021 14:00:00 - 18/04/2021 15:00:00","BZN|SE3","Without sequence","24.59",""
"18/04/2021 15:00:00 - 18/04/2021 16:00:00","BZN|SE3","Without sequence","24.47",""
"18/04/2021 16:00:00 - 18/04/2021 17:00:00","BZN|SE3","Without sequence","24.82",""
"18/04/2021 17:00:00 - 18/04/2021 18:00:00","BZN|SE3","Without sequence","25.76",""
"18/04/2021 18:00:00 - 18/04/2021 19:00:00","BZN|SE3","Without sequence","26.94",""
"18/04/2021 19:00:00 - 18/04/2021 20:00:00","BZN|SE3","Without sequence","26.49",""
"18/04/2021 20:00:00 - 18/04/2021 21:00:00","BZN|SE3","Without sequence","26.1",""
"18/04/2021 21:00:00 - 18/04/2021 22:00:00","BZN|SE3","Without sequence","25.58",""
"18/04/2021 22:00:00 - 18/04/2021 23:00:00","BZN|SE3","Without sequence","24.82",""
"18/04/2021 23:00:00 - 19/04/2021 00:00:00","BZN|SE3","Without sequence","23.75",""
"19/04/2021 00:00:00 - 19/04/2021 01:00:00","BZN|SE3","Without sequence","21.86",""
"19/04/2021 01:00:00 - 19/04/2021 02:00:00","BZN|SE3","Without sequence","22.06",""
"19/04/2021 02:00:00 - 19/04/2021 03:00:00","BZN|SE3","Without sequence","21.97",""
"19/04/2021 03:00:00 - 19/04/2021 04:00:00","BZN|SE3","Without sequence","22.5",""
"19/04/2021 04:00:00 - 19/04/2021 05:00:00","BZN|SE3","Without sequence","23.33",""
"19/04/2021 05:00:00 - 19/04/2021 06:00:00","BZN|SE3","Without sequence","26.99",""
"19/04/2021 06:00:00 - 19/04/2021 07:00:00","BZN|SE3","Without sequence","46.54",""
"19/04/2021 07:00:00 - 19/04/2021 08:00:00","BZN|SE3","Without sequence","49.95",""
"19/04/2021 08:00:00 - 19/04/2021 09:00:00","BZN|SE3","Without sequence","53.78",""
"19/04/2021 09:00:00 - 19/04/2021 10:00:00","BZN|SE3","Without sequence","51.05",""
"19/04/2021 10:00:00 - 19/04/2021 11:00:00","BZN|SE3","Without sequence","51.1",""
"19/04/2021 11:00:00 - 19/04/2021 12:00:00","BZN|SE3","Without sequence","47.89",""
"19/04/2021 12:00:00 - 19/04/2021 13:00:00","BZN|SE3","Without sequence","46.95",""
"19/04/2021 13:00:00 - 19/04/2021 14:00:00","BZN|SE3","Without sequence","46.2",""
"19/04/2021 14:00:00 - 19/04/2021 15:00:00","BZN|SE3","Without sequence","46.05",""
"19/04/2021 15:00:00 - 19/04/2021 16:00:00","BZN|SE3","Without sequence","46.14",""
"19/04/2021 16:00:00 - 19/04/2021 17:00:00","BZN|SE3","Without sequence","46.06",""
"19/04/2021 17:00:00 - 19/04/2021 18:00:00","BZN|SE3","Without sequence","46.64",""
"19/04/2021 18:00:00 - 19/04/2021 19:00:00","BZN|SE3","Without sequence","46.81",""
"19/04/2021 19:00:00 - 19/04/2021 20:00:00","BZN|SE3","Without sequence","46.76",""
"19/04/2021 20:00:00 - 19/04/2021 21:00:00","BZN|SE3","Without sequence","46.59",""
"19/04/2021 21:00:00 - 19/04/2021 22:00:00","BZN|SE3","Without sequence","29.45",""
"19/04/2021 22:00:00 - 19/04/2021 23:00:00","BZN|SE3","Without sequence","24.41",""
"19/04/2021 23:00:00 - 20/04/2021 00:00:00","BZN|SE3","Without sequence","22.85",""
"20/04/2021 00:00:00 - 20/04/2021 01:00:00","BZN|SE3","Without sequence","23.66",""
"20/04/2021 01:00:00 - 20/04/2021 02:00:00","BZN|SE3","Without sequence","23.49",""
"20/04/2021 02:00:00 - 20/04/2021 03:00:00","BZN|SE3","Without sequence","23.41",""
"20/04/2021 03:00:00 - 20/04/2021 04:00:00","BZN|SE3","Without sequence","23.79",""
"20/04/2021 04:00:00 - 20/04/2021 05:00:00","BZN|SE3","Without sequence","24.4",""
"20/04/2021 05:00:00 - 20/04/2021 06:00:00","BZN|SE3","Without sequence","24.75",""
"20/04/2021 06:00:00 - 20/04/2021 07:00:00","BZN|SE3","Without sequence","26.5",""
"20/04/2021 07:00:00 - 20/04/2021 08:00:00","BZN|SE3","Without sequence","46.48",""
"20/04/2021 08:00:00 - 20/04/2021 09:00:00","BZN|SE3","Without sequence","48.54",""
"20/04/2021 09:00:00 - 20/04/2021 10:00:00","BZN|SE3","Without sequence","46.56",""
"20/04/2021 10:00:00 - 20/04/2021 11:00:00","BZN|SE3","Without sequence","32.94",""
"20/04/2021 11:00:00 - 20/04/2021 12:00:00","BZN|SE3","Without sequence","29.54",""
"20/04/2021 12:00:00 - 20/04/2021 13:00:00","BZN|SE3","Without sequence","28.06",""
"20/04/2021 13:00:00 - 20/04/2021 14:00:00","BZN|SE3","Without sequence","26.18",""
"20/04/2021 14:00:00 - 20/04/2021 15:00:00","BZN|SE3","Without sequence","25.07",""
"20/04/2021 15:00:00 - 20/04/2021 16:00:00","BZN|SE3","Without sequence","24.75",""
"20/04/2021 16:00:00 - 20/04/2021 17:00:00","BZN|SE3","Without sequence","24.24",""
"20/04/2021 17:00:00 - 20/04/2021 18:00:00","BZN|SE3","Without sequence","24.34",""
"20/04/2021 18:00:00 - 20/04/2021 19:00:00","BZN|SE3","Without sequence","24.87",""
"20/04/2021 19:00:00 - 20/04/2021 20:00:00","BZN|SE3","Without sequence","24.64",""
"20/04/2021 20:00:00 - 20/04/2021 21:00:00","BZN|SE3","Without sequence","24.52",""
"20/04/2021 21:00:00 - 20/04/2021 22:00:00","BZN|SE3","Without sequence","23.08",""
"20/04/2021 22:00:00 - 20/04/2021 23:00:00","BZN|SE3","Without sequence","17.63",""
"20/04/2021 23:00:00 - 21/04/2021 00:00:00","BZN|SE3","Without sequence","15.43",""
"21/04/2021 00:00:00 - 21/04/2021 01:00:00","BZN|SE3","Without sequence","17.19",""
"21/04/2021 01:00:00 - 21/04/2021 02:00:00","BZN|SE3","Without sequence","17.79",""
"21/04/2021 02:00:00 - 21/04/2021 03:00:00","BZN|SE3","Without sequence","17.72",""
"21/04/2021 03:00:00 - 21/04/2021 04:00:00","BZN|SE3","Without sequence","20.27",""
"21/04/2021 04:00:00 - 21/04/2021 05:00:00","BZN|SE3","Without sequence","23.12",""
"21/04/2021 05:00:00 - 21/04/2021 06:00:00","BZN|SE3","Without sequence","24.85",""
"21/04/2021 06:00:00 - 21/04/2021 07:00:00","BZN|SE3","Without sequence","27.02",""
"21/04/2021 07:00:00 - 21/04/2021 08:00:00","BZN|SE3","Without sequence","29.31",""
"21/04/2021 08:00:00 - 21/04/2021 09:00:00","BZN|SE3","Without sequence","41.3",""
"21/04/2021 09:00:00 - 21/04/2021 10:00:00","BZN|SE3","Without sequence","32.71",""
"21/04/2021 10:00:00 - 21/04/2021 11:00:00","BZN|SE3","Without sequence","29.69",""
"21/04/2021 11:00:00 - 21/04/2021 12:00:00","BZN|SE3","Without sequence","28.95",""
"21/04/2021 12:00:00 - 21/04/2021 13:00:00","BZN|SE3","Without sequence","28.0",""
"21/04/2021 13:00:00 - 21/04/2021 14:00:00","BZN|SE3","Without sequence","27.31",""
"21/04/2021 14:00:00 - 21/04/2021 15:00:00","BZN|SE3","Without sequence","26.53",""
"21/04/2021 15:00:00 - 21/04/2021 16:00:00","BZN|SE3","Without sequence","25.98",""
"21/04/2021 16:00:00 - 21/04/2021 17:00:00","BZN|SE3","Without sequence","24.92",""
"21/04/2021 17:00:00 - 21/04/2021 18:00:00","BZN|SE3","Without sequence","24.68",""
"21/04/2021 18:00:00 - 21/04/2021 19:00:00","BZN|SE3","Without sequence","25.04",""
"21/04/2021 19:00:00 - 21/04/2021 20:00:00","BZN|SE3","Without sequence","25.2",""
