"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"04/01/2017 15:00:00 - 04/01/2017 16:00:00","BZN|SE3","14638.00","14891.00"
"04/01/2017 16:00:00 - 04/01/2017 17:00:00","BZN|SE3","14957.00","15111.00"
"04/01/2017 17:00:00 - 04/01/2017 18:00:00","BZN|SE3","15064.00","15127.00"
"04/01/2017 18:00:00 - 04/01/2017 19:00:00","BZN|SE3","14913.00","14879.00"
"04/01/2017 19:00:00 - 04/01/2017 20:00:00","BZN|SE3","14633.00","14638.00"
"04/01/2017 20:00:00 - 04/01/2017 21:00:00","BZN|SE3","14226.00","14315.00"
"04/01/2017 21:00:00 - 04/01/2017 22:00:00","BZN|SE3","13730.00","13759.00"
"04/01/2017 22:00:00 - 04/01/2017 23:00:00","BZN|SE3","13151.00","13290.00"
"04/01/2017 23:00:00 - 05/01/2017 00:00:00","BZN|SE3","12606.00","12805.00"
"05/01/2017 00:00:00 - 05/01/2017 01:00:00","BZN|SE3","12542.00","12397.00"
"05/01/2017 01:00:00 - 05/01/2017 02:00:00","BZN|SE3","12418.00","12343.00"
"05/01/2017 02:00:00 - 05/01/2017 03:00:00","BZN|SE3","12353.00","12369.00"
"05/01/2017 03:00:00 - 05/01/2017 04:00:00","BZN|SE3","12404.00","12489.00"
"05/01/2017 04:00:00 - 05/01/2017 05:00:00","BZN|SE3","12620.00","12665.00"
"05/01/2017 05:00:00 - 05/01/2017 06:00:00","BZN|SE3","13054.00","13239.00"
"05/01/2017 06:00:00 - 05/01/2017 07:00:00","BZN|SE3","14030.00","14280.00"
"05/01/2017 07:00:00 - 05/01/2017 08:00:00","BZN|SE3","14999.00","15106.00"
"05/01/2017 08:00:00 - 05/01/2017 09:00:00","BZN|SE3","15467.00","15864.00"
"05/01/2017 09:00:00 - 05/01/2017 10:00:00","BZN|SE3","15652.00","15985.00"
"05/01/2017 10:00:00 - 05/01/2017 11:00:00","BZN|SE3","15726.00","16270.00"
"05/01/2017 11:00:00 - 05/01/2017 12:00:00","BZN|SE3","15761.00","16183.00"
"05/01/2017 12:00:00 - 05/01/2017 13:00:00","BZN|SE3","15644.00","15986.00"
"05/01/2017 13:00:00 - 05/01/2017 14:00:00","BZN|SE3","15606.00","15624.00"
"05/01/2017 14:00:00 - 05/01/2017 15:00:00","BZN|SE3","15671.00","15617.00"
"05/01/2017 15:00:00 - 05/01/2017 16:00:00","BZN|SE3","16202.00","15940.00"
"05/01/2017 16:00:00 - 05/01/2017 17:00:00","BZN|SE3","16693.00","16437.00"
"05/01/2017 17:00:00 - 05/01/2017 18:00:00","BZN|SE3","16808.00","16609.00"
"05/01/2017 18:00:00 - 05/01/2017 19:00:00","BZN|SE3","16603.00","16482.00"
"05/01/2017 19:00:00 - 05/01/2017 20:00:00","BZN|SE3","16177.00","16086.00"
"05/01/2017 20:00:00 - 05/01/2017 21:00:00","BZN|SE3","15814.00","15698.00"
"05/01/2017 21:00:00 - 05/01/2017 22:00:00","BZN|SE3","15403.00","14998.00"
"05/01/2017 22:00:00 - 05/01/2017 23:00:00","BZN|SE3","14913.00","14385.00"
"05/01/2017 23:00:00 - 06/01/2017 00:00:00","BZN|SE3","14398.00","13786.00"
"06/01/2017 00:00:00 - 06/01/2017 01:00:00","BZN|SE3","13492.00","13534.00"
"06/01/2017 01:00:00 - 06/01/2017 02:00:00","BZN|SE3","13289.00","13377.00"
"06/01/2017 02:00:00 - 06/01/2017 03:00:00","BZN|SE3","13177.00","13224.00"
"06/01/2017 03:00:00 - 06/01/2017 04:00:00","BZN|SE3","13138.00","13128.00"
"06/01/2017 04:00:00 - 06/01/2017 05:00:00","BZN|SE3","13240.00","13196.00"
"06/01/2017 05:00:00 - 06/01/2017 06:00:00","BZN|SE3","13663.00","13361.00"
"06/01/2017 06:00:00 - 06/01/2017 07:00:00","BZN|SE3","14188.00","13732.00"
"06/01/2017 07:00:00 - 06/01/2017 08:00:00","BZN|SE3","14657.00","14107.00"
"06/01/2017 08:00:00 - 06/01/2017 09:00:00","BZN|SE3","14991.00","14490.00"
"06/01/2017 09:00:00 - 06/01/2017 10:00:00","BZN|SE3","15156.00","14702.00"
"06/01/2017 10:00:00 - 06/01/2017 11:00:00","BZN|SE3","15254.00","15003.00"
"06/01/2017 11:00:00 - 06/01/2017 12:00:00","BZN|SE3","15372.00","15063.00"
"06/01/2017 12:00:00 - 06/01/2017 13:00:00","BZN|SE3","15307.00","14949.00"
"06/01/2017 13:00:00 - 06/01/2017 14:00:00","BZN|SE3","15203.00","14734.00"
"06/01/2017 14:00:00 - 06/01/2017 15:00:00","BZN|SE3","15204.00","14715.00"
"06/01/2017 15:00:00 - 06/01/2017 16:00:00","BZN|SE3","15563.00","14881.00"
"06/01/2017 16:00:00 - 06/01/2017 17:00:00","BZN|SE3","15871.00","15045.00"
"06/01/2017 17:00:00 - 06/01/2017 18:00:00","BZN|SE3","15957.00","15072.00"
"06/01/2017 18:00:00 - 06/01/2017 19:00:00","BZN|SE3","15717.00","14719.00"
"06/01/2017 19:00:00 - 06/01/2017 20:00:00","BZN|SE3","15397.00","14238.00"
"06/01/2017 20:00:00 - 06/01/2017 21:00:00","BZN|SE3","14951.00","13726.00"
"06/01/2017 21:00:00 - 06/01/2017 22:00:00","BZN|SE3","14386.00","13247.00"
"06/01/2017 22:00:00 - 06/01/2017 23:00:00","BZN|SE3","13750.00","12694.00"
"06/01/2017 23:00:00 - 07/01/2017 00:00:00","BZN|SE3","13223.00","12271.00"
"07/01/2017 00:00:00 - 07/01/2017 01:00:00","BZN|SE3","12801.00","11995.00"
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|SE3","12476.00","11679.00"
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|SE3","12257.00","11493.00"
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|SE3","12164.00","11502.00"
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|SE3","12157.00","11493.00"
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|SE3","12262.00","11537.00"
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|SE3","12521.00","11872.00"
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|SE3","12894.00","12216.00"
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|SE3","13249.00","12629.00"
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|SE3","13607.00","12871.00"
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|SE3","13884.00","13084.00"
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|SE3","13932.00","13163.00"
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|SE3","13824.00","13028.00"
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|SE3","13644.00","12930.00"
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|SE3","13594.00","12914.00"
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|SE3","13830.00","13195.00"
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|SE3","14224.00","13701.00"
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|SE3","14328.00","13749.00"
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|SE3","14095.00","13510.00"
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|SE3","13713.00","13334.00"
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|SE3","13317.00","13075.00"
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|SE3","12899.00","12754.00"
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|SE3","12451.00","12375.00"
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|SE3","12029.00","12050.00"
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|SE3","11448.00","11745.00"
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|SE3","11189.00","11475.00"
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|SE3","11037.00","11307.00"
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|SE3","11023.00","11235.00"
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|SE3","11075.00","11277.00"
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|SE3","11203.00","11395.00"
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|SE3","11452.00","11576.00"
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|SE3","11782.00","11944.00"
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|SE3","12119.00","12277.00"
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|SE3","12476.00","12613.00"
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|SE3","12818.00","12973.00"
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|SE3","12956.00","13231.00"
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|SE3","12926.00","13206.00"
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|SE3","12868.00","13098.00"
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|SE3","12792.00","13095.00"
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|SE3","13016.00","13292.00"
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|SE3","13494.00","13639.00"
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|SE3","13643.00","13717.00"
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|SE3","13506.00","13490.00"
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|SE3","13218.00","13084.00"
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|SE3","12838.00","12697.00"
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|SE3","12357.00","12204.00"
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|SE3","11763.00","11595.00"
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|SE3","11191.00","11003.00"
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|SE3","10537.00","10806.00"
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|SE3","10309.00","10610.00"
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|SE3","10185.00","10501.00"
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|SE3","10179.00","10430.00"
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|SE3","10283.00","10506.00"
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|SE3","10775.00","10975.00"
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|SE3","11912.00","12080.00"
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|SE3","13056.00","13269.00"
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|SE3","13336.00","13497.00"
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|SE3","13296.00","13295.00"
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|SE3","13375.00","13500.00"
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|SE3","13351.00","13429.00"
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|SE3","13279.00","13395.00"
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|SE3","13186.00","13370.00"
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|SE3","13173.00","13464.00"
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|SE3","13365.00","13701.00"
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|SE3","13580.00","13936.00"
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|SE3","13694.00","14027.00"
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|SE3","13436.00","13738.00"
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|SE3","13105.00","13298.00"
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|SE3","12643.00","12677.00"
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|SE3","12064.00","12116.00"
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|SE3","11344.00","11300.00"
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|SE3","10656.00","10701.00"
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|SE3","11124.00","10397.00"
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|SE3","10944.00","10318.00"
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|SE3","10893.00","10255.00"
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|SE3","10912.00","10273.00"
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|SE3","11043.00","10465.00"
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|SE3","11448.00","10995.00"
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|SE3","12373.00","12223.00"
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|SE3","13271.00","13336.00"
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|SE3","13496.00","13777.00"
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|SE3","13481.00","13707.00"
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|SE3","13517.00","13822.00"
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|SE3","13504.00","13855.00"
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|SE3","13399.00","13854.00"
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|SE3","13320.00","13729.00"
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|SE3","13338.00","13726.00"
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|SE3","13529.00","13988.00"
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|SE3","13773.00","14147.00"
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|SE3","13899.00","14220.00"
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|SE3","13730.00","13863.00"
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|SE3","13478.00","13489.00"
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|SE3","13126.00","13091.00"
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|SE3","12682.00","12441.00"
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|SE3","12133.00","11565.00"
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|SE3","11607.00","10927.00"
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|SE3","10798.00","10597.00"
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|SE3","10596.00","10440.00"
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|SE3","10511.00","10409.00"
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|SE3","10536.00","10444.00"
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|SE3","10679.00","10559.00"
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|SE3","11158.00","11135.00"
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|SE3","12255.00","12322.00"
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|SE3","13619.00","13485.00"
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|SE3","13875.00","13758.00"
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|SE3","13852.00","13796.00"
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|SE3","13912.00","13996.00"
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|SE3","13919.00","14001.00"
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|SE3","13856.00","14025.00"
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|SE3","13814.00","13945.00"
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|SE3","13841.00","13937.00"
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|SE3","14030.00","14081.00"
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|SE3","14267.00","14317.00"
"11/01/2017 17:00:00 - 11/01/2017 18:00:00","BZN|SE3","14405.00","14413.00"
"11/01/2017 18:00:00 - 11/01/2017 19:00:00","BZN|SE3","14214.00","14045.00"
"11/01/2017 19:00:00 - 11/01/2017 20:00:00","BZN|SE3","13917.00","13630.00"
"11/01/2017 20:00:00 - 11/01/2017 21:00:00","BZN|SE3","13494.00","13078.00"
"11/01/2017 21:00:00 - 11/01/2017 22:00:00","BZN|SE3","12965.00","12480.00"
"11/01/2017 22:00:00 - 11/01/2017 23:00:00","BZN|SE3","12297.00","11822.00"
"11/01/2017 23:00:00 - 12/01/2017 00:00:00","BZN|SE3","11670.00","11297.00"
"12/01/2017 00:00:00 - 12/01/2017 01:00:00","BZN|SE3","10912.00","11042.00"
"12/01/2017 01:00:00 - 12/01/2017 02:00:00","BZN|SE3","10681.00","10703.00"
"12/01/2017 02:00:00 - 12/01/2017 03:00:00","BZN|SE3","10575.00","10579.00"
"12/01/2017 03:00:00 - 12/01/2017 04:00:00","BZN|SE3","10593.00","10591.00"
"12/01/2017 04:00:00 - 12/01/2017 05:00:00","BZN|SE3","10743.00","10610.00"
"12/01/2017 05:00:00 - 12/01/2017 06:00:00","BZN|SE3","11241.00","11044.00"
"12/01/2017 06:00:00 - 12/01/2017 07:00:00","BZN|SE3","12435.00","12182.00"
"12/01/2017 07:00:00 - 12/01/2017 08:00:00","BZN|SE3","13549.00","13297.00"
"12/01/2017 08:00:00 - 12/01/2017 09:00:00","BZN|SE3","13801.00","13562.00"
"12/01/2017 09:00:00 - 12/01/2017 10:00:00","BZN|SE3","13754.00","13491.00"
"12/01/2017 10:00:00 - 12/01/2017 11:00:00","BZN|SE3","13789.00","13527.00"
"12/01/2017 11:00:00 - 12/01/2017 12:00:00","BZN|SE3","13754.00","13564.00"
"12/01/2017 12:00:00 - 12/01/2017 13:00:00","BZN|SE3","13659.00","13503.00"
"12/01/2017 13:00:00 - 12/01/2017 14:00:00","BZN|SE3","13578.00","13468.00"
"12/01/2017 14:00:00 - 12/01/2017 15:00:00","BZN|SE3","13585.00","13477.00"
"12/01/2017 15:00:00 - 12/01/2017 16:00:00","BZN|SE3","13781.00","13578.00"
"12/01/2017 16:00:00 - 12/01/2017 17:00:00","BZN|SE3","14033.00","14007.00"
"12/01/2017 17:00:00 - 12/01/2017 18:00:00","BZN|SE3","14192.00","14064.00"
"12/01/2017 18:00:00 - 12/01/2017 19:00:00","BZN|SE3","13960.00","13836.00"
"12/01/2017 19:00:00 - 12/01/2017 20:00:00","BZN|SE3","13633.00","13475.00"
"12/01/2017 20:00:00 - 12/01/2017 21:00:00","BZN|SE3","13196.00","13075.00"
"12/01/2017 21:00:00 - 12/01/2017 22:00:00","BZN|SE3","12632.00","12566.00"
"12/01/2017 22:00:00 - 12/01/2017 23:00:00","BZN|SE3","11931.00","11849.00"
"12/01/2017 23:00:00 - 13/01/2017 00:00:00","BZN|SE3","11259.00","11265.00"
"13/01/2017 00:00:00 - 13/01/2017 01:00:00","BZN|SE3","10835.00","10788.00"
"13/01/2017 01:00:00 - 13/01/2017 02:00:00","BZN|SE3","10606.00","10666.00"
